Year,Month,Day,Period,1,2,3,,,,
2024,1,21,22,1080.9,1364.2,1557.5,,,,
2024,1,21,23,974.4,1262.8,1415.5,,,,
2024,1,21,24,923.7,1167.3,1261.4,,,,
2024,1,22,1,905.7,1099.1,1164.0,,,,
2024,1,22,2,903.2,1065.4,1110.3,,,,
2024,1,22,3,911.7,1056.9,1081.5,,,,
2024,1,22,4,956.1,1066.8,1058.9,,,,
2024,1,22,5,1071.7,1118.4,1071.1,,,,
2024,1,22,6,1275.2,1239.5,1170.3,,,,
2024,1,22,7,1385.9,1349.0,1354.2,,,,
2024,1,22,8,1324.5,1313.5,1491.3,,,,
2024,1,22,9,1231.1,1281.2,1549.9,,,,
2024,1,22,10,1181.0,1257.0,1620.2,,,,
2024,1,22,11,1147.5,1213.0,1668.9,,,,
2024,1,22,12,1138.4,1183.4,1697.7,,,,
2024,1,22,13,1121.8,1158.3,1691.0,,,,
2024,1,22,14,1109.5,1135.0,1684.7,,,,
2024,1,22,15,1098.2,1114.8,1668.4,,,,
2024,1,22,16,1109.1,1110.3,1637.8,,,,
2024,1,22,17,1169.8,1194.2,1631.0,,,,
2024,1,22,18,1313.9,1376.3,1791.1,,,,
2024,1,22,19,1324.2,1419.8,1839.3,,,,
2024,1,22,20,1299.5,1407.3,1796.9,,,,
2024,1,22,21,1255.4,1376.3,1699.1,,,,
2024,1,22,22,1137.7,1314.9,1577.8,,,,
2024,1,22,23,1039.0,1204.1,1434.9,,,,
2024,1,22,24,993.1,1107.2,1296.1,,,,
2024,1,23,1,980.1,1058.3,1192.8,,,,
2024,1,23,2,988.5,1042.1,1140.1,,,,
2024,1,23,3,1011.8,1036.7,1115.3,,,,
2024,1,23,4,1076.0,1044.8,1087.3,,,,
2024,1,23,5,1224.8,1095.9,1102.2,,,,
2024,1,23,6,1421.8,1213.0,1184.3,,,,
2024,1,23,7,1491.3,1328.8,1371.4,,,,
2024,1,23,8,1416.9,1283.0,1485.0,,,,
2024,1,23,9,1309.7,1276.3,1579.2,,,,
2024,1,23,10,1232.9,1257.4,1650.0,,,,
2024,1,23,11,1169.4,1216.6,1689.6,,,,
2024,1,23,12,1132.4,1192.8,1715.8,,,,
2024,1,23,13,1105.2,1165.0,1741.0,,,,
2024,1,23,14,1074.6,1135.9,1702.7,,,,
2024,1,23,15,1073.2,1113.9,1679.3,,,,
2024,1,23,16,1090.1,1109.4,1647.2,,,,
2024,1,23,17,1163.1,1169.1,1636.4,,,,
2024,1,23,18,1311.8,1386.6,1772.6,,,,
2024,1,23,19,1326.3,1433.7,1833.9,,,,
2024,1,23,20,1304.4,1426.1,1797.4,,,,
2024,1,23,21,1263.9,1401.9,1713.5,,,,
2024,1,23,22,1154.9,1328.8,1592.2,,,,
2024,1,23,23,1046.7,1241.3,1457.5,,,,
2024,1,23,24,1013.9,1122.9,1303.3,,,,
2024,1,24,1,1000.9,1054.2,1208.2,,,,
2024,1,24,2,1009.7,1025.1,1143.2,,,,
2024,1,24,3,1033.7,1004.4,1123.4,,,,
2024,1,24,4,1100.7,1009.4,1104.0,,,,
2024,1,24,5,1237.1,1035.4,1111.2,,,,
2024,1,24,6,1422.9,1133.2,1202.3,,,,
2024,1,24,7,1491.6,1266.0,1391.6,,,,
2024,1,24,8,1419.0,1232.8,1486.8,,,,
2024,1,24,9,1313.2,1213.9,1578.3,,,,
2024,1,24,10,1254.4,1214.4,1642.3,,,,
2024,1,24,11,1192.0,1196.4,1683.8,,,,
2024,1,24,12,1146.8,1169.5,1696.4,,,,
2024,1,24,13,1111.2,1161.0,1685.6,,,,
2024,1,24,14,1084.8,1123.3,1676.1,,,,
2024,1,24,15,1073.5,1111.2,1650.0,,,,
2024,1,24,16,1077.0,1093.3,1623.4,,,,
2024,1,24,17,1137.0,1143.1,1617.0,,,,
2024,1,24,18,1262.1,1349.9,1757.7,,,,
2024,1,24,19,1272.0,1391.1,1795.1,,,,
2024,1,24,20,1251.9,1379.9,1729.3,,,,
2024,1,24,21,1228.6,1347.6,1660.8,,,,
2024,1,24,22,1153.2,1312.6,1567.9,,,,
2024,1,24,23,1073.9,1253.9,1448.9,,,,
2024,1,24,24,1035.1,1159.2,1313.2,,,,
2024,1,25,1,1019.9,1097.3,1215.4,,,,
2024,1,25,2,1025.6,1069.9,1145.5,,,,
2024,1,25,3,1035.4,1054.2,1099.5,,,,
2024,1,25,4,1066.5,1052.9,1089.1,,,,
2024,1,25,5,1142.6,1063.2,1091.0,,,,
2024,1,25,6,1238.9,1112.1,1127.9,,,,
2024,1,25,7,1327.0,1158.3,1193.7,,,,
2024,1,25,8,1338.6,1122.4,1233.4,,,,
2024,1,25,9,1304.1,1153.4,1340.2,,,,
2024,1,25,10,1241.3,1182.1,1413.7,,,,
2024,1,25,11,1181.4,1155.2,1458.4,,,,
2024,1,25,12,1120.0,1139.5,1462.4,,,,
2024,1,25,13,1072.1,1114.3,1441.2,,,,
2024,1,25,14,1036.1,1085.2,1405.2,,,,
2024,1,25,15,1015.3,1068.1,1375.9,,,,
2024,1,25,16,1030.1,1071.3,1344.8,,,,
2024,1,25,17,1096.8,1143.9,1347.5,,,,
2024,1,25,18,1226.9,1360.6,1492.6,,,,
2024,1,25,19,1237.1,1394.7,1595.9,,,,
2024,1,25,20,1217.0,1379.0,1572.0,,,,
2024,1,25,21,1189.9,1353.0,1526.4,,,,
2024,1,25,22,1128.5,1313.1,1464.2,,,,
2024,1,25,23,1055.2,1273.1,1374.1,,,,
2024,1,25,24,1019.2,1197.3,1273.5,,,,
2024,1,26,1,1000.5,1130.5,1182.9,,,,
2024,1,26,2,998.8,1095.9,1109.0,,,,
2024,1,26,3,1002.3,1079.8,1072.0,,,,
2024,1,26,4,1032.3,1078.9,1054.0,,,,
2024,1,26,5,1078.1,1089.2,1046.8,,,,
2024,1,26,6,1162.4,1131.8,1073.4,,,,
2024,1,26,7,1236.7,1170.4,1104.0,,,,
2024,1,26,8,1255.1,1130.0,1113.9,,,,
2024,1,26,9,1214.9,1142.2,1192.4,,,,
2024,1,26,10,1162.4,1150.7,1250.1,,,,
2024,1,26,11,1107.7,1113.9,1285.2,,,,
2024,1,26,12,1065.4,1090.1,1296.1,,,,
2024,1,26,13,1025.2,1067.7,1296.5,,,,
2024,1,26,14,1006.5,1043.0,1288.4,,,,
2024,1,26,15,994.9,1027.3,1285.2,,,,
2024,1,26,16,1003.0,1030.5,1287.5,,,,
2024,1,26,17,1069.6,1081.1,1336.6,,,,
2024,1,26,18,1278.7,1303.7,1475.0,,,,
2024,1,26,19,1263.5,1367.4,1582.3,,,,
2024,1,26,20,1235.7,1362.0,1570.6,,,,
2024,1,26,21,1190.6,1333.3,1543.1,,,,
2024,1,26,22,1097.8,1284.8,1479.1,,,,
2024,1,26,23,995.6,1201.4,1364.1,,,,
2024,1,26,24,961.4,1117.9,1235.7,,,,
2024,1,27,1,953.6,1060.5,1149.1,,,,
2024,1,27,2,957.9,1036.7,1096.8,,,,
2024,1,27,3,981.8,1031.3,1076.1,,,,
2024,1,27,4,1043.5,1038.5,1068.4,,,,
2024,1,27,5,1188.8,1087.0,1082.8,,,,
2024,1,27,6,1392.6,1218.0,1184.3,,,,
2024,1,27,7,1458.5,1334.2,1383.5,,,,
2024,1,27,8,1377.8,1295.1,1490.8,,,,
2024,1,27,9,1281.9,1275.4,1585.0,,,,
2024,1,27,10,1217.7,1252.1,1652.2,,,,
2024,1,27,11,1165.5,1220.2,1702.7,,,,
2024,1,27,12,1143.7,1184.3,1730.2,,,,
2024,1,27,13,1108.1,1168.2,1740.6,,,,
2024,1,27,14,1087.6,1157.4,1725.7,,,,
2024,1,27,15,1086.9,1142.6,1707.2,,,,
2024,1,27,16,1080.2,1130.0,1669.8,,,,
2024,1,27,17,1135.9,1176.7,1669.8,,,,
2024,1,27,18,1274.5,1376.3,1784.7,,,,
2024,1,27,19,1290.0,1430.6,1845.2,,,,
2024,1,27,20,1256.1,1416.7,1806.8,,,,
2024,1,27,21,1204.3,1378.1,1735.6,,,,
2024,1,27,22,1089.4,1308.1,1605.3,,,,
2024,1,27,23,984.3,1204.1,1458.4,,,,
2024,1,27,24,940.6,1074.4,1320.9,,,,
2024,1,28,1,928.6,1018.3,1178.9,,,,
2024,1,28,2,923.0,993.7,1114.4,,,,
2024,1,28,3,947.6,980.2,1083.7,,,,
2024,1,28,4,1003.7,987.4,1060.7,,,,
2024,1,28,5,1144.4,1024.2,1074.7,,,,
2024,1,28,6,1337.6,1122.4,1166.7,,,,
2024,1,28,7,1401.7,1235.0,1349.3,,,,
2024,1,28,8,1311.5,1201.4,1445.3,,,,
2024,1,28,9,1225.1,1190.6,1527.3,,,,
2024,1,28,10,1175.0,1203.2,1592.7,,,,
2024,1,28,11,1147.2,1185.2,1646.3,,,,
2024,1,28,12,1116.5,1169.1,1667.1,,,,
2024,1,28,13,1097.1,1168.2,1660.3,,,,
2024,1,28,14,1074.6,1137.2,1664.4,,,,
2024,1,28,15,1072.8,1059.2,1651.3,,,,
2024,1,28,16,1080.9,1047.9,1627.4,,,,
2024,1,28,17,1130.6,1090.1,1615.7,,,,
2024,1,28,18,1270.9,1294.7,1746.4,,,,
2024,1,28,19,1288.6,1354.8,1795.1,,,,
2024,1,28,20,1265.3,1338.6,1747.3,,,,
2024,1,28,21,1207.8,1305.9,1670.7,,,,
2024,1,28,22,1103.5,1233.7,1550.3,,,,
2024,1,28,23,1002.3,1116.1,1410.1,,,,
2024,1,28,24,963.5,1017.4,1272.2,,,,
2024,1,29,1,955.4,965.9,1201.9,,,,
2024,1,29,2,956.8,944.3,1147.8,,,,
2024,1,29,3,973.4,933.1,1104.5,,,,
2024,1,29,4,1026.6,936.7,1096.4,,,,
2024,1,29,5,1168.3,966.3,1105.4,,,,
2024,1,29,6,1349.6,1048.8,1194.2,,,,
2024,1,29,7,1402.4,1124.2,1389.4,,,,
2024,1,29,8,1343.6,1156.5,1496.7,,,,
2024,1,29,9,1262.8,1135.9,1588.6,,,,
2024,1,29,10,1209.6,1169.5,1641.8,,,,
2024,1,29,11,1162.0,1172.2,1696.8,,,,
2024,1,29,12,1124.3,1169.1,1711.7,,,,
2024,1,29,13,1107.0,1155.2,1714.4,,,,
2024,1,29,14,1087.6,1140.8,1726.6,,,,
2024,1,29,15,1081.3,1147.1,1702.7,,,,
2024,1,29,16,1086.6,1133.2,1674.3,,,,
2024,1,29,17,1124.6,1170.4,1651.3,,,,
2024,1,29,18,1259.3,1346.3,1763.6,,,,
2024,1,29,19,1275.5,1401.4,1833.0,,,,
2024,1,29,20,1259.7,1392.0,1782.9,,,,
2024,1,29,21,1212.1,1348.5,1714.9,,,,
2024,1,29,22,1106.3,1288.4,1588.6,,,,
2024,1,29,23,1003.7,1191.5,1438.1,,,,
2024,1,29,24,968.1,1069.9,1305.5,,,,
2024,1,30,1,954.3,1005.8,1193.7,,,,
2024,1,30,2,959.3,985.6,1130.6,,,,
2024,1,30,3,974.8,981.1,1093.7,,,,
2024,1,30,4,1035.1,986.5,1081.0,,,,
2024,1,30,5,1169.4,1022.4,1090.1,,,,
2024,1,30,6,1360.8,1122.4,1186.1,,,,
2024,1,30,7,1408.8,1245.3,1368.2,,,,
2024,1,30,8,1331.9,1216.6,1496.2,,,,
2024,1,30,9,1234.6,1213.9,1576.5,,,,
2024,1,30,10,1180.0,1195.1,1643.6,,,,
2024,1,30,11,1136.3,1182.1,1693.7,,,,
2024,1,30,12,1109.8,1161.0,1719.8,,,,
2024,1,30,13,1098.2,1157.4,1722.5,,,,
2024,1,30,14,1084.1,1155.2,1727.9,,,,
2024,1,30,15,1076.0,1145.3,1721.2,,,,
2024,1,30,16,1083.0,1136.8,1682.9,,,,
2024,1,30,17,1125.3,1173.1,1660.8,,,,
2024,1,30,18,1257.5,1351.2,1796.5,,,,
2024,1,30,19,1274.8,1399.2,1867.7,,,,
2024,1,30,20,1247.0,1382.6,1827.1,,,,
2024,1,30,21,1198.3,1347.2,1702.2,,,,
2024,1,30,22,1091.5,1271.4,1582.3,,,,
2024,1,30,23,981.8,1164.6,1442.6,,,,
2024,1,30,24,937.1,1064.5,1286.2,,,,
2024,1,31,1,918.4,1001.3,1183.4,,,,
2024,1,31,2,913.5,974.4,1123.0,,,,
2024,1,31,3,922.3,962.3,1096.4,,,,
2024,1,31,4,985.7,963.6,1077.0,,,,
2024,1,31,5,1097.8,993.2,1081.0,,,,
2024,1,31,6,1285.4,1081.1,1171.6,,,,
2024,1,31,7,1359.1,1196.4,1354.7,,,,
2024,1,31,8,1291.7,1165.0,1455.2,,,,
2024,1,31,9,1213.5,1171.3,1563.8,,,,
2024,1,31,10,1172.2,1181.2,1639.6,,,,
2024,1,31,11,1134.5,1176.7,1724.8,,,,
2024,1,31,12,1109.8,1175.4,1751.8,,,,
2024,1,31,13,1104.2,1153.8,1763.6,,,,
2024,1,31,14,1087.3,1147.5,1780.7,,,,
2024,1,31,15,1082.0,1134.1,1775.3,,,,
2024,1,31,16,1080.2,1125.1,1744.6,,,,
2024,1,31,17,1106.6,1135.0,1704.5,,,,
2024,1,31,18,1209.9,1308.1,1781.6,,,,
2024,1,31,19,1219.8,1364.7,1818.1,,,,
2024,1,31,20,1192.0,1340.4,1754.1,,,,
2024,1,31,21,1148.6,1308.6,1634.6,,,,
2024,1,31,22,1068.2,1261.9,1533.2,,,,
2024,1,31,23,976.9,1195.1,1407.0,,,,
2024,1,31,24,933.9,1100.9,1283.0,,,,
2024,2,1,1,893.7,1001.7,1194.6,,,,
2024,2,1,2,883.5,972.6,1125.7,,,,
2024,2,1,3,892.3,959.1,1082.8,,,,
2024,2,1,4,915.2,958.2,1058.5,,,,
2024,2,1,5,979.4,973.5,1047.2,,,,
2024,2,1,6,1077.0,1016.5,1085.1,,,,
2024,2,1,7,1174.0,1043.9,1153.2,,,,
2024,2,1,8,1209.2,1020.1,1200.9,,,,
2024,2,1,9,1186.3,1056.0,1311.8,,,,
2024,2,1,10,1150.7,1082.5,1397.0,,,,
2024,2,1,11,1100.0,1067.2,1449.8,,,,
2024,2,1,12,1064.0,1058.3,1468.3,,,,
2024,2,1,13,1039.0,1039.0,1459.7,,,,
2024,2,1,14,1024.2,1027.8,1434.9,,,,
2024,2,1,15,1013.6,1012.5,1407.0,,,,
2024,2,1,16,1026.3,1010.7,1384.0,,,,
2024,2,1,17,1063.6,1054.2,1388.0,,,,
2024,2,1,18,1202.2,1260.1,1506.6,,,,
2024,2,1,19,1205.4,1304.1,1595.0,,,,
2024,2,1,20,1159.2,1286.2,1567.0,,,,
2024,2,1,21,1094.3,1252.1,1512.5,,,,
2024,2,1,22,1013.9,1204.5,1452.5,,,,
2024,2,1,23,933.2,1148.9,1358.3,,,,
2024,2,1,24,880.0,1063.2,1260.9,,,,
2024,2,2,1,845.8,985.6,1175.3,,,,
2024,2,2,2,828.8,947.5,1117.5,,,,
2024,2,2,3,833.1,930.4,1079.2,,,,
2024,2,2,4,839.8,925.5,1057.6,,,,
2024,2,2,5,870.1,928.2,1054.4,,,,
2024,2,2,6,936.7,957.3,1070.7,,,,
2024,2,2,7,995.9,974.8,1086.4,,,,
2024,2,2,8,1056.9,950.1,1097.3,,,,
2024,2,2,9,1109.1,985.1,1177.1,,,,
2024,2,2,10,1115.8,1026.0,1247.4,,,,
2024,2,2,11,1090.1,1028.7,1311.4,,,,
2024,2,2,12,1066.8,1032.2,1345.7,,,,
2024,2,2,13,1040.0,1027.8,1375.4,,,,
2024,2,2,14,1021.7,1016.5,1385.8,,,,
2024,2,2,15,997.4,997.7,1389.8,,,,
2024,2,2,16,984.7,984.7,1375.9,,,,
2024,2,2,17,1004.1,994.6,1365.0,,,,
2024,2,2,18,1143.0,1182.1,1468.7,,,,
2024,2,2,19,1180.7,1241.3,1576.5,,,,
2024,2,2,20,1188.1,1259.2,1566.1,,,,
2024,2,2,21,1146.1,1260.1,1517.4,,,,
2024,2,2,22,1028.0,1202.3,1440.8,,,,
2024,2,2,23,923.7,1126.0,1322.2,,,,
2024,2,2,24,878.2,1033.1,1208.6,,,,
2024,2,3,1,869.4,982.0,1120.7,,,,
2024,2,3,2,866.9,961.4,1072.5,,,,
2024,2,3,3,881.4,960.5,1041.8,,,,
2024,2,3,4,936.0,973.0,1037.8,,,,
2024,2,3,5,1070.0,1024.2,1049.9,,,,
2024,2,3,6,1317.1,1148.9,1148.2,,,,
2024,2,3,7,1387.3,1261.0,1332.6,,,,
2024,2,3,8,1313.2,1231.0,1448.0,,,,
2024,2,3,9,1236.7,1215.7,1547.2,,,,
2024,2,3,10,1197.3,1191.9,1630.1,,,,
2024,2,3,11,1153.5,1177.1,1689.6,,,,
2024,2,3,12,1122.9,1153.4,1721.6,,,,
2024,2,3,13,1096.1,1132.3,1737.4,,,,
2024,2,3,14,1087.6,1116.6,1758.6,,,,
2024,2,3,15,1075.6,1094.6,1768.5,,,,
2024,2,3,16,1085.5,1075.8,1740.1,,,,
2024,2,3,17,1137.3,1121.5,1716.7,,,,
2024,2,3,18,1290.7,1327.4,1788.8,,,,
2024,2,3,19,1317.1,1394.3,1828.5,,,,
2024,2,3,20,1282.6,1390.7,1764.5,,,,
2024,2,3,21,1229.3,1366.0,1678.4,,,,
2024,2,3,22,1091.8,1296.5,1565.7,,,,
2024,2,3,23,970.2,1200.0,1425.0,,,,
2024,2,3,24,916.6,1096.8,1282.5,,,,
2024,2,4,1,899.0,1040.3,1180.2,,,,
2024,2,4,2,893.4,1008.5,1115.7,,,,
2024,2,4,3,909.6,1004.9,1083.3,,,,
2024,2,4,4,962.8,1023.3,1063.5,,,,
2024,2,4,5,1106.6,1079.3,1085.1,,,,
2024,2,4,6,1339.3,1200.9,1179.3,,,,
2024,2,4,7,1401.0,1305.9,1359.6,,,,
2024,2,4,8,1319.2,1270.9,1460.6,,,,
2024,2,4,9,1223.0,1243.5,1558.0,,,,
2024,2,4,10,1176.5,1218.4,1640.5,,,,
2024,2,4,11,1141.2,1182.5,1700.9,,,,
2024,2,4,12,1126.0,1150.2,1761.3,,,,
2024,2,4,13,1113.0,1125.1,1773.5,,,,
2024,2,4,14,1105.9,1120.2,1788.8,,,,
2024,2,4,15,1101.0,1107.6,1796.0,,,,
2024,2,4,16,1112.6,880.2,1780.7,,,,
2024,2,4,17,1158.1,863.6,1746.9,,,,
2024,2,4,18,1303.7,1298.7,1796.9,,,,
2024,2,4,19,1318.9,1350.3,1885.7,,,,
2024,2,4,20,1284.0,1368.7,1810.9,,,,
2024,2,4,21,1207.8,1333.3,1702.2,,,,
2024,2,4,22,1060.8,1293.8,1570.2,,,,
2024,2,4,23,941.3,1196.9,1436.7,,,,
2024,2,4,24,890.2,1069.9,1292.5,,,,
2024,2,5,1,867.6,1016.1,1176.6,,,,
2024,2,5,2,864.4,993.2,1119.4,,,,
2024,2,5,3,880.3,979.8,1085.5,,,,
2024,2,5,4,925.8,995.0,1074.3,,,,
2024,2,5,5,1062.2,1043.5,1083.3,,,,
2024,2,5,6,1291.4,1167.7,1187.4,,,,
2024,2,5,7,1356.6,1258.3,1361.9,,,,
2024,2,5,8,1286.8,1225.6,1464.2,,,,
2024,2,5,9,1208.5,1198.2,1576.0,,,,
2024,2,5,10,1169.4,1189.3,1659.0,,,,
2024,2,5,11,1148.2,1157.9,1741.5,,,,
2024,2,5,12,1130.6,1158.3,1785.6,,,,
2024,2,5,13,1138.7,1136.3,1807.7,,,,
2024,2,5,14,1138.0,1122.4,1827.6,,,,
2024,2,5,15,1143.7,1122.9,1830.7,,,,
2024,2,5,16,1158.8,1113.4,1805.9,,,,
2024,2,5,17,1186.0,1140.8,1777.1,,,,
2024,2,5,18,1308.7,1286.6,1858.2,,,,
2024,2,5,19,1320.6,1353.4,1888.0,,,,
2024,2,5,20,1279.0,1352.1,1836.1,,,,
2024,2,5,21,1214.5,1311.3,1720.7,,,,
2024,2,5,22,1066.5,1246.2,1586.8,,,,
2024,2,5,23,941.0,1154.3,1434.0,,,,
2024,2,5,24,881.4,1032.2,1300.1,,,,
2024,2,6,1,856.7,976.6,1188.3,,,,
2024,2,6,2,844.7,950.6,1127.5,,,,
2024,2,6,3,847.9,941.6,1090.5,,,,
2024,2,6,4,890.9,948.8,1076.1,,,,
2024,2,6,5,1001.2,990.1,1094.6,,,,
2024,2,6,6,1209.9,1104.0,1181.6,,,,
2024,2,6,7,1282.2,1212.1,1353.3,,,,
2024,2,6,8,1239.2,1170.0,1449.8,,,,
2024,2,6,9,1201.1,1156.1,1556.6,,,,
2024,2,6,10,1166.2,1150.2,1673.8,,,,
2024,2,6,11,1151.1,1156.5,1764.9,,,,
2024,2,6,12,1134.1,1140.8,1821.7,,,,
2024,2,6,13,1125.0,1144.8,1846.5,,,,
2024,2,6,14,1115.1,1143.9,1859.1,,,,
2024,2,6,15,1105.6,1135.0,1864.5,,,,
2024,2,6,16,1116.9,1111.6,1834.8,,,,
2024,2,6,17,1169.0,1147.1,1791.1,,,,
2024,2,6,18,1300.6,1287.5,1831.6,,,,
2024,2,6,19,1322.1,1359.7,1876.3,,,,
2024,2,6,20,1283.3,1344.5,1827.1,,,,
2024,2,6,21,1219.5,1301.4,1709.0,,,,
2024,2,6,22,1072.5,1232.3,1572.4,,,,
2024,2,6,23,951.5,1136.3,1429.5,,,,
2024,2,6,24,897.6,1021.9,1286.6,,,,
2024,2,7,1,877.8,962.7,1182.5,,,,
2024,2,7,2,872.2,938.5,1123.0,,,,
2024,2,7,3,883.5,933.6,1083.3,,,,
2024,2,7,4,929.3,941.2,1067.1,,,,
2024,2,7,5,1054.8,974.4,1069.8,,,,
2024,2,7,6,1280.1,1079.3,1165.3,,,,
2024,2,7,7,1359.8,1177.1,1338.0,,,,
2024,2,7,8,1289.3,1158.3,1442.1,,,,
2024,2,7,9,1218.4,1146.2,1540.0,,,,
2024,2,7,10,1171.2,1164.6,1623.4,,,,
2024,2,7,11,1144.0,1155.2,1688.7,,,,
2024,2,7,12,1119.0,1137.7,1724.3,,,,
2024,2,7,13,1113.7,1130.9,1737.9,,,,
2024,2,7,14,1097.1,1123.8,1754.1,,,,
2024,2,7,15,1080.6,1111.2,1774.8,,,,
2024,2,7,16,1083.0,1099.5,1734.7,,,,
2024,2,7,17,1101.0,1114.3,1683.8,,,,
2024,2,7,18,1223.7,1255.2,1732.0,,,,
2024,2,7,19,1245.2,1324.3,1804.1,,,,
2024,2,7,20,1205.7,1306.3,1728.8,,,,
2024,2,7,21,1159.9,1262.4,1634.2,,,,
2024,2,7,22,1069.6,1222.9,1530.5,,,,
2024,2,7,23,973.0,1149.3,1409.2,,,,
2024,2,7,24,919.8,1048.4,1285.2,,,,
2024,2,8,1,892.7,979.3,1186.1,,,,
2024,2,8,2,878.6,949.3,1114.8,,,,
2024,2,8,3,886.7,936.7,1074.3,,,,
2024,2,8,4,904.3,934.9,1052.2,,,,
2024,2,8,5,960.3,958.2,1054.0,,,,
2024,2,8,6,1060.5,999.9,1080.1,,,,
2024,2,8,7,1136.6,1035.8,1134.7,,,,
2024,2,8,8,1187.0,1021.9,1180.7,,,,
2024,2,8,9,1181.4,1065.4,1289.3,,,,
2024,2,8,10,1171.2,1090.1,1383.5,,,,
2024,2,8,11,1126.7,1075.8,1449.8,,,,
2024,2,8,12,1083.7,1046.2,1486.8,,,,
2024,2,8,13,1042.1,1028.2,1484.5,,,,
2024,2,8,14,1022.7,1001.7,1467.4,,,,
2024,2,8,15,1013.6,989.2,1446.2,,,,
2024,2,8,16,1020.6,984.2,1425.9,,,,
2024,2,8,17,1052.0,1015.6,1410.6,,,,
2024,2,8,18,1190.2,1200.0,1490.8,,,,
2024,2,8,19,1226.9,1292.4,1614.8,,,,
2024,2,8,20,1191.3,1279.0,1569.3,,,,
2024,2,8,21,1140.8,1251.6,1514.3,,,,
2024,2,8,22,1051.3,1226.9,1455.2,,,,
2024,2,8,23,967.7,1176.2,1356.0,,,,
2024,2,8,24,919.4,1097.7,1258.7,,,,
2024,2,9,1,896.2,1026.4,1164.0,,,,
2024,2,9,2,888.1,994.6,1100.0,,,,
2024,2,9,3,894.8,982.0,1060.3,,,,
2024,2,9,4,915.6,978.0,1032.3,,,,
2024,2,9,5,958.6,1003.1,1032.3,,,,
2024,2,9,6,1031.6,1043.0,1041.8,,,,
2024,2,9,7,1101.7,1063.6,1062.1,,,,
2024,2,9,8,1129.2,1031.3,1078.8,,,,
2024,2,9,9,1121.5,1052.9,1160.4,,,,
2024,2,9,10,1092.2,1059.6,1240.6,,,,
2024,2,9,11,1060.1,1027.3,1307.3,,,,
2024,2,9,12,1037.9,1011.2,1345.2,,,,
2024,2,9,13,1012.2,996.8,1375.0,,,,
2024,2,9,14,1003.4,980.7,1382.2,,,,
2024,2,9,15,997.4,973.0,1399.3,,,,
2024,2,9,16,1011.8,976.2,1394.3,,,,
2024,2,9,17,1057.6,1010.3,1388.9,,,,
2024,2,9,18,1203.6,1205.9,1469.6,,,,
2024,2,9,19,1260.0,1291.5,1610.7,,,,
2024,2,9,20,1228.6,1283.5,1592.7,,,,
2024,2,9,21,1159.5,1247.6,1542.2,,,,
2024,2,9,22,1041.4,1199.1,1452.0,,,,
2024,2,9,23,934.6,1106.7,1333.9,,,,
2024,2,9,24,889.5,1021.5,1221.7,,,,
2024,2,10,1,874.7,961.4,1118.5,,,,
2024,2,10,2,876.4,942.5,1072.9,,,,
2024,2,10,3,894.1,935.8,1044.5,,,,
2024,2,10,4,946.2,953.3,1027.4,,,,
2024,2,10,5,1085.8,997.7,1053.1,,,,
2024,2,10,6,1328.8,1117.9,1151.8,,,,
2024,2,10,7,1391.2,1212.6,1314.1,,,,
2024,2,10,8,1323.1,1188.4,1425.5,,,,
2024,2,10,9,1245.6,1178.0,1540.0,,,,
2024,2,10,10,1196.2,852.8,1656.7,,,,
2024,2,10,11,1169.8,837.5,1760.4,,,,
2024,2,10,12,1151.1,1138.6,1810.9,,,,
2024,2,10,13,1141.6,1137.2,1838.8,,,,
2024,2,10,14,1129.9,1134.5,1859.1,,,,
2024,2,10,15,1120.0,906.6,1868.6,,,,
2024,2,10,16,1132.4,1101.3,1848.3,,,,
2024,2,10,17,1168.0,1115.7,1807.3,,,,
2024,2,10,18,1293.5,1269.1,1825.3,,,,
2024,2,10,19,1331.6,1353.9,1902.0,,,,
2024,2,10,20,1291.4,1340.4,1794.7,,,,
2024,2,10,21,1222.3,1307.2,1710.8,,,,
2024,2,10,22,1092.2,1235.9,1580.5,,,,
2024,2,10,23,963.9,1147.1,1420.0,,,,
2024,2,10,24,912.4,1031.8,1274.4,,,,
2024,2,11,1,888.4,968.1,1163.5,,,,
2024,2,11,2,886.7,947.5,1109.9,,,,
2024,2,11,3,906.8,934.0,1066.6,,,,
2024,2,11,4,957.9,946.1,1053.5,,,,
2024,2,11,5,1095.4,977.5,1063.9,,,,
2024,2,11,6,1325.9,1095.5,1153.6,,,,
2024,2,11,7,1384.8,1202.3,1337.1,,,,
2024,2,11,8,1310.4,1181.2,1429.5,,,,
2024,2,11,9,1238.1,1187.9,1537.3,,,,
2024,2,11,10,1192.7,1188.8,1627.4,,,,
2024,2,11,11,1155.7,1161.0,1688.3,,,,
2024,2,11,12,1133.8,1141.3,1720.3,,,,
2024,2,11,13,1116.9,1119.7,1730.2,,,,
2024,2,11,14,1119.7,1091.0,1731.1,,,,
2024,2,11,15,1102.8,1079.3,1730.2,,,,
2024,2,11,16,1111.2,1066.8,1691.0,,,,
2024,2,11,17,1143.3,1093.7,1650.4,,,,
2024,2,11,18,1266.7,1250.7,1706.8,,,,
2024,2,11,19,1303.4,1355.2,1781.1,,,,
2024,2,11,20,1270.9,1335.5,1720.7,,,,
2024,2,11,21,1212.8,1303.7,1646.3,,,,
2024,2,11,22,1078.8,1236.8,1543.1,,,,
