Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,     SUM,PER UNIT
2020,1,6,15,48.4,48.3,30.8,30.7,29.8,30.2,30.9,31.1,30.7,31,30.5,31.7,13.3,13.3,13.3,13,12.9,13,13.3,4.1,4.1,4.3,4.2,4.2,4.2,4.3,5.3,5.4,4.8,2.2,5.5,548.8,0.472533
2020,1,6,16,24.5,24.5,16.2,15.5,15.3,15.5,16.2,15.3,15.6,15.3,15.2,15.9,6.9,6.9,6.9,6.4,6.8,6.4,6.8,2.1,2.1,2.1,2.1,2.2,2.1,2.1,2.9,2.9,2.6,1.2,2.4,278.9,0.240141
2020,1,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,8,13.1,13.3,9.5,8.3,8.5,8.9,9,9.6,8.6,9.6,9.7,10,4.2,4.3,4.3,4.4,4.4,4.2,4.4,1.6,1.6,1.6,1.6,1.5,1.6,1.6,1.8,1.8,1.6,0.8,2.3,167.7,0.144395
2020,1,7,9,37.6,37.7,23.8,23.2,22.1,23.1,23.6,24.1,23.4,24.1,24.2,25.2,10.6,10.6,10.6,10.5,10.5,10.5,10.9,3.7,3.7,3.6,3.7,3.5,3.8,3.6,4.2,4.2,3.7,1.7,5.1,430.8,0.370932
2020,1,7,10,56.4,56.4,35.1,34.6,32.9,34.3,35.3,35.3,35.3,35.3,34.9,36.5,15.4,15.4,15.4,15.1,15.1,15,15.8,5,5,5.1,5.1,4.9,5.2,5,5.9,5.9,5.4,2.4,7.1,631.5,0.543740
2020,1,7,11,66.7,66.8,42.1,41.5,38.6,41.4,42.1,41.7,42.2,41.7,40.9,42.8,17.6,17.6,17.6,17.3,17.8,17.5,18.6,5.8,5.8,6,5.9,5.8,6,5.9,7.1,7.2,6.5,3,8.4,745.9,0.642242
2020,1,7,12,69.8,69.8,45.4,44.5,41.9,44.5,43.4,44.9,43.5,44.8,42.9,44.8,19.4,19.4,19.4,19,19,18.3,19.8,6.2,6.2,6.6,6.4,6.4,6.5,6.6,7.8,7.9,7,3.2,9,794.3,0.683916
2020,1,7,13,71.1,71.1,44.1,44.6,42.3,43.2,42,43.8,42.2,43.7,43.8,45.8,19,19,19,18.6,18.3,18.7,19,6.1,6.1,6.5,6.3,6.3,6.4,6.4,7.6,7.7,6.9,3.2,8.7,787.5,0.678061
2020,1,7,14,62.9,62.8,39.6,40.1,38.7,38.8,40,39.6,40,39.5,39.9,41.8,17,16.9,16.9,16.7,16.7,17,17.3,5.5,5.5,5.9,5.6,5.6,5.7,5.8,6.8,6.9,6.2,2.8,7.5,712,0.613053
2020,1,7,15,48.3,48.3,30.2,30.3,29.4,29.5,31,31.2,30.8,31.2,31,32.3,13.4,13.4,13.4,13.1,13.4,13.2,13.8,4.1,4.1,4.4,4.2,4.3,4.3,4.4,5.2,5.2,4.6,2.2,5.6,549.8,0.473394
2020,1,7,16,25.8,25.8,16.5,16.2,15.5,15.9,16.3,16.8,15.5,16.8,16.9,16.1,7,7,6.9,6.5,6.8,6.5,6.9,2.1,2.1,2.1,2.1,2.2,2.1,2.1,3,2.9,2.6,1.2,2.4,288.6,0.248493
2020,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,8,13.8,13.9,9.6,8.7,8.3,8.9,9.1,9.5,8.5,9.4,9.5,9.2,4.3,4.3,4.3,4.5,4.4,4.2,4.5,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.6,0.8,2.2,168.4,0.144997
2020,1,8,9,35.2,35.3,23.4,20.7,20.8,22.1,21.8,21.4,21.3,21.4,21.8,22.8,10.7,10.7,10.7,10.6,10.4,10,10.4,3.7,3.7,3.6,3.6,3.6,3.6,3.6,4.2,4.3,3.8,1.8,4.8,405.8,0.349406
2020,1,8,10,53.8,53.8,33.1,32.9,31.7,32,32.2,32.4,32.7,32.4,33.4,34.9,14.9,14.9,14.9,14.2,13.2,13.8,14.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.9,6,5.5,2.5,6.8,597.8,0.514724
2020,1,8,11,63.5,63.5,41.7,40.6,40.1,40.3,41.1,39.4,40,39.4,41.6,42.7,17.1,17.1,17.1,17.1,16.8,17.8,17.6,6.2,6.2,6.1,6.1,6,6.2,5.9,7.2,7.3,6.5,3,7.1,728.3,0.627088
2020,1,8,12,69.6,69.6,45.4,45,44.1,43.6,43.7,42.3,44.7,42.3,45.3,47.6,18.9,18.9,18.9,18.6,18.9,19.4,19.8,6.5,6.5,6.3,6.4,6.5,6.5,6.6,7.6,7.7,7,3.2,8.1,795.5,0.684949
2020,1,8,13,70.9,70.9,45.6,44.9,44.1,43.9,44.2,44.5,44.2,44.4,45,47,19.3,19.3,19.3,19.1,18.8,19.2,19.5,6.4,6.4,6.4,6.3,6.4,6.5,6.5,7.5,7.6,6.9,3.1,8.2,802.3,0.690804
2020,1,8,14,64.7,64.7,41.3,40.1,39.2,39.7,40.2,39.9,40,39.8,40.1,41.9,17.3,17.3,17.3,17.1,17,17.2,17.5,5.7,5.7,5.8,5.6,5.8,5.8,5.9,6.7,7,6.2,2.9,7.5,722.9,0.622438
2020,1,8,15,49,48.9,31.4,30.9,29.6,30.2,30.6,30.4,30.3,30.3,30.3,31.6,13.1,13.1,13,12.9,12.7,13,13.1,4.3,4.3,4.4,4.2,4.4,4.3,4.5,5.2,5.4,4.8,2.2,5.5,547.9,0.471758
2020,1,8,16,25.7,25.7,17.1,16.5,16,16.2,16.7,17.1,15.9,17.1,16.9,16.2,7,7,6.9,6.6,7.3,6.6,6.8,2.2,2.2,2.2,2.1,2.3,2.1,2.2,2.9,3,2.7,1.2,2.4,292.8,0.252110
2020,1,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,8,12.9,13.1,9.6,8.9,8.7,8.9,9.1,9.6,8.7,9.5,9.6,9.9,4.3,4.3,4.3,4.5,4.4,4.2,4.5,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.9,1.9,1.6,0.8,2.3,168.6,0.145170
2020,1,9,9,36.4,36.5,24,23,22.7,22.6,23.9,23.6,24,23.6,24.2,25.1,10.6,10.6,10.6,10.7,10.3,10.4,10.7,3.6,3.6,3.6,3.5,3.6,3.6,3.7,4.3,4.2,3.7,1.7,5.1,427.7,0.368262
2020,1,9,10,54.3,54.4,36,35,34,34.2,34.2,34.9,34.7,34.9,35.4,37,15.3,15.3,15.3,15.2,14.8,15.2,15.5,5.1,5.1,5.3,5,5.3,5.1,5.3,6.3,6.2,5.3,2.6,7,629.2,0.541760
2020,1,9,11,65.2,65.2,42.7,42.3,40.7,40.9,41.5,41.7,42.2,41.6,42,43.9,17.9,17.9,17.9,17.9,17.7,18,18.4,5.9,5.9,6.2,5.8,6.2,6,6.3,7.5,7.4,6.6,3.1,8.2,750.7,0.646375
2020,1,9,12,69.6,69.6,44.4,44.8,43.7,42.5,44.6,43.6,45.4,43.6,44.7,46.8,19,19,19,19,18.5,19.2,19.2,6.4,6.4,6.6,6.3,6.6,6.5,6.7,8,7.9,7.1,3.3,8.7,796.7,0.685982
2020,1,9,13,68.3,68.3,45.8,44.2,43.1,43.7,42,41.9,42.8,41.9,43.7,45.7,18.9,18.9,18.9,18.9,17.9,18.7,18.5,6.5,6.5,6.5,6.4,6.5,6.5,6.6,7.9,7.9,7,3.2,8.7,782.3,0.673584
2020,1,9,14,62.8,62.8,41.1,40.1,39.5,39.2,37.9,39.2,38.4,39.2,39.3,41.1,17.2,17.2,17.2,17.2,16.9,16.8,17.5,5.8,5.8,5.8,5.7,5.9,5.8,5.9,7,7.1,6.2,2.9,7.7,712.2,0.613225
2020,1,9,15,48.5,48.5,32.1,31.2,31.2,30.4,31,31.3,31.3,31.2,30.9,32.2,13.5,13.5,13.5,13.4,13.1,13.2,13.5,4.4,4.4,4.5,4.4,4.5,4.4,4.5,4.3,5.4,4.9,2.2,5.5,556.9,0.479507
2020,1,9,16,25.9,25.8,17.3,16.6,16.4,16.2,16.6,16.9,16.2,16.9,16.6,17.2,7,6.9,6.9,6.7,7.2,7,6.6,2.2,2.2,2.2,2.2,2.3,2.1,2.2,3.1,3.1,2.7,1.3,2.4,294.9,0.253918
2020,1,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,8,13.1,13.2,9.8,8.4,8.7,9.2,9.2,9.5,8.9,9.4,9.5,9.8,4.2,4.2,4.2,4.4,4.2,4.1,4.3,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.9,1.9,1.7,0.8,2.4,168.4,0.144997
2020,1,10,9,37.7,37.8,24.9,23.4,23.7,23.9,24,23.4,24.4,23.4,23.7,24.4,10.6,10.6,10.6,10.5,10.2,10.2,10.6,3.9,3.9,3.7,3.7,3.7,3.7,3.7,4.3,4.3,3.8,1.8,5.4,433.9,0.373601
2020,1,10,10,56.7,56.8,36.6,34.8,35.4,35.4,35.1,33.1,36,33.1,34.6,36,15.4,15.4,15.4,15.1,14.7,14.8,15.3,5.5,5.5,5.3,5.2,5.2,5.3,5.2,6.4,6.4,5.7,2.6,7.4,635.4,0.547098
2020,1,10,11,66.7,66.8,44.1,41.8,42.6,42.9,42.7,39.3,43.8,39.2,41.5,43.2,18.4,18.4,18.4,18,17.5,17.7,18.2,6.4,6.4,6.2,6.1,6.2,6.2,6.3,7.6,7.6,6.8,3.1,8.9,759,0.653522
2020,1,10,12,73.2,73.3,47.5,45.8,45.7,46.1,45.7,44,46.9,43.9,44.3,46.1,18.9,18.9,18.9,18.5,18.9,18.9,19.6,6.8,6.8,6.6,6.5,6.6,6.7,6.7,8.2,8.1,7.3,3.3,9.2,817.9,0.704236
2020,1,10,13,74,74,46.8,44.8,44.9,45.4,44.7,44.6,45.9,44.6,44.9,46.8,19.4,19.4,19.4,19,18.8,19.1,19.6,6.7,6.6,6.6,6.4,6.5,6.5,6.5,8,7.9,7.2,3.3,8.9,817.2,0.703634
2020,1,10,14,66.8,66.8,41.7,40.2,40.1,40.4,40.1,40.5,41.1,40.4,40.3,42,17.5,17.5,17.5,17.2,17.1,17.1,17.7,5.9,5.9,5.7,5.6,5.6,5.8,5.6,7.1,7.1,6.2,2.9,7.8,733.2,0.631307
2020,1,10,15,51.4,51.4,32,31.2,30.5,30.8,31,31.2,31.6,31.1,31,32.2,13.6,13.6,13.6,13.3,13.1,13.2,13.6,4.5,4.5,4.4,4.3,4.4,4.4,4.4,5.5,5.5,4.9,2.3,5.8,564.3,0.485879
2020,1,10,16,27.6,27.5,17.7,16.4,16.6,16.8,17.1,17.2,16.7,17.2,17,17.8,7.1,7.1,7.1,7.2,7.4,7.2,7.5,2.3,2.3,2.2,2.2,2.3,2.2,2.2,3.1,3,2.8,1.2,2.6,304.6,0.262270
2020,1,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,8,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,3.9,4,3.8,3.8,1.7,1.7,1.6,1.6,1.6,1.5,1.6,0,0,0,0,2.4,38.6,0.033236
2020,1,11,9,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0,0.1,0.1,1.9,0,0,0,1.7,9.6,8.2,8.6,3.9,3.9,3.7,3.7,3.7,3.7,3.7,0,0,0.1,0,5.3,62.5,0.053814
2020,1,11,10,0.4,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.1,0.1,0.1,2,0.1,0.1,8.1,5.6,5.6,5.4,5.4,5.4,5.5,5.3,0.1,0.1,0.1,0,7,59.7,0.051403
2020,1,11,11,0.8,0.8,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.7,0.4,0.4,0.4,0.3,0.3,0.2,3,6.6,6.6,6,6.3,6,6.5,6.2,0.1,0.2,0.1,0.1,8.7,65.6,0.056484
2020,1,11,12,1,1,0.7,15.6,0.6,0.7,0.7,0.7,0.6,0.7,0.7,0.9,0.3,0.3,0.3,0.3,0.3,0.3,0.4,6.9,6.9,6.2,6.6,6.6,6.7,6.7,0.1,0.2,0.1,0.1,9.3,82.5,0.071035
2020,1,11,13,0.9,0.9,4.1,0.5,0.7,1.5,9.6,3.5,0.5,3.5,3.5,7.1,0.2,0.2,0.2,0.3,0.3,0.5,0.3,6.6,6.6,3.3,6.3,3.7,6.4,6.5,0.1,0.1,0.1,0,9,87,0.074910
2020,1,11,14,0.5,0.5,0.3,0.3,0.3,0.3,0.4,0.3,0.2,0.3,0.3,13.3,7.2,7.2,7.2,0.1,9.3,0.1,7.6,5.5,5.5,2.1,4.4,2.4,5.1,5.6,0.1,0.1,0,0,7.4,93.9,0.080851
2020,1,11,15,9.1,9.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4,0.3,0.3,0.3,0,2.2,0,0.4,4.1,4.1,4.1,0,1.9,3.6,4.4,0.1,0,0,0,5.5,55.8,0.048045
2020,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.2,1.2,0,2,2.4,0,0,0,0,2.6,14.4,0.012399
2020,1,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,1,12,8,13.5,13.6,9.5,8.3,8.7,9,9.2,8.5,8.9,8.5,8.6,9.9,4.4,4.4,4.4,0.6,4.3,0.5,4.6,1.7,1.7,1.7,1.6,1.6,1.5,1.6,1.5,0.1,1.4,0,2.3,156.1,0.134407
2020,1,12,9,38.8,38.9,24.2,23.1,22.7,22.9,24.1,20.7,24.5,20.6,21.3,25.4,10.9,10.9,10.9,10.5,10.4,8.8,11.4,3.9,3.9,3.8,3.9,3.7,3.8,3.7,3.9,1.8,3.9,0.7,5.4,423.4,0.364560
