"time","101_1","101_2","101_3","101_4","102_1","102_2","102_3","102_4","102_pv_2","107_1","113_1","113_2","113_3","113_4","113_pv","114_1","115_1","115_2","115_3","116_1","118_1","118_rtpv_10","118_rtpv_2","118_rtpv_3","118_rtpv_4","118_rtpv_5","118_rtpv_6","118_rtpv_7","118_rtpv_9","121_1","122_1","122_2","122_3","122_4","122_5","122_6","122_wind","123_1","123_2","123_3","123_4","123_5","201_1","201_2","201_3","201_4","202_1","202_2","202_3","202_4","207_1","207_2","213_1","213_2","213_3","213_rtpv","214_1","215_1","215_2","215_3","215_4","215_5","215_pv","216_1","218_1","221_1","222_1","222_2","222_3","222_4","222_5","222_6","223_1","223_2","223_3","223_4","223_5","223_6","301_1","301_2","301_3","301_4","302_1","302_2","302_3","302_4","307_1","307_2","309_wind","313_1","313_pv","313_pv_2","313_rtpv","313_rtpv_10","313_rtpv_12","313_rtpv_13","313_rtpv_2","313_rtpv_3","313_rtpv_4","313_rtpv_5","313_rtpv_6","313_rtpv_7","313_rtpv_8","313_rtpv_9","314_1","315_1","315_2","315_3","315_4","315_5","315_6","315_7","315_8","316_1","318_1","320_pv","321_1","322_1","322_2","322_3","322_4","322_5","322_6","323_1","323_2"
2024-01-02 11:00:00,0,0,30,30,0,0,30,30,18.4,0,0,0,0,0,68.2,0,0,0,144.666666666667,144.666666666667,0,3.1,6.3,6.5,6.3,6.3,6.4,7.4,6.5,400,2.8,2.8,2.8,2.8,2.8,2.8,710.3,0,144.666666666667,247.4,0,0,0,0,30,18.9,0,0,30,30,0,0,0,0,0,8.3,0,18.9,18.9,18.9,0,0,87.4,144.666666666667,0,0,18.9,18.9,18.9,18.9,18.9,18.9,144.666666666667,144.666666666667,233.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,67.1,67.8,42.9,19.5,19.4,41.5,41.7,43.2,41.6,43.3,44.5,44.3,44.4,0,0,0,0,0,0,0,0,0,144.666666666667,0,35.6,0,39.1,39.1,39.1,39.1,0,0,0,0
2024-01-02 12:00:00,0,0,30,30,0,0,30,30,18.1,0,0,0,0,0,66.8,0,0,0,124,134.160993751553,0,3.1,6,6.4,6.1,6.2,6.1,7.3,6.7,400,2.8,2.8,2.8,2.8,2.8,2.8,702.2,0,144.666666666667,233.333333333333,0,0,0,0,30,18.5,0,0,30,30,0,0,0,0,0,8.3,0,18.5,18.5,18.5,0,0,85.5,155,0,0,18.5,18.5,18.5,18.5,18.5,18.5,155,155,274.639006248447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4,67,65,41.9,18.9,19.1,41.7,40.7,42.2,41.6,41.8,43.3,42.8,43.3,0,0,0,0,0,0,0,0,0,155,0,34.9,0,33.6,33.6,33.6,33.6,0,0,0,0
2024-01-02 13:00:00,0,0,30,30,0,0,30,30,17.4,0,0,0,0,0,64.4,0,0,0,62,62,0,2.8,5.3,5.6,5.4,5.4,5.4,6.6,6,400,2.8,2.8,2.8,2.8,2.8,2.8,699.2,0,144.666666666667,238.19693649818,0,0,0,0,71.7363968351532,18.9,0,0,76,76,0,0,0,0,0,7.2,0,18.9,18.9,18.9,0,0,81.2,155,0,0,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,61.8,62.3,57.9,37.4,16.8,16.9,36.6,36.5,37.6,36.4,37.7,38.9,38.5,38.9,0,0,0,0,0,0,0,0,0,155,0,33.6,0,30.6,30.6,30.6,30.6,0,0,0,0
2024-01-02 14:00:00,0,0,30,30,0,0,30,30,15.5,0,0,0,0,0,56.9,0,0,0,155,155,0,2.1,4,4.3,4.1,4.1,4,5.1,4.6,400,2.8,2.8,2.8,2.8,2.8,2.8,686.9,0,155,279.429304535506,0,0,0,0,30,9.7,0,0,30,30,0,0,0,0,0,5.2,0,9.7,9.7,9.7,0,0,72,155,0,0,9.7,9.7,9.7,9.7,9.7,9.7,155,155,280,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,52.7,53.3,44.5,28.4,12.8,12.9,28.4,28.4,28.3,28.4,28.3,30.1,28.6,30,0,0,0,0,0,0,0,0,0,155,0,29.8,0,29.7,29.7,29.7,29.7,0,0,0,204.370695464494
2024-01-02 15:00:00,0,0,30,30,0,0,30,30,9.9,0,0,0,0,0,32,0,0,0,144.573207883817,144.666666666667,0,1,1.9,2,1.9,2,1.8,2.5,2.2,400,3.3,3.3,3.3,3.3,3.3,3.3,695.4,0,155,303.333333333333,0,0,0,0,35.1111111111111,9.3,0,0,40.2222222222222,40.2222222222222,0,0,0,0,0,2.1,0,9.3,9.3,9.3,0,0,41.6,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,31.1,32.4,22.5,15.1,6.3,6.3,14.8,14.1,14.3,14.5,14.5,15.3,13.9,15.3,0,0,0,0,0,0,0,0,0,155,0,21.5,0,29.7,29.7,29.7,29.7,0,0,0,326.771236560627
2024-01-02 16:00:00,0,0,55.5555555555556,55.5555555555556,0,0,59.115152676875,55.5555555555556,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,712.3,0,155,350,0,0,0,0,65.7777777777778,9.5,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0,0,9.5,9.5,9.5,0,0,0,155,0,0,9.5,9.5,9.5,9.5,9.5,9.5,155,155,350,0,0,0,0,0,0,0,0,0,22,22,22,22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,31.1,31.1,31.1,31.1,0,0,271.888888888889,252.595958434236
2024-01-02 17:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,712.4,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,22,22,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,22,22,0,0,22,22,22,22,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,155,0,0,0,32.4,32.4,32.4,32.4,0,22,334.222222222222,324.177777777778
2024-01-02 18:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,712.2,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,22,22,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,22,22,0,0,22,22,22,22,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,155,0,0,0,31.9,31.9,31.9,31.9,0,22,300.955555555555,313.444444444444
2024-01-02 19:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,711.2,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,22,22,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,22,22,0,0,22,0,0,22,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,155,0,0,0,34.7,34.7,34.7,34.7,0,22,271.888888888889,263.51111111111
2024-01-02 20:00:00,0,0,76,70.8888888888889,0,0,76,74.6888888888888,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.2,4.2,4.2,4.2,4.2,4.2,711.9,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,22,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,155,0,0,0,32.8,32.8,32.8,32.8,0,22,251.111111111111,251.111111111111
2024-01-02 21:00:00,0,0,55.5555555555556,55.5555555555556,0,0,55.5555555555556,55.5555555555556,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.7,4.7,4.7,4.7,4.7,4.7,696.7,0,155,350,0,0,0,0,55.5555555555556,9.3,0,0,60.6135016942633,55.5555555555556,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,29.1,29.1,29.1,29.1,0,0,235.242053861292,251.111111111111
2024-01-02 22:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.7,4.7,4.7,4.7,4.7,4.7,689.7,0,155,305.716640884639,0,0,0,0,35.1111111111111,9.3,0,0,40.2222222222222,36.8833591153606,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,40.3,40.3,40.3,40.3,0,0,292.666666666667,0
2024-01-02 23:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,145.436292629878,155,0,0,0,0,0,0,0,0,0,400,4.7,4.7,4.7,4.7,4.7,4.7,666.6,0,155,256.666666666667,0,0,0,0,30,9.1,0,0,30,30,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,294.5414851479,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,19.9,19.9,19.9,19.9,0,0,209.555555555556,0
2024-01-03 00:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,658.3,0,145.279896859154,256.666666666667,0,0,0,0,76,9.1,0,0,76,76,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,41.1534364741797,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,23,23,23,23,0,0,0,0
2024-01-03 01:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,127.198473966838,134.333333333333,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,688.5,0,134.333333333333,233.333333333333,0,0,0,0,30,9.1,0,0,30,30,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,144.666666666667,0,0,9.1,9.1,9.1,9.1,9.1,9.1,144.666666666667,144.666666666667,239.701526033162,0,0,0,0,0,0,0,0,0,0,0,0,22,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,24.8,24.8,24.8,24.8,0,0,0,0
2024-01-03 02:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,134.333333333333,134.333333333333,0,0,0,0,0,0,0,0,0,400,2.8,2.8,2.8,2.8,2.8,2.8,686.9,0,144.133333333333,233.333333333333,0,0,0,0,30,9.1,0,0,30,30,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,134.333333333333,0,0,9.1,9.1,9.1,9.1,9.1,9.1,134.333333333333,134.333333333333,233.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,22,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.333333333333,0,0,0,21.3,21.3,21.3,21.3,0,0,0,0
2024-01-03 03:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,138.666666666666,144.666666666667,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,675.8,0,134.333333333333,233.333333333333,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,144.666666666667,0,0,9.3,9.3,9.3,9.3,9.3,9.3,144.666666666667,144.666666666667,233.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.666666666667,0,0,0,12.2,12.2,12.2,12.2,0,0,0,0
2024-01-03 04:00:00,0,0,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,680.5,0,155,280,0,0,0,0,30,9.1,0,0,30,30,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,278.6,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,11.1,11.1,11.1,11.1,0,0,0,0
2024-01-03 05:00:00,0,0,35.1111111111111,35.1111111111111,0,0,35.1111111111111,35.1111111111111,0,0,0,0,22,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,677.8,0,155,350,0,0,0,0,35.9333333333339,9.1,0,0,35.1111111111111,35.1111111111111,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,22,0,0,0,0,0,0,0,0,0,22,22,0,108.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,155,0,0,0,18.3,18.3,18.3,18.3,0,0,0,0
2024-01-03 06:00:00,0,0,65.7777777777778,65.2231355853033,0,0,65.7777777777778,65.7777777777778,0,0,0,0,22,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,666.2,0,155,350,0,0,0,0,74.6435310813634,9.5,0,0,76,76,0,0,0,0,0,0,0,9.5,9.5,9.5,0,0,0,155,0,0,9.5,9.5,9.5,9.5,9.5,9.5,155,155,350,22,0,0,0,0,0,0,0,0,0,22,22,0,107.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,155,0,0,0,43.8,43.8,43.8,43.8,0,0,0,0
2024-01-03 07:00:00,0,0,30,30,0,0,30,30,14.8,0,0,0,22,0,49.6,0,0,0,155,155,0,0.7,1.6,1.6,1.6,1.5,1.5,1.8,1.6,400,3.3,3.3,3.3,3.3,3.3,3.3,694.4,0,155,330.833333333334,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,2.3,0,9.3,9.3,9.3,0,0,61.9,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,326.666666666667,22,0,0,0,0,0,0,0,0,0,22,22,0,106.7,0,30.6,30.6,12.9,9.5,4.1,4.3,9.3,8,8.5,8.9,8.7,9.5,8.4,9.4,0,0,0,0,0,0,0,22,0,155,0,23.6,0,44.4,44.4,44.4,44.4,0,0,0,0
2024-01-03 08:00:00,0,0,30,30,0,0,30,30,18.2,0,0,0,0,0,62.9,0,0,0,155,155,0,1.6,3.6,3.6,3.6,3.4,3.6,3.9,3.6,400,3.3,3.3,3.3,3.3,3.3,3.3,690.1,0,155,304.666666666667,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,4.9,0,9.3,9.3,9.3,0,0,79.8,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,303.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,116.3,0,47.8,48.1,36.3,23.5,10.3,10.3,22.5,22,22.1,22.2,22.6,23.1,22.9,23,0,0,0,0,0,0,0,0,0,155,0,30.6,0,42.8,42.8,42.8,42.8,0,0,0,0
2024-01-03 09:00:00,0,0,30,30,0,0,30,30,18.6,0,0,0,0,0,66.1,0,0,0,155,155,0,2.4,5,5.1,5,4.9,5,5.6,5.3,400,3.3,3.3,3.3,3.3,3.3,3.3,690.3,0,155,294,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,7,0,9.3,9.3,9.3,0,0,83.1,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,280,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,60.6,61,54.1,34,15.4,14.6,32.2,32.5,32.1,32,33.6,34.4,34.3,34.4,0,0,0,0,0,0,0,0,0,155,0,34.4,0,28.9,28.9,28.9,28.9,0,0,0,0
2024-01-03 10:00:00,0,0,30,30,0,0,30,30,18.9,0,0,0,0,0,64,0,0,0,155,155,0,2.8,5.7,6.1,5.7,5.9,5.7,6.8,6.3,400,3.8,3.8,3.8,3.8,3.8,3.8,647.2,0,155,349.633333333333,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,8.3,0,9.3,9.3,9.3,0,0,83.5,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,326.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,64.9,65.7,65,40.4,18.2,17.3,39.5,37.4,38.8,39.5,39.6,40.8,40.5,40.8,0,0,0,0,0,0,0,0,0,155,0,34.6,0,11.4,11.4,11.4,11.4,0,0,0,0
2024-01-03 11:00:00,0,0,30,30,0,0,30,30,18.7,0,0,0,0,0,60.8,0,0,0,155,155,0,2.9,6.1,6.4,6.1,6.2,6.2,7,7,400,3.3,3.3,3.3,3.3,3.3,3.3,698.7,0,155,284.022024219708,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,8.7,0,9.3,9.3,9.3,0,0,81.3,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,296.977975780292,0,0,0,0,0,0,0,0,0,0,0,0,0,114.7,0,63.3,63.8,68.1,43,19.3,18.5,42.6,39.7,42.1,42.5,40.9,43.5,41.7,43.4,0,0,0,0,0,0,0,0,0,155,0,34,0,11.9,11.9,11.9,11.9,0,0,0,0
2024-01-03 12:00:00,0,0,35.1111111111111,40.2222222222222,0,0,35.1111111111111,35.8111111111112,18.2,0,0,0,0,0,60.3,0,0,0,155,155,0,3,6,6.3,6.1,6.1,6.1,7.2,6.9,400,3.3,3.3,3.3,3.3,3.3,3.3,523.4,0,155,350,0,0,0,0,35.1111111111111,9.1,0,0,40.2222222222222,35.1111111111111,0,0,0,0,0,8.4,0,9.1,9.1,9.1,0,0,79.3,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,0,61.6,62.1,64.7,42.8,18.7,18.5,41.9,40.9,42,41.8,40.4,42.4,41.2,42.4,0,0,0,0,0,0,0,0,0,155,0,32.1,0,30.6,30.6,30.6,30.6,0,0,0,0
2024-01-03 13:00:00,0,0,30,30,0,0,30,30,17.3,0,0,0,0,0,61.5,0,0,0,155,155,0,2.7,5.3,5.7,5.4,5.5,5.4,6.5,5.8,400,3.3,3.3,3.3,3.3,3.3,3.3,500.1,0,155,295.588888888889,0,0,0,0,30,9.3,0,0,30,30,0,0,0,0,0,7.3,0,9.3,9.3,9.3,0,0,77,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,303.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1,0,58.1,58.6,57.7,38.3,16.7,16.7,37.6,36.8,37.8,37.5,37.7,37.7,38.4,37.7,0,0,0,0,0,0,0,0,0,155,0,31.4,188.777777777778,31.9,31.9,31.9,31.9,0,0,0,0
2024-01-03 14:00:00,0,0,35.1111111111111,35.1111111111111,0,0,35.1111111111111,35.1111111111111,15.5,0,0,0,0,0,56.7,0,0,0,155,155,0,2.1,3.9,4.3,3.9,4.1,3.9,5,4.4,400,3.3,3.3,3.3,3.3,3.3,3.3,481.8,0,155,350,0,0,0,0,33.9777777777774,9.3,0,0,35.1111111111111,35.1111111111111,0,0,0,0,0,5.3,0,9.3,9.3,9.3,0,0,70.4,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,0,52.1,52.8,45.4,28.9,12.7,12.8,28.5,28,28.3,28.4,28.4,29.4,28.8,29.4,0,0,0,0,0,0,0,0,0,155,0,30.4,209.555555555556,28.9,28.9,28.9,28.9,0,0,0,0
2024-01-03 15:00:00,0,0,40.2222222222222,40.2222222222222,0,0,40.2222222222222,36.2888888888891,10.2,0,0,0,0,0,32.2,0,0,0,155,155,0,1,1.9,2,2,2.1,1.9,2.5,2.3,400,3.3,3.3,3.3,3.3,3.3,3.3,491.6,0,155,350,0,0,0,0,35.1111111111111,9.5,0,0,35.1111111111111,35.1111111111111,0,0,0,0,0,2.1,0,9.5,9.5,9.5,0,0,41.8,155,0,0,9.5,9.5,9.5,9.5,9.5,9.5,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,0,31.7,33.1,23.2,13.9,6.3,6.3,15.1,14.2,14.6,14.9,14.8,14.1,14.3,14.1,0,0,0,0,0,0,0,0,0,155,0,21.7,209.555555555556,32.5,32.5,32.5,32.5,0,0,0,209.555555555556
2024-01-03 16:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,177.5,0,155,350,0,0,0,0,76,9.3,0,0,76,76,0,0,0,0,0,0,0,9.3,9.3,9.3,22,22,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,22,22,22,0,0,0,0,0,0,0,0,22,0,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,333.777777777778,12.3,12.3,12.3,12.3,0,22,0,334.222222222222
2024-01-03 17:00:00,0,0,76,76,0,0,76,76,0,0,40.3333333333333,44,40.3333333333333,44,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,10.9,40.3333333333333,155,350,40.3333333333333,40.3333333333333,0,0,76,9.3,0,0,76,76,0,0,44,43.8999999999994,0,0,0,9.3,9.3,9.3,40.3333333333333,40.3333333333333,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,40.3333333333333,40.3333333333333,40.3333333333333,0,0,40.3333333333333,0,0,0,0,40.3333333333333,40.3333333333333,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,355,25.6,25.6,25.6,25.6,40.3333333333333,40.3333333333333,0,355
2024-01-03 18:00:00,0,0,76,76,0,0,76,76,0,0,36.6666666666667,33,36.6666666666667,36.6666666666667,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,30.1,36.6666666666667,155,350,36.6666666666667,33,0,0,76,9.3,0,0,76,76,0,0,36.6666666666667,36.6666666666667,0,0,0,9.3,9.3,9.3,33,33,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,33,33,33,0,0,33,0,0,0,0,33,33.9999999999999,0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,355,26.6,26.6,26.6,26.6,36.6666666666667,36.6666666666667,0,355
2024-01-03 19:00:00,0,0,76,76,0,0,76,76,0,0,29.3333333333333,33,33,33,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.3,3.3,3.3,3.3,3.3,3.3,96.9,33,155,350,33,33,0,0,76,9.3,0,0,76,76,0,0,33,29.3333333333333,0,0,0,9.3,9.3,9.3,33,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,30.899999999999,29.3333333333333,0,0,29.3333333333333,0,0,0,0,29.3333333333333,0,0,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,355,23.7,23.7,23.7,23.7,29.3333333333333,0,0,355
2024-01-03 20:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,389.5,22,155,350,22,0,0,0,76,9.5,0,0,76,76,0,0,0,22,0,0,0,9.5,9.5,9.5,0,0,0,155,0,0,9.5,9.5,9.5,9.5,9.5,9.5,155,155,350,0,22,0,0,0,0,0,0,0,0,0,0,0,118.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,292.666666666667,25.7,25.7,25.7,25.7,0,0,0,301.733333333333
2024-01-03 21:00:00,0,0,70.8888888888889,65.7777777777778,0,0,70.8888888888889,65.7777777777778,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,4.2,4.2,4.2,4.2,4.2,4.2,404.6,22,155,350,0,0,0,0,67.9888888888884,9.1,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,113.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,251.111111111111,26.5,26.5,26.5,26.5,0,0,0,251.111111111111
2024-01-03 22:00:00,0,0,40.2222222222222,40.2222222222222,0,0,40.2222222222222,40.2222222222222,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,354.7,0,155,350,0,0,0,0,40.2222222222222,9.3,0,0,40.2222222222222,40.2222222222222,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,155,0,0,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,209.555555555556,45.1,45.1,45.1,45.1,0,0,0,211.288888888889
2024-01-03 23:00:00,0,0,45.3333333333333,45.3333333333333,0,0,40.2222222222222,45.3333333333333,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,3.8,3.8,3.8,3.8,3.8,3.8,414.1,0,155,350,0,0,0,0,40.2222222222222,9.1,0,0,44.7999999999999,40.2222222222222,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,16.3,16.3,16.3,16.3,0,0,0,230.333333333333
