Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,     SUM,PER UNIT
2020,1,18,6,20.9,462.2,103.8,650.4,1237.3,0.493361
2020,1,18,7,24.1,490.8,52.1,635.5,1202.5,0.479485
2020,1,18,8,29.1,555.3,23.8,657.9,1266.1,0.504845
2020,1,18,9,13,582.4,5.1,638.5,1239,0.494039
2020,1,18,10,6.6,586.3,0.1,530.1,1123.1,0.447825
2020,1,18,11,5.1,449.2,1.6,291.2,747.1,0.297899
2020,1,18,12,6,407.4,12,181.1,606.5,0.241836
2020,1,18,13,3.7,381.2,23.4,100.9,509.2,0.203038
2020,1,18,14,0.6,383.8,34,39.6,458,0.182623
2020,1,18,15,0.2,310.5,37.7,16.9,365.3,0.145660
2020,1,18,16,1.4,192,13,18.5,224.9,0.089677
2020,1,18,17,2.5,138.5,4.3,8.7,154,0.061406
2020,1,18,18,5.8,45.7,12,71.6,135.1,0.053870
2020,1,18,19,2,22.4,2.1,101.7,128.2,0.051118
2020,1,18,20,0.2,26.1,0.3,40.3,66.9,0.026676
2020,1,18,21,3.7,36.7,39.2,58.5,138.1,0.055066
2020,1,18,22,3.6,46.3,91.6,52.6,194.1,0.077395
2020,1,18,23,5.7,83.2,81.6,54,224.5,0.089517
2020,1,18,24,3.9,180.4,84.9,84.6,353.8,0.141074
2020,1,19,1,3,215.1,25,64.2,307.3,0.122533
2020,1,19,2,4.3,228.7,1.3,61.6,295.9,0.117987
2020,1,19,3,10.3,254.3,0,66,330.6,0.131823
2020,1,19,4,27.2,242.8,0.2,45.8,316,0.126002
2020,1,19,5,40.7,203.7,4.5,25.8,274.7,0.109534
2020,1,19,6,46.8,189.7,16.6,17.6,270.7,0.107939
2020,1,19,7,50.5,217,68.3,22,357.8,0.142669
2020,1,19,8,48.1,227.9,117.1,44.5,437.6,0.174489
2020,1,19,9,61.1,169.2,159.8,47.1,437.2,0.174329
2020,1,19,10,80.6,164.2,214.4,33.1,492.3,0.196300
2020,1,19,11,74.1,91.4,180.2,16.6,362.3,0.144463
2020,1,19,12,37.3,109.6,115.4,9.6,271.9,0.108417
2020,1,19,13,19.1,152.1,105.1,11.9,288.2,0.114917
2020,1,19,14,20.5,124.2,129.8,7.7,282.2,0.112524
2020,1,19,15,18.1,92.9,130,11.4,252.4,0.100642
2020,1,19,16,14,63.6,99.8,8,185.4,0.073926
2020,1,19,17,2.2,20.9,41.1,23.4,87.6,0.034930
2020,1,19,18,44.6,75.7,244.5,1.3,366.1,0.145979
2020,1,19,19,83.5,224.6,131.9,136.2,576.2,0.229754
2020,1,19,20,53,197.5,212.6,166,629.1,0.250847
2020,1,19,21,36.7,269.9,238.1,365.2,909.9,0.362814
2020,1,19,22,9.3,479.7,242.7,496,1227.7,0.489533
2020,1,19,23,6.4,529.3,367.7,508.6,1412,0.563021
2020,1,19,24,49.7,571,340,480.6,1441.3,0.574704
2020,1,20,1,109.7,620.3,396.1,301.5,1427.6,0.569241
2020,1,20,2,67.9,674.1,375.2,493.6,1610.8,0.642290
2020,1,20,3,81.7,675,404.8,533.8,1695.3,0.675984
2020,1,20,4,101.2,683.7,344.4,533.8,1663.1,0.663144
2020,1,20,5,127.5,667.9,426,500.9,1722.3,0.686750
2020,1,20,6,124.9,651.1,375.4,470.3,1621.7,0.646637
2020,1,20,7,95.9,644.7,300.8,447.8,1489.2,0.593804
2020,1,20,8,46.4,666.8,291.1,443.2,1447.5,0.577176
2020,1,20,9,48.8,657.2,379.3,417.3,1502.6,0.599147
2020,1,20,10,65,615.8,415.1,357.3,1453.2,0.579449
2020,1,20,11,61.6,501.7,359.1,220.2,1142.6,0.455600
2020,1,20,12,27.7,343.2,200.2,41.4,612.5,0.244228
2020,1,20,13,22.3,216.1,98.7,12,349.1,0.139200
2020,1,20,14,52.6,150.9,86.3,10.2,300,0.119622
2020,1,20,15,60.3,72.1,81.1,1.7,215.2,0.085809
2020,1,20,16,48.8,15.5,83.8,0.8,148.9,0.059372
2020,1,20,17,42.3,7.6,133.8,2.4,186.1,0.074206
2020,1,20,18,17.6,7.2,102.8,1.3,128.9,0.051398
2020,1,20,19,13.6,2.5,108.9,10.7,135.7,0.054109
2020,1,20,20,7.4,8.4,108.8,42.8,167.4,0.066749
2020,1,20,21,2.5,14.2,84.1,74.5,175.3,0.069899
2020,1,20,22,0.6,30.7,76.1,126.8,234.2,0.093385
2020,1,20,23,4.9,64.4,75.3,204.2,348.8,0.139081
2020,1,20,24,23.8,97.1,58.2,300.2,479.3,0.191116
2020,1,21,1,28.8,105.4,54.9,344.7,533.8,0.212847
2020,1,21,2,16.6,94.5,49.5,331.3,491.9,0.196140
2020,1,21,3,5.1,109.3,49,315.3,478.7,0.190877
2020,1,21,4,1.4,102.9,45.1,280.3,429.7,0.171339
2020,1,21,5,1.2,175.8,20.2,347.7,544.9,0.217273
2020,1,21,6,8,290,7,373.9,678.9,0.270705
2020,1,21,7,12.3,400.9,1.5,385.8,800.5,0.319191
2020,1,21,8,7,436.5,2.2,374.8,820.5,0.327166
2020,1,21,9,3.2,450.4,3.2,495.6,952.4,0.379760
2020,1,21,10,0.7,485.9,3.3,608.1,1098,0.437816
2020,1,21,11,1.1,511.3,5.1,624,1141.5,0.455162
2020,1,21,12,0.6,405.1,2.9,582.4,991,0.395151
2020,1,21,13,0.4,248.5,0.8,344.1,593.8,0.236772
2020,1,21,14,0.4,180.1,0.1,346.1,526.7,0.210016
2020,1,21,15,0.2,194.6,0.2,514.6,709.6,0.282946
2020,1,21,16,0.1,216.7,1.2,629.1,847.1,0.337773
2020,1,21,17,0.3,253.8,0.8,640.1,895,0.356872
2020,1,21,18,17.4,462,0.1,642.8,1122.3,0.447506
2020,1,21,19,16.1,618.6,2.6,658.9,1296.2,0.516847
2020,1,21,20,12,604.1,6.6,680.2,1302.9,0.519518
2020,1,21,21,7.4,599.1,16.9,694.3,1317.7,0.525420
2020,1,21,22,2.8,589.4,29.9,695.8,1317.9,0.525499
2020,1,21,23,0.3,578.2,35.3,689.2,1303,0.519558
2020,1,21,24,0.1,586.2,32.2,667.5,1286,0.512780
2020,1,22,1,0,601.9,47.8,639.9,1289.6,0.514215
2020,1,22,2,0,601,81.6,631,1313.6,0.523785
2020,1,22,3,0,573.6,108.5,619,1301.1,0.518801
2020,1,22,4,0.1,531.6,126.3,625.7,1283.7,0.511863
2020,1,22,5,0.2,437.3,93.9,629.6,1161,0.462937
2020,1,22,6,0.9,355.4,95,631.8,1083.1,0.431875
2020,1,22,7,3.2,369.1,130.8,643.8,1146.9,0.457315
2020,1,22,8,5.9,386.5,166.4,663.6,1222.4,0.487420
2020,1,22,9,9.3,602.9,197.8,709.1,1519.1,0.605726
2020,1,22,10,6.6,671.7,217.4,712.6,1608.3,0.641294
2020,1,22,11,3.5,460.5,238,713.5,1415.5,0.564416
2020,1,22,12,1.1,143.5,187.3,617.2,949.1,0.378444
2020,1,22,13,0,45.6,96.6,486.5,628.7,0.250688
2020,1,22,14,0,61.8,104.3,341.3,507.4,0.202321
2020,1,22,15,0,80.2,98.9,276.1,455.2,0.181506
2020,1,22,16,0.2,130.8,80,446,657,0.261972
2020,1,22,17,0.8,12.5,50.6,636.7,700.6,0.279357
2020,1,22,18,2.1,130.7,144.9,615.3,893,0.356075
2020,1,22,19,17.2,209.5,743.6,596.2,1566.5,0.624626
2020,1,22,20,51.6,382.8,774.9,203.9,1413.2,0.563499
2020,1,22,21,25.3,340.6,584.2,598.1,1548.2,0.617329
2020,1,22,22,63.2,529.9,770.4,642.8,2006.3,0.799992
2020,1,22,23,137.1,278.3,714.4,606.4,1736.2,0.692292
2020,1,22,24,139.2,654.7,703.2,544,2041.1,0.813868
2020,1,23,1,104.4,511.1,640.5,545.9,1801.9,0.718490
2020,1,23,2,138,440.6,794.8,395.6,1769,0.705371
2020,1,23,3,144.3,586.4,815.7,408.8,1955.2,0.779616
2020,1,23,4,144,726.5,833,570.8,2274.3,0.906854
2020,1,23,5,140.8,780.5,839.6,692.7,2453.6,0.978348
2020,1,23,6,144.6,783.6,837.4,709.2,2474.8,0.986802
2020,1,23,7,147.6,784.3,843.8,713.2,2488.9,0.992424
2020,1,23,8,147.8,767.9,841.2,713.2,2470.1,0.984928
2020,1,23,9,146.4,776.9,820.5,705.9,2449.7,0.976793
2020,1,23,10,142.4,769.6,814.6,677.1,2403.7,0.958451
2020,1,23,11,107.4,705.8,749.3,655.9,2218.4,0.884565
2020,1,23,12,107.7,697.9,766.2,631.8,2203.6,0.878663
2020,1,23,13,140.5,741.6,771,629.7,2282.8,0.910244
2020,1,23,14,144,720.7,724.8,604.4,2193.9,0.874796
2020,1,23,15,136.9,719.7,656,534.4,2047,0.816221
2020,1,23,16,139.8,626,674.6,492.2,1932.6,0.770605
2020,1,23,17,119.8,560.6,522.6,293.6,1496.6,0.596754
2020,1,23,18,66.6,314,628.4,28.9,1037.9,0.413852
2020,1,23,19,119.1,421.8,436.1,145.4,1122.4,0.447546
2020,1,23,20,119.4,544.4,478,248.8,1390.6,0.554488
2020,1,23,21,144.6,550.3,688.4,259.4,1642.7,0.655010
2020,1,23,22,138.1,654.1,509.1,424.6,1725.9,0.688185
2020,1,23,23,139.4,623.6,839.6,432.7,2035.3,0.811555
2020,1,23,24,133.2,702.7,731.8,619.5,2187.2,0.872124
2020,1,24,1,146.2,757.7,728.1,667.7,2299.7,0.916982
2020,1,24,2,132.9,754.9,644.4,668.5,2200.7,0.877507
2020,1,24,3,126.5,697.5,575,576.4,1975.4,0.787671
2020,1,24,4,121.7,730.2,512.4,460.1,1824.4,0.727461
2020,1,24,5,117.9,733.5,550.6,416.1,1818.1,0.724949
2020,1,24,6,135.4,696.2,531.4,363.5,1726.5,0.688425
2020,1,24,7,138.1,636.7,718.8,235.5,1729.1,0.689461
2020,1,24,8,143.6,656.9,788.1,603.4,2192,0.874038
2020,1,24,9,143.6,759,778.7,478.7,2160,0.861278
2020,1,24,10,145,764.7,756.8,641.1,2307.6,0.920132
2020,1,24,11,146.1,770.8,768.5,661.5,2346.9,0.935803
2020,1,24,12,146.2,767.8,703.5,674.4,2291.9,0.913872
2020,1,24,13,146.6,753.9,651.1,505.1,2056.7,0.820089
2020,1,24,14,147.1,739.8,687.9,657.5,2232.3,0.890107
2020,1,24,15,146.6,675.5,688.4,682.2,2192.7,0.874317
2020,1,24,16,145.3,586.7,642.7,611.2,1985.9,0.791858
2020,1,24,17,141.7,571.5,547.9,335.9,1597,0.636788
2020,1,24,18,132.6,461.4,713.9,111.7,1419.6,0.566051
2020,1,24,19,145.9,430.9,822.6,315.3,1714.7,0.683719
2020,1,24,20,146,745.1,803.1,604.4,2298.6,0.916544
2020,1,24,21,145.7,741.8,774.8,630.6,2292.9,0.914271
2020,1,24,22,126.7,692.7,750.3,608.1,2177.8,0.868376
2020,1,24,23,121.3,691.3,592.7,507.7,1913,0.762790
2020,1,24,24,138.6,646.3,497.9,463.8,1746.6,0.696439
2020,1,25,1,123.3,630.7,537,352.7,1643.7,0.655409
2020,1,25,2,115.9,509.4,674,333.8,1633.1,0.651182
2020,1,25,3,109.6,518,670.4,437.3,1735.3,0.691933
2020,1,25,4,63.3,428.7,561.7,219.8,1273.5,0.507795
2020,1,25,5,95.8,510.1,526.8,353.1,1485.8,0.592448
2020,1,25,6,108.2,555.5,584.5,478.4,1726.6,0.688464
2020,1,25,7,110.1,657.5,727.1,676.5,2171.2,0.865744
2020,1,25,8,117.2,671.4,831.5,678.3,2298.4,0.916464
2020,1,25,9,141.4,775.7,838.4,691.3,2446.8,0.975637
2020,1,25,10,146.9,791.6,829.8,711.4,2479.7,0.988756
2020,1,25,11,146.2,793.6,815.1,702.1,2457,0.979704
2020,1,25,12,147.5,792.4,827,713.5,2480.4,0.989035
2020,1,25,13,146.7,799.1,839.8,711.7,2497.3,0.995773
2020,1,25,14,147.2,790.5,838.4,706.8,2482.9,0.990032
2020,1,25,15,147.6,788.5,841.8,701.6,2479.5,0.988676
2020,1,25,16,147.1,780.9,837.2,702.8,2468,0.984090
2020,1,25,17,145.8,781.1,802.5,672.9,2402.3,0.957893
2020,1,25,18,123.1,466.6,828.3,463.7,1881.7,0.750309
2020,1,25,19,106.8,598.2,729.4,663.7,2098.1,0.836596
2020,1,25,20,138.5,641.7,681.8,689,2151,0.857690
2020,1,25,21,134.1,702.3,739.6,702.1,2278.1,0.908370
2020,1,25,22,146.8,774.3,839.2,695.5,2455.8,0.979226
2020,1,25,23,146.7,799.1,837.6,707.7,2491.1,0.993301
2020,1,25,24,147,798.9,824.2,713.5,2483.6,0.990311
2020,1,26,1,145.8,799,820.8,713.5,2479.1,0.988516
2020,1,26,2,146.7,798.7,817.3,713.5,2476.2,0.987360
2020,1,26,3,147,797.6,822.3,705.2,2472.1,0.985725
2020,1,26,4,146.4,795.3,816.5,706.5,2464.7,0.982774
2020,1,26,5,146.4,788.9,789,707,2431.3,0.969457
2020,1,26,6,144.2,776,722.3,702.2,2344.7,0.934926
2020,1,26,7,146.1,776.6,583.2,644.5,2150.4,0.857450
2020,1,26,8,140.2,762.9,416.8,605.7,1925.6,0.767814
2020,1,26,9,138.5,777,372.3,523.9,1811.7,0.722397
2020,1,26,10,144.5,756.4,609.1,579.3,2089.3,0.833087
2020,1,26,11,127.5,697.1,506.8,513.5,1844.9,0.735635
2020,1,26,12,143.2,538,446.2,305.3,1432.7,0.571275
2020,1,26,13,132.8,543.5,286.9,217.5,1180.7,0.470792
2020,1,26,14,119,389.5,222.5,237.1,968.1,0.386020
2020,1,26,15,117.2,295.6,136.9,270.7,820.4,0.327126
2020,1,26,16,116.1,410,206,590.2,1322.3,0.527254
2020,1,26,17,90.1,695.1,300.3,643.7,1729.2,0.689501
2020,1,26,18,47.7,160.3,396.7,138.2,742.9,0.296224
2020,1,26,19,56.5,391.2,348.2,546.3,1342.2,0.535189
2020,1,26,20,35,697.5,554.5,644.8,1931.8,0.770286
2020,1,26,21,80.8,716.5,594.3,653,2044.6,0.815264
2020,1,26,22,104.7,759.6,607.1,659.9,2131.3,0.849835
2020,1,26,23,129.6,762.8,658,671.2,2221.6,0.885841
2020,1,26,24,140.9,769.8,780.3,686.2,2377.2,0.947885
2020,1,27,1,148.1,750,845.7,706.9,2450.7,0.977192
2020,1,27,2,148.2,793.4,836.2,712.9,2490.7,0.993142
2020,1,27,3,146.5,799.1,829.7,712.6,2487.9,0.992025
2020,1,27,4,144.2,799.1,795.3,656.6,2395.2,0.955062
2020,1,27,5,126.3,796.6,775.3,690.6,2388.8,0.952510
2020,1,27,6,113,785.2,838.3,704.5,2441,0.973324
2020,1,27,7,141.3,793.5,841.4,707.6,2483.8,0.990390
2020,1,27,8,148.1,798.5,845.2,705.8,2497.6,0.995893
2020,1,27,9,148.3,799.1,834.4,712.6,2494.4,0.994617
2020,1,27,10,148.3,799.1,725.1,710.7,2383.2,0.950277
2020,1,27,11,148.3,799.1,701.1,712.8,2361.3,0.941545
2020,1,27,12,148.3,799.1,818.8,713.5,2479.7,0.988756
2020,1,27,13,148.3,799.1,840.3,713.5,2501.2,0.997328
2020,1,27,14,147.7,799.1,845.5,713.5,2505.8,0.999163
2020,1,27,15,148.2,799.1,840.8,713.5,2501.6,0.997488
2020,1,27,16,146.4,793.3,843.3,713.4,2496.4,0.995414
2020,1,27,17,142.3,785.6,711.1,713.1,2352.1,0.937876
2020,1,27,18,30,699.8,558.1,668.3,1956.2,0.780015
2020,1,27,19,68,762.7,598.4,710.6,2139.7,0.853184
2020,1,27,20,129.3,752.7,840.3,709.5,2431.8,0.969656
2020,1,27,21,132.9,751.7,838.3,668.3,2391.2,0.953467
2020,1,27,22,123.4,784.6,828.1,657.4,2393.5,0.954384
2020,1,27,23,142.7,790,758.7,712.9,2404.3,0.958691
2020,1,27,24,146.7,793.8,796.4,713.5,2450.4,0.977072
2020,1,28,1,146.4,796,830.1,713.5,2486,0.991268
2020,1,28,2,145.9,796.5,825.4,713.5,2481.3,0.989394
2020,1,28,3,147.2,797.9,826.6,713,2484.7,0.990749
2020,1,28,4,146.8,797.7,814.7,712.6,2471.8,0.985605
2020,1,28,5,146.3,798.2,818.1,707.9,2470.5,0.985087
2020,1,28,6,137.7,791.8,802.8,708.6,2440.9,0.973284
2020,1,28,7,135.1,760.5,809.5,698.5,2403.6,0.958411
2020,1,28,8,120.7,708.4,788.4,686.5,2304,0.918697
2020,1,28,9,118.7,599.5,764.2,644.5,2126.9,0.848080
2020,1,28,10,121.4,572.4,590.2,584.4,1868.4,0.745006
2020,1,28,11,90.6,695.8,398,527.7,1712.1,0.682683
2020,1,28,12,53.1,279.3,338.1,550.9,1221.4,0.487021
2020,1,28,13,62.5,194,435.7,213.1,905.3,0.360979
2020,1,28,14,116.4,145.9,724.4,39.5,1026.2,0.409187
2020,1,28,15,86,86.8,691,166.5,1030.3,0.410822
2020,1,28,16,67.2,622.9,762.3,221.8,1674.2,0.667570
2020,1,28,17,111.9,235.3,649.8,261,1258,0.501615
2020,1,28,18,99.7,88.7,422.9,533.2,1144.5,0.456358
2020,1,28,19,91.9,495.8,523.8,522.9,1634.4,0.651701
2020,1,28,20,75.3,54.6,420.6,401.3,951.8,0.379521
2020,1,28,21,129.8,574,577.3,701.7,1982.8,0.790622
2020,1,28,22,121.4,768,379.2,706.7,1975.3,0.787631
2020,1,28,23,131.1,777.7,395,685.9,1989.7,0.793373
2020,1,28,24,141.7,763.8,842.7,683.3,2431.5,0.969536
2020,1,29,1,146.8,773.6,839.6,704.1,2464.1,0.982535
2020,1,29,2,146.1,799.1,839.5,689.9,2474.6,0.986722
2020,1,29,3,146.8,799.1,841.8,695.8,2483.5,0.990271
2020,1,29,4,147.4,791.2,840.8,709.6,2489,0.992464
2020,1,29,5,147.4,793.6,820.2,710.1,2471.3,0.985406
2020,1,29,6,147.2,799.1,838.4,711,2495.7,0.995135
2020,1,29,7,147.4,792.7,842.2,711.9,2494.2,0.994537
2020,1,29,8,147.1,790.6,837,713.5,2488.2,0.992145
2020,1,29,9,146.7,795.2,836.9,709.8,2488.6,0.992304
2020,1,29,10,146.9,792.4,838.6,702.4,2480.3,0.988995
2020,1,29,11,146.7,793.2,837.2,706.6,2483.7,0.990350
2020,1,29,12,146.6,796.1,837,711.2,2490.9,0.993221
2020,1,29,13,146.2,794.6,838.2,709.8,2488.8,0.992384
2020,1,29,14,146.8,793.3,835,711.5,2486.6,0.991507
2020,1,29,15,147.3,785.4,840.2,713.5,2486.4,0.991427
2020,1,29,16,145.6,776.6,837.8,713.5,2473.5,0.986283
2020,1,29,17,141.6,766.7,839.7,706.3,2454.3,0.978628
2020,1,29,18,126.5,636.6,846.6,608.4,2218.1,0.884445
2020,1,29,19,109.5,685.4,845.3,677.5,2317.7,0.924160
2020,1,29,20,110.4,708.5,836.7,707,2362.6,0.942063
2020,1,29,21,109.9,745.8,826.9,708.6,2391.2,0.953467
2020,1,29,22,138.7,752.7,620.5,708.9,2220.8,0.885522
2020,1,29,23,136.3,705.7,527,697.8,2066.8,0.824116
2020,1,29,24,110,719.8,538,698.7,2066.5,0.823996
2020,1,30,1,132.5,738.8,717.7,708.9,2297.9,0.916265
2020,1,30,2,143.3,759.8,828,712.6,2443.7,0.974401
2020,1,30,3,142.8,740,837.4,713.1,2433.3,0.970254
2020,1,30,4,140.8,654.2,841.3,712.7,2349,0.936640
2020,1,30,5,138.8,759,838.1,713.5,2449.4,0.976674
2020,1,30,6,129,774.6,841.2,713.5,2458.3,0.980222
2020,1,30,7,108.4,775.5,828.5,713.5,2425.9,0.967303
2020,1,30,8,109.5,787.9,834.4,713.5,2445.3,0.975039
2020,1,30,9,142.1,772.6,823.9,713.5,2452.1,0.977750
2020,1,30,10,144.8,793.7,797.4,713.5,2449.4,0.976674
2020,1,30,11,129.8,730.9,686.4,710.1,2257.2,0.900036
2020,1,30,12,136.6,740.7,546.1,696.7,2120.1,0.845369
2020,1,30,13,135.4,583.9,501.7,591.3,1812.3,0.722636
2020,1,30,14,120.9,476.4,402.7,548.8,1548.8,0.617568
2020,1,30,15,92.5,406.4,305.7,519.1,1323.7,0.527812
2020,1,30,16,53.4,290.2,161.1,373.3,878,0.350094
2020,1,30,17,33.6,73.8,157.4,231.9,496.7,0.198054
2020,1,30,18,110.5,378.7,559.5,528.3,1577,0.628813
2020,1,30,19,120.2,608.5,488.8,529.6,1747.1,0.696639
2020,1,30,20,96.7,642.3,397.7,650.2,1786.9,0.712508
2020,1,30,21,116.8,679.8,613,623.2,2032.8,0.810559
2020,1,30,22,139.8,622.1,768.1,600.6,2130.6,0.849555
2020,1,30,23,142.4,574.9,805.3,426.7,1949.3,0.777264
2020,1,30,24,145.9,688.6,796.7,444.7,2075.9,0.827744
2020,1,31,1,144.8,772.3,608.1,594.3,2119.5,0.845129
2020,1,31,2,127.8,697.7,410.8,561.8,1798.1,0.716974
2020,1,31,3,143.7,697.1,548.9,381.8,1771.5,0.706368
2020,1,31,4,86.3,672.8,413.4,513.7,1686.2,0.672355
2020,1,31,5,51.5,707.6,294,379.4,1432.5,0.571195
2020,1,31,6,39.9,537,312.7,374.8,1264.4,0.504167
2020,1,31,7,56.4,420.2,377.8,154.2,1008.6,0.402169
2020,1,31,8,80.4,194.4,353.9,3.5,632.2,0.252083
2020,1,31,9,55.3,440.7,218.5,150.2,864.7,0.344790
2020,1,31,10,15.4,309.2,76.3,225,625.9,0.249571
2020,1,31,11,18,194.4,28.8,62.1,303.3,0.120938
2020,1,31,12,19.7,82,21,14.8,137.5,0.054827
2020,1,31,13,6,116.1,10.5,23.3,155.9,0.062164
2020,1,31,14,0.5,59.2,5.8,6.5,72,0.028709
2020,1,31,15,0,43,7.6,2.7,53.3,0.021253
2020,1,31,16,1.9,89.7,26.9,19.6,138.1,0.055066
2020,1,31,17,25.1,180.4,93,112,410.5,0.163683
2020,1,31,18,22,45.7,87.6,104.1,259.4,0.103433
2020,1,31,19,41.2,497.5,110.9,359.8,1009.4,0.402488
2020,1,31,20,85.8,786.7,197.6,552.8,1622.9,0.647115
2020,1,31,21,120.5,795.6,98.6,705.1,1719.8,0.685753
2020,1,31,22,133.2,799,51.7,711.2,1695.1,0.675904
2020,1,31,23,123,788.3,1,710.6,1622.9,0.647115
2020,1,31,24,141,782,226.3,708.7,1858,0.740859
2020,2,1,1,140.3,776.2,317.7,711.7,1945.9,0.775908
2020,2,1,2,127.1,708.9,558.4,712.1,2106.5,0.839946
2020,2,1,3,129.3,799.1,585.2,712.3,2225.9,0.887555
2020,2,1,4,135,798.3,337.8,712.1,1983.2,0.790781
2020,2,1,5,129.2,784.8,510.5,712.1,2136.6,0.851948
2020,2,1,6,143.6,791.9,781.6,712.2,2429.3,0.968659
2020,2,1,7,146.2,787.5,838.6,710.6,2482.9,0.990032
2020,2,1,8,145,789.8,839.3,706.6,2480.7,0.989154
2020,2,1,9,146.6,798.3,841,711.8,2497.7,0.995933
2020,2,1,10,148.2,798.4,846.4,713.5,2506.5,0.999442
2020,2,1,11,147.9,767.6,834,696.1,2445.6,0.975158
2020,2,1,12,147,783.4,683.4,680.8,2294.6,0.914949
2020,2,1,13,90,732.5,432.7,679.7,1934.9,0.771522
2020,2,1,14,147.3,784.2,839.6,713.3,2484.4,0.990630
2020,2,1,15,147.6,790.2,831.7,683.3,2452.8,0.978029
2020,2,1,16,147.9,789.2,838.2,662.1,2437.4,0.971889
2020,2,1,17,147.7,735.4,435.2,671.6,1989.9,0.793453
2020,2,1,18,148,659.5,771.2,669.8,2248.5,0.896567
2020,2,1,19,142.2,589.2,763.7,649.9,2145,0.855297
2020,2,1,20,114.7,664,615,621.6,2015.3,0.803581
2020,2,1,21,62.8,656,336.6,637.8,1693.2,0.675147
2020,2,1,22,75.5,657,458.9,629.4,1820.8,0.726026
2020,2,1,23,97,612,616.9,629.2,1955.1,0.779577
2020,2,1,24,85.9,594.8,780.2,629.1,2090,0.833367
2020,2,2,1,118.1,558.4,826,629.1,2131.6,0.849954
2020,2,2,2,147.2,516.8,815.6,628.1,2107.7,0.840424
2020,2,2,3,147.9,490.3,823.3,637.6,2099.1,0.836995
2020,2,2,4,146.7,578.4,828.6,639.6,2193.3,0.874556
2020,2,2,5,147.8,625.3,798.5,607.7,2179.3,0.868974
2020,2,2,6,144.4,766.3,735.4,512.7,2158.8,0.860800
2020,2,2,7,140.9,795.4,736.9,505,2178.2,0.868535
2020,2,2,8,141.5,799.1,657.9,552.3,2150.8,0.857610
2020,2,2,9,148.3,799.1,406.2,712.8,2066.4,0.823956
2020,2,2,10,148,798,215,699.7,1860.7,0.741935
2020,2,2,11,126.5,782.4,44.9,565.4,1519.2,0.605766
2020,2,2,12,95.5,765.8,1.2,454,1316.5,0.524941
2020,2,2,13,88.7,678.1,0.8,276.2,1043.8,0.416205
2020,2,2,14,66.2,507,0,137,710.2,0.283185
2020,2,2,15,52.2,251.9,0.4,5.2,309.7,0.123490
2020,2,2,16,40.9,86.9,1.6,0,129.4,0.051597
2020,2,2,17,36.3,0,4.3,0,40.6,0.016189
2020,2,2,18,16.7,8.8,3.8,0.6,29.9,0.011922
2020,2,2,19,32.8,0,9.2,233.5,275.5,0.109853
2020,2,2,20,19.9,2,1,218.8,241.7,0.096375
2020,2,2,21,11.3,112.5,0.3,118,242.1,0.096535
2020,2,2,22,6.3,309.7,1,221.8,538.8,0.214841
2020,2,2,23,1.1,227.3,1.5,369.8,599.7,0.239124
2020,2,2,24,0.1,459.4,7.6,472.7,939.8,0.374736
2020,2,3,1,0,571.7,31.9,489.5,1093.1,0.435863
2020,2,3,2,0,619.4,67.9,558.3,1245.6,0.496671
2020,2,3,3,0,603.3,65.8,635.3,1304.4,0.520116
2020,2,3,4,0.5,565.2,46.1,651.9,1263.7,0.503888
2020,2,3,5,7.7,465.4,42.5,652.4,1168,0.465728
2020,2,3,6,17.7,341.4,28.1,652.1,1039.3,0.414410
2020,2,3,7,25.9,345.9,44.4,651.3,1067.5,0.425655
2020,2,3,8,23.1,374.1,32.1,650.4,1079.7,0.430520
2020,2,3,9,15,243.5,28.5,646.9,933.9,0.372383
2020,2,3,10,16.8,282.8,34.5,633.3,967.4,0.385741
2020,2,3,11,28.1,164.6,41.2,479.8,713.7,0.284581
2020,2,3,12,24.3,130.9,38.9,204.2,398.3,0.158818
2020,2,3,13,10.5,227.1,27.5,189.5,454.6,0.181267
2020,2,3,14,4.3,239.9,15.9,297.5,557.6,0.222337
2020,2,3,15,2.2,128,8.2,289.7,428.1,0.170701
2020,2,3,16,1.4,80.8,6.1,180,268.3,0.106982
2020,2,3,17,1.4,54.3,3.3,126.2,185.2,0.073847
2020,2,3,18,1.7,2.5,2.4,15.4,22,0.008772
2020,2,3,19,1.8,14.1,34.2,1.7,51.8,0.020655
2020,2,3,20,0.9,7.1,54.4,11.4,73.8,0.029427
2020,2,3,21,0,8.9,1.3,82.7,92.9,0.037043
2020,2,3,22,0,14,0.3,96.4,110.7,0.044141
2020,2,3,23,0.1,9.6,8.2,85.6,103.5,0.041270
2020,2,3,24,2.1,4.4,7.8,37.3,51.6,0.020575
2020,2,4,1,9.2,11.7,10.5,23.1,54.5,0.021731
2020,2,4,2,23.8,11.5,4.9,6.7,46.9,0.018701
2020,2,4,3,21,11.3,2.9,5.5,40.7,0.016229
2020,2,4,4,16.4,7.6,0.9,10.7,35.6,0.014195
2020,2,4,5,14,2.9,0.3,30.4,47.6,0.018980
2020,2,4,6,10.7,7.7,0.6,59.5,78.5,0.031301
2020,2,4,7,11,6.6,0.6,68.1,86.3,0.034411
2020,2,4,8,10.7,6.2,0.7,69.9,87.5,0.034890
2020,2,4,9,10.5,3.3,1.9,91.2,106.9,0.042625
2020,2,4,10,9.1,4.3,2.3,88.8,104.5,0.041668
