LoadLevel,Duration,Stage
101807,1,st0
101808,1,st0
101809,1,st0
101810,1,st0
101811,1,st0
101812,1,st0
101813,1,st0
101814,1,st0
101815,1,st0
101816,1,st0
101817,1,st0
101818,1,st0
101819,1,st0
101820,1,st0
101821,1,st0
101822,1,st0
101823,1,st0
101824,1,st0
101901,1,st0
101902,1,st0
101903,1,st0
101904,1,st0
101905,1,st0
101906,1,st0
101907,1,st0
101908,1,st0
101909,1,st0
101910,1,st0
101911,1,st0
101912,1,st0
101913,1,st0
101914,1,st0
101915,1,st0
101916,1,st0
101917,1,st0
101918,1,st0
101919,1,st0
101920,1,st0
101921,1,st0
101922,1,st0
101923,1,st0
101924,1,st0
102001,1,st0
102002,1,st0
102003,1,st0
102004,1,st0
102005,1,st0
102006,1,st0
102007,1,st0
102008,1,st0
102009,1,st0
102010,1,st0
102011,1,st0
102012,1,st0
102013,1,st0
102014,1,st0
102015,1,st0
102016,1,st0
102017,1,st0
102018,1,st0
102019,1,st0
102020,1,st0
102021,1,st0
102022,1,st0
102023,1,st0
102024,1,st0
102101,1,st0
102102,1,st0
102103,1,st0
102104,1,st0
102105,1,st0
102106,1,st0
102107,1,st0
102108,1,st0
102109,1,st0
102110,1,st0
102111,1,st0
102112,1,st0
102113,1,st0
102114,1,st0
102115,1,st0
102116,1,st0
102117,1,st0
102118,1,st0
102119,1,st0
102120,1,st0
102121,1,st0
102122,1,st0
102123,1,st0
102124,1,st0
102201,1,st0
102202,1,st0
102203,1,st0
102204,1,st0
102205,1,st0
102206,1,st0
102207,1,st0
102208,1,st0
102209,1,st0
102210,1,st0
102211,1,st0
102212,1,st0
102213,1,st0
102214,1,st0
102215,1,st0
102216,1,st0
102217,1,st0
102218,1,st0
102219,1,st0
102220,1,st0
102221,1,st0
102222,1,st0
102223,1,st0
102224,1,st0
102301,1,st0
102302,1,st0
102303,1,st0
102304,1,st0
102305,1,st0
102306,1,st0
102307,1,st0
102308,1,st0
102309,1,st0
102310,1,st0
102311,1,st0
102312,1,st0
102313,1,st0
102314,1,st0
102315,1,st0
102316,1,st0
102317,1,st0
102318,1,st0
102319,1,st0
102320,1,st0
102321,1,st0
102322,1,st0
102323,1,st0
102324,1,st0
102401,1,st0
102402,1,st0
102403,1,st0
102404,1,st0
102405,1,st0
102406,1,st0
102407,1,st0
102408,1,st0
102409,1,st0
102410,1,st0
102411,1,st0
102412,1,st0
102413,1,st0
102414,1,st0
102415,1,st0
102416,1,st0
102417,1,st0
102418,1,st0
102419,1,st0
102420,1,st0
102421,1,st0
102422,1,st0
102423,1,st0
102424,1,st0
102501,1,st0
102502,1,st0
102503,1,st0
102504,1,st0
102505,1,st0
102506,1,st0
102507,1,st0
102508,1,st0
102509,1,st0
102510,1,st0
102511,1,st0
102512,1,st0
102513,1,st0
102514,1,st0
102515,1,st0
102516,1,st0
102517,1,st0
102518,1,st0
102519,1,st0
102520,1,st0
102521,1,st0
102522,1,st0
102523,1,st0
102524,1,st0
102601,1,st0
102602,1,st0
102603,1,st0
102604,1,st0
102605,1,st0
102606,1,st0
102607,1,st0
102608,1,st0
102609,1,st0
102610,1,st0
102611,1,st0
102612,1,st0
102613,1,st0
102614,1,st0
102615,1,st0
102616,1,st0
102617,1,st0
102618,1,st0
102619,1,st0
102620,1,st0
102621,1,st0
102622,1,st0
102623,1,st0
102624,1,st0
102701,1,st0
102702,1,st0
102703,1,st0
102704,1,st0
102705,1,st0
102706,1,st0
102707,1,st0
102708,1,st0
102709,1,st0
102710,1,st0
102711,1,st0
102712,1,st0
102713,1,st0
102714,1,st0
102715,1,st0
102716,1,st0
102717,1,st0
102718,1,st0
102719,1,st0
102720,1,st0
102721,1,st0
102722,1,st0
102723,1,st0
102724,1,st0
102801,1,st0
102802,1,st0
102803,1,st0
102804,1,st0
102805,1,st0
102806,1,st0
102807,1,st0
102808,1,st0
102809,1,st0
102810,1,st0
102811,1,st0
102812,1,st0
102813,1,st0
102814,1,st0
102815,1,st0
102816,1,st0
102817,1,st0
102818,1,st0
102819,1,st0
102820,1,st0
102821,1,st0
102822,1,st0
102823,1,st0
102824,1,st0
102901,1,st0
102902,1,st0
102903,1,st0
102904,1,st0
102905,1,st0
102906,1,st0
102907,1,st0
102908,1,st0
102909,1,st0
102910,1,st0
102911,1,st0
102912,1,st0
102913,1,st0
102914,1,st0
102915,1,st0
102916,1,st0
102917,1,st0
102918,1,st0
102919,1,st0
102920,1,st0
102921,1,st0
102922,1,st0
102923,1,st0
102924,1,st0
103001,1,st0
103002,1,st0
103003,1,st0
103004,1,st0
103005,1,st0
103006,1,st0
103007,1,st0
103008,1,st0
103009,1,st0
103010,1,st0
103011,1,st0
103012,1,st0
103013,1,st0
103014,1,st0
103015,1,st0
103016,1,st0
103017,1,st0
103018,1,st0
103019,1,st0
103020,1,st0
103021,1,st0
103022,1,st0
103023,1,st0
103024,1,st0
103101,1,st0
103102,1,st0
103103,1,st0
103104,1,st0
103105,1,st0
103106,1,st0
103107,1,st0
103108,1,st0
103109,1,st0
103110,1,st0
103111,1,st0
103112,1,st0
103113,1,st0
103114,1,st0
103115,1,st0
103116,1,st0
103117,1,st0
103118,1,st0
103119,1,st0
103120,1,st0
103121,1,st0
103122,1,st0
103123,1,st0
103124,1,st0
110101,1,st0
110102,1,st0
110103,1,st0
110104,1,st0
110105,1,st0
110106,1,st0
110107,1,st0
110108,1,st0
110109,1,st0
110110,1,st0
110111,1,st0
110112,1,st0
110113,1,st0
110114,1,st0
110115,1,st0
110116,1,st0
110117,1,st0
110118,1,st0
110119,1,st0
110120,1,st0
110121,1,st0
110122,1,st0
110123,1,st0
110124,1,st0
110201,1,st0
110202,1,st0
110203,1,st0
110204,1,st0
110205,1,st0
110206,1,st0
110207,1,st0
110208,1,st0
110209,1,st0
110210,1,st0
110211,1,st0
110212,1,st0
110213,1,st0
110214,1,st0
110215,1,st0
110216,1,st0
110217,1,st0
110218,1,st0
110219,1,st0
110220,1,st0
110221,1,st0
110222,1,st0
110223,1,st0
110224,1,st0
110301,1,st0
110302,1,st0
110303,1,st0
110304,1,st0
110305,1,st0
110306,1,st0
110307,1,st0
110308,1,st0
110309,1,st0
110310,1,st0
110311,1,st0
110312,1,st0
110313,1,st0
110314,1,st0
110315,1,st0
110316,1,st0
110317,1,st0
110318,1,st0
110319,1,st0
110320,1,st0
110321,1,st0
110322,1,st0
110323,1,st0
110324,1,st0
110401,1,st0
110402,1,st0
110403,1,st0
110404,1,st0
110405,1,st0
110406,1,st0
110407,1,st0
110408,1,st0
110409,1,st0
110410,1,st0
110411,1,st0
110412,1,st0
110413,1,st0
110414,1,st0
110415,1,st0
110416,1,st0
110417,1,st0
110418,1,st0
110419,1,st0
110420,1,st0
110421,1,st0
110422,1,st0
110423,1,st0
110424,1,st0
110501,1,st0
110502,1,st0
110503,1,st0
110504,1,st0
110505,1,st0
110506,1,st0
110507,1,st0
110508,1,st0
110509,1,st0
110510,1,st0
110511,1,st0
110512,1,st0
110513,1,st0
110514,1,st0
110515,1,st0
110516,1,st0
110517,1,st0
110518,1,st0
110519,1,st0
110520,1,st0
110521,1,st0
110522,1,st0
110523,1,st0
110524,1,st0
110601,1,st0
110602,1,st0
110603,1,st0
110604,1,st0
110605,1,st0
110606,1,st0
110607,1,st0
110608,1,st0
110609,1,st0
110610,1,st0
110611,1,st0
110612,1,st0
110613,1,st0
110614,1,st0
110615,1,st0
110616,1,st0
110617,1,st0
110618,1,st0
110619,1,st0
110620,1,st0
110621,1,st0
110622,1,st0
110623,1,st0
110624,1,st0
110701,1,st0
110702,1,st0
110703,1,st0
110704,1,st0
110705,1,st0
110706,1,st0
110707,1,st0
110708,1,st0
110709,1,st0
110710,1,st0
110711,1,st0
110712,1,st0
110713,1,st0
110714,1,st0
110715,1,st0
110716,1,st0
110717,1,st0
110718,1,st0
110719,1,st0
110720,1,st0
110721,1,st0
110722,1,st0
110723,1,st0
110724,1,st0
110801,1,st0
110802,1,st0
110803,1,st0
110804,1,st0
110805,1,st0
110806,1,st0
110807,1,st0
110808,1,st0
110809,1,st0
110810,1,st0
110811,1,st0
110812,1,st0
110813,1,st0
110814,1,st0
110815,1,st0
110816,1,st0
110817,1,st0
110818,1,st0
110819,1,st0
110820,1,st0
110821,1,st0
110822,1,st0
110823,1,st0
110824,1,st0
110901,1,st0
110902,1,st0
110903,1,st0
110904,1,st0
110905,1,st0
110906,1,st0
110907,1,st0
110908,1,st0
110909,1,st0
110910,1,st0
110911,1,st0
110912,1,st0
110913,1,st0
110914,1,st0
110915,1,st0
110916,1,st0
110917,1,st0
110918,1,st0
110919,1,st0
110920,1,st0
110921,1,st0
110922,1,st0
110923,1,st0
110924,1,st0
111001,1,st0
111002,1,st0
111003,1,st0
111004,1,st0
111005,1,st0
111006,1,st0
111007,1,st0
111008,1,st0
111009,1,st0
111010,1,st0
111011,1,st0
111012,1,st0
111013,1,st0
111014,1,st0
111015,1,st0
111016,1,st0
111017,1,st0
111018,1,st0
111019,1,st0
111020,1,st0
111021,1,st0
111022,1,st0
111023,1,st0
111024,1,st0
111101,1,st0
111102,1,st0
111103,1,st0
111104,1,st0
111105,1,st0
111106,1,st0
111107,1,st0
111108,1,st0
111109,1,st0
111110,1,st0
111111,1,st0
111112,1,st0
111113,1,st0
111114,1,st0
111115,1,st0
111116,1,st0
111117,1,st0
111118,1,st0
111119,1,st0
111120,1,st0
111121,1,st0
111122,1,st0
111123,1,st0
111124,1,st0
111201,1,st0
111202,1,st0
111203,1,st0
111204,1,st0
111205,1,st0
111206,1,st0
111207,1,st0
111208,1,st0
111209,1,st0
111210,1,st0
111211,1,st0
111212,1,st0
111213,1,st0
111214,1,st0
111215,1,st0
111216,1,st0
111217,1,st0
111218,1,st0
111219,1,st0
111220,1,st0
111221,1,st0
111222,1,st0
111223,1,st0
111224,1,st0
111301,1,st0
111302,1,st0
111303,1,st0
111304,1,st0
111305,1,st0
111306,1,st0
111307,1,st0
111308,1,st0
111309,1,st0
111310,1,st0
111311,1,st0
111312,1,st0
111313,1,st0
111314,1,st0
111315,1,st0
111316,1,st0
111317,1,st0
111318,1,st0
111319,1,st0
111320,1,st0
111321,1,st0
111322,1,st0
111323,1,st0
111324,1,st0
111401,1,st0
111402,1,st0
111403,1,st0
111404,1,st0
111405,1,st0
111406,1,st0
111407,1,st0
111408,1,st0
111409,1,st0
111410,1,st0
111411,1,st0
111412,1,st0
111413,1,st0
111414,1,st0
111415,1,st0
111416,1,st0
111417,1,st0
111418,1,st0
111419,1,st0
111420,1,st0
111421,1,st0
111422,1,st0
111423,1,st0
111424,1,st0
111501,1,st0
111502,1,st0
111503,1,st0
111504,1,st0
111505,1,st0
111506,1,st0
111507,1,st0
111508,1,st0
111509,1,st0
111510,1,st0
111511,1,st0
111512,1,st0
111513,1,st0
111514,1,st0
111515,1,st0
111516,1,st0
111517,1,st0
111518,1,st0
111519,1,st0
111520,1,st0
111521,1,st0
111522,1,st0
111523,1,st0
111524,1,st0
111601,1,st0
111602,1,st0
111603,1,st0
111604,1,st0
111605,1,st0
111606,1,st0
111607,1,st0
111608,1,st0
111609,1,st0
111610,1,st0
111611,1,st0
111612,1,st0
111613,1,st0
111614,1,st0
111615,1,st0
111616,1,st0
111617,1,st0
111618,1,st0
111619,1,st0
111620,1,st0
111621,1,st0
111622,1,st0
111623,1,st0
111624,1,st0
111701,1,st0
111702,1,st0
111703,1,st0
111704,1,st0
111705,1,st0
111706,1,st0
111707,1,st0
111708,1,st0
111709,1,st0
111710,1,st0
111711,1,st0
111712,1,st0
111713,1,st0
111714,1,st0
111715,1,st0
111716,1,st0
111717,1,st0
111718,1,st0
111719,1,st0
111720,1,st0
111721,1,st0
111722,1,st0
111723,1,st0
111724,1,st0
111801,1,st0
111802,1,st0
111803,1,st0
111804,1,st0
111805,1,st0
111806,1,st0
111807,1,st0
111808,1,st0
111809,1,st0
111810,1,st0
111811,1,st0
111812,1,st0
111813,1,st0
111814,1,st0
111815,1,st0
111816,1,st0
111817,1,st0
111818,1,st0
111819,1,st0
111820,1,st0
111821,1,st0
111822,1,st0
111823,1,st0
111824,1,st0
111901,1,st0
111902,1,st0
111903,1,st0
111904,1,st0
111905,1,st0
111906,1,st0
111907,1,st0
111908,1,st0
111909,1,st0
111910,1,st0
111911,1,st0
111912,1,st0
111913,1,st0
111914,1,st0
111915,1,st0
111916,1,st0
111917,1,st0
111918,1,st0
111919,1,st0
111920,1,st0
111921,1,st0
111922,1,st0
111923,1,st0
111924,1,st0
112001,1,st0
112002,1,st0
112003,1,st0
112004,1,st0
112005,1,st0
112006,1,st0
112007,1,st0
112008,1,st0
112009,1,st0
112010,1,st0
112011,1,st0
112012,1,st0
112013,1,st0
112014,1,st0
112015,1,st0
112016,1,st0
112017,1,st0
112018,1,st0
112019,1,st0
112020,1,st0
112021,1,st0
112022,1,st0
112023,1,st0
112024,1,st0
112101,1,st0
112102,1,st0
112103,1,st0
112104,1,st0
112105,1,st0
112106,1,st0
112107,1,st0
112108,1,st0
112109,1,st0
112110,1,st0
112111,1,st0
112112,1,st0
112113,1,st0
112114,1,st0
112115,1,st0
112116,1,st0
112117,1,st0
112118,1,st0
112119,1,st0
112120,1,st0
112121,1,st0
112122,1,st0
112123,1,st0
112124,1,st0
112201,1,st0
112202,1,st0
112203,1,st0
112204,1,st0
112205,1,st0
112206,1,st0
112207,1,st0
112208,1,st0
112209,1,st0
112210,1,st0
112211,1,st0
112212,1,st0
112213,1,st0
112214,1,st0
112215,1,st0
112216,1,st0
112217,1,st0
112218,1,st0
112219,1,st0
112220,1,st0
112221,1,st0
112222,1,st0
112223,1,st0
112224,1,st0
112301,1,st0
112302,1,st0
112303,1,st0
112304,1,st0
112305,1,st0
112306,1,st0
112307,1,st0
112308,1,st0
112309,1,st0
112310,1,st0
112311,1,st0
112312,1,st0
112313,1,st0
112314,1,st0
112315,1,st0
112316,1,st0
112317,1,st0
112318,1,st0
112319,1,st0
112320,1,st0
112321,1,st0
112322,1,st0
112323,1,st0
112324,1,st0
112401,1,st0
112402,1,st0
112403,1,st0
112404,1,st0
112405,1,st0
112406,1,st0
112407,1,st0
112408,1,st0
112409,1,st0
112410,1,st0
112411,1,st0
112412,1,st0
112413,1,st0
112414,1,st0
112415,1,st0
112416,1,st0
112417,1,st0
112418,1,st0
112419,1,st0
112420,1,st0
112421,1,st0
112422,1,st0
112423,1,st0
112424,1,st0
112501,1,st0
112502,1,st0
112503,1,st0
112504,1,st0
112505,1,st0
112506,1,st0
112507,1,st0
112508,1,st0
112509,1,st0
112510,1,st0
112511,1,st0
112512,1,st0
112513,1,st0
112514,1,st0
112515,1,st0
112516,1,st0
112517,1,st0
112518,1,st0
112519,1,st0
112520,1,st0
112521,1,st0
112522,1,st0
112523,1,st0
112524,1,st0
112601,1,st0
112602,1,st0
112603,1,st0
112604,1,st0
112605,1,st0
112606,1,st0
112607,1,st0
112608,1,st0
112609,1,st0
112610,1,st0
112611,1,st0
112612,1,st0
112613,1,st0
112614,1,st0
112615,1,st0
112616,1,st0
112617,1,st0
112618,1,st0
112619,1,st0
112620,1,st0
112621,1,st0
112622,1,st0
112623,1,st0
112624,1,st0
112701,1,st0
112702,1,st0
112703,1,st0
112704,1,st0
112705,1,st0
112706,1,st0
112707,1,st0
112708,1,st0
112709,1,st0
112710,1,st0
112711,1,st0
112712,1,st0
112713,1,st0
112714,1,st0
112715,1,st0
112716,1,st0
112717,1,st0
112718,1,st0
112719,1,st0
112720,1,st0
112721,1,st0
112722,1,st0
112723,1,st0
112724,1,st0
112801,1,st0
112802,1,st0
112803,1,st0
112804,1,st0
112805,1,st0
112806,1,st0
112807,1,st0
112808,1,st0
112809,1,st0
112810,1,st0
112811,1,st0
112812,1,st0
112813,1,st0
112814,1,st0
112815,1,st0
112816,1,st0
112817,1,st0
112818,1,st0
112819,1,st0
112820,1,st0
112821,1,st0
112822,1,st0
112823,1,st0
112824,1,st0
112901,1,st0
112902,1,st0
112903,1,st0
112904,1,st0
112905,1,st0
112906,1,st0
112907,1,st0
112908,1,st0
112909,1,st0
112910,1,st0
112911,1,st0
112912,1,st0
112913,1,st0
112914,1,st0
112915,1,st0
112916,1,st0
112917,1,st0
112918,1,st0
112919,1,st0
112920,1,st0
112921,1,st0
112922,1,st0
112923,1,st0
112924,1,st0
113001,1,st0
113002,1,st0
113003,1,st0
113004,1,st0
113005,1,st0
113006,1,st0
113007,1,st0
113008,1,st0
113009,1,st0
113010,1,st0
113011,1,st0
113012,1,st0
113013,1,st0
113014,1,st0
113015,1,st0
113016,1,st0
113017,1,st0
113018,1,st0
113019,1,st0
113020,1,st0
113021,1,st0
113022,1,st0
113023,1,st0
113024,1,st0
120101,1,st0
120102,1,st0
120103,1,st0
120104,1,st0
120105,1,st0
120106,1,st0
120107,1,st0
120108,1,st0
120109,1,st0
120110,1,st0
120111,1,st0
120112,1,st0
120113,1,st0
120114,1,st0
120115,1,st0
120116,1,st0
120117,1,st0
120118,1,st0
120119,1,st0
120120,1,st0
120121,1,st0
120122,1,st0
120123,1,st0
120124,1,st0
120201,1,st0
120202,1,st0
120203,1,st0
120204,1,st0
120205,1,st0
120206,1,st0
120207,1,st0
120208,1,st0
120209,1,st0
120210,1,st0
120211,1,st0
120212,1,st0
120213,1,st0
120214,1,st0
120215,1,st0
120216,1,st0
120217,1,st0
120218,1,st0
120219,1,st0
120220,1,st0
120221,1,st0
120222,1,st0
120223,1,st0
120224,1,st0
120301,1,st0
120302,1,st0
120303,1,st0
120304,1,st0
120305,1,st0
120306,1,st0
120307,1,st0
120308,1,st0
120309,1,st0
120310,1,st0
120311,1,st0
120312,1,st0
120313,1,st0
120314,1,st0
120315,1,st0
120316,1,st0
120317,1,st0
120318,1,st0
120319,1,st0
120320,1,st0
120321,1,st0
120322,1,st0
120323,1,st0
120324,1,st0
120401,1,st0
120402,1,st0
120403,1,st0
120404,1,st0
120405,1,st0
120406,1,st0
120407,1,st0
120408,1,st0
120409,1,st0
120410,1,st0
120411,1,st0
120412,1,st0
120413,1,st0
120414,1,st0
120415,1,st0
120416,1,st0
120417,1,st0
120418,1,st0
120419,1,st0
120420,1,st0
120421,1,st0
120422,1,st0
120423,1,st0
120424,1,st0
120501,1,st0
120502,1,st0
120503,1,st0
120504,1,st0
120505,1,st0
120506,1,st0
120507,1,st0
120508,1,st0
120509,1,st0
120510,1,st0
120511,1,st0
120512,1,st0
120513,1,st0
120514,1,st0
120515,1,st0
120516,1,st0
120517,1,st0
120518,1,st0
120519,1,st0
120520,1,st0
120521,1,st0
120522,1,st0
120523,1,st0
120524,1,st0
120601,1,st0
120602,1,st0
120603,1,st0
120604,1,st0
120605,1,st0
120606,1,st0
120607,1,st0
120608,1,st0
120609,1,st0
120610,1,st0
120611,1,st0
120612,1,st0
120613,1,st0
120614,1,st0
120615,1,st0
120616,1,st0
120617,1,st0
120618,1,st0
120619,1,st0
120620,1,st0
120621,1,st0
120622,1,st0
120623,1,st0
120624,1,st0
120701,1,st0
120702,1,st0
120703,1,st0
120704,1,st0
120705,1,st0
120706,1,st0
120707,1,st0
120708,1,st0
120709,1,st0
120710,1,st0
120711,1,st0
120712,1,st0
120713,1,st0
120714,1,st0
120715,1,st0
120716,1,st0
120717,1,st0
120718,1,st0
120719,1,st0
120720,1,st0
120721,1,st0
120722,1,st0
120723,1,st0
120724,1,st0
120801,1,st0
120802,1,st0
120803,1,st0
120804,1,st0
120805,1,st0
120806,1,st0
120807,1,st0
120808,1,st0
120809,1,st0
120810,1,st0
120811,1,st0
120812,1,st0
120813,1,st0
120814,1,st0
120815,1,st0
120816,1,st0
120817,1,st0
120818,1,st0
120819,1,st0
120820,1,st0
120821,1,st0
120822,1,st0
120823,1,st0
120824,1,st0
120901,1,st0
120902,1,st0
120903,1,st0
120904,1,st0
120905,1,st0
120906,1,st0
120907,1,st0
120908,1,st0
120909,1,st0
120910,1,st0
120911,1,st0
120912,1,st0
120913,1,st0
120914,1,st0
120915,1,st0
120916,1,st0
120917,1,st0
120918,1,st0
120919,1,st0
120920,1,st0
120921,1,st0
120922,1,st0
120923,1,st0
120924,1,st0
121001,1,st0
121002,1,st0
121003,1,st0
121004,1,st0
121005,1,st0
121006,1,st0
121007,1,st0
121008,1,st0
121009,1,st0
121010,1,st0
121011,1,st0
121012,1,st0
121013,1,st0
121014,1,st0
121015,1,st0
121016,1,st0
121017,1,st0
121018,1,st0
121019,1,st0
121020,1,st0
121021,1,st0
121022,1,st0
121023,1,st0
121024,1,st0
121101,1,st0
121102,1,st0
121103,1,st0
121104,1,st0
121105,1,st0
121106,1,st0
121107,1,st0
121108,1,st0
121109,1,st0
121110,1,st0
121111,1,st0
121112,1,st0
121113,1,st0
121114,1,st0
121115,1,st0
121116,1,st0
121117,1,st0
121118,1,st0
121119,1,st0
121120,1,st0
121121,1,st0
121122,1,st0
121123,1,st0
121124,1,st0
121201,1,st0
121202,1,st0
121203,1,st0
121204,1,st0
121205,1,st0
121206,1,st0
121207,1,st0
121208,1,st0
121209,1,st0
121210,1,st0
121211,1,st0
121212,1,st0
121213,1,st0
121214,1,st0
121215,1,st0
121216,1,st0
121217,1,st0
121218,1,st0
121219,1,st0
121220,1,st0
121221,1,st0
121222,1,st0
121223,1,st0
121224,1,st0
121301,1,st0
121302,1,st0
121303,1,st0
121304,1,st0
121305,1,st0
121306,1,st0
121307,1,st0
121308,1,st0
121309,1,st0
121310,1,st0
121311,1,st0
121312,1,st0
121313,1,st0
121314,1,st0
121315,1,st0
121316,1,st0
121317,1,st0
121318,1,st0
121319,1,st0
121320,1,st0
121321,1,st0
121322,1,st0
121323,1,st0
121324,1,st0
121401,1,st0
121402,1,st0
121403,1,st0
121404,1,st0
121405,1,st0
121406,1,st0
121407,1,st0
121408,1,st0
121409,1,st0
121410,1,st0
121411,1,st0
121412,1,st0
121413,1,st0
121414,1,st0
121415,1,st0
121416,1,st0
121417,1,st0
121418,1,st0
121419,1,st0
121420,1,st0
121421,1,st0
121422,1,st0
121423,1,st0
121424,1,st0
121501,1,st0
121502,1,st0
121503,1,st0
121504,1,st0
121505,1,st0
121506,1,st0
121507,1,st0
121508,1,st0
121509,1,st0
121510,1,st0
121511,1,st0
121512,1,st0
121513,1,st0
121514,1,st0
121515,1,st0
121516,1,st0
121517,1,st0
121518,1,st0
121519,1,st0
121520,1,st0
121521,1,st0
121522,1,st0
121523,1,st0
121524,1,st0
121601,1,st0
121602,1,st0
121603,1,st0
121604,1,st0
121605,1,st0
121606,1,st0
121607,1,st0
121608,1,st0
121609,1,st0
121610,1,st0
121611,1,st0
121612,1,st0
121613,1,st0
121614,1,st0
121615,1,st0
121616,1,st0
121617,1,st0
121618,1,st0
121619,1,st0
121620,1,st0
121621,1,st0
121622,1,st0
121623,1,st0
121624,1,st0
121701,1,st0
121702,1,st0
121703,1,st0
121704,1,st0
121705,1,st0
121706,1,st0
121707,1,st0
121708,1,st0
121709,1,st0
121710,1,st0
121711,1,st0
121712,1,st0
121713,1,st0
121714,1,st0
121715,1,st0
121716,1,st0
121717,1,st0
121718,1,st0
121719,1,st0
121720,1,st0
121721,1,st0
121722,1,st0
121723,1,st0
121724,1,st0
121801,1,st0
121802,1,st0
121803,1,st0
121804,1,st0
121805,1,st0
121806,1,st0
121807,1,st0
121808,1,st0
121809,1,st0
121810,1,st0
121811,1,st0
121812,1,st0
121813,1,st0
121814,1,st0
121815,1,st0
121816,1,st0
121817,1,st0
121818,1,st0
121819,1,st0
121820,1,st0
121821,1,st0
121822,1,st0
121823,1,st0
121824,1,st0
121901,1,st0
121902,1,st0
121903,1,st0
121904,1,st0
121905,1,st0
121906,1,st0
121907,1,st0
121908,1,st0
121909,1,st0
121910,1,st0
121911,1,st0
121912,1,st0
121913,1,st0
121914,1,st0
121915,1,st0
121916,1,st0
121917,1,st0
121918,1,st0
121919,1,st0
121920,1,st0
121921,1,st0
121922,1,st0
121923,1,st0
121924,1,st0
122001,1,st0
122002,1,st0
122003,1,st0
122004,1,st0
122005,1,st0
122006,1,st0
122007,1,st0
122008,1,st0
122009,1,st0
122010,1,st0
122011,1,st0
122012,1,st0
122013,1,st0
122014,1,st0
122015,1,st0
122016,1,st0
122017,1,st0
122018,1,st0
122019,1,st0
122020,1,st0
122021,1,st0
122022,1,st0
122023,1,st0
122024,1,st0
122101,1,st0
122102,1,st0
122103,1,st0
122104,1,st0
122105,1,st0
122106,1,st0
122107,1,st0
122108,1,st0
122109,1,st0
122110,1,st0
122111,1,st0
122112,1,st0
122113,1,st0
122114,1,st0
122115,1,st0
122116,1,st0
122117,1,st0
122118,1,st0
122119,1,st0
122120,1,st0
122121,1,st0
122122,1,st0
122123,1,st0
122124,1,st0
122201,1,st0
122202,1,st0
122203,1,st0
122204,1,st0
122205,1,st0
122206,1,st0
122207,1,st0
122208,1,st0
122209,1,st0
122210,1,st0
122211,1,st0
122212,1,st0
122213,1,st0
122214,1,st0
122215,1,st0
122216,1,st0
122217,1,st0
122218,1,st0
122219,1,st0
122220,1,st0
122221,1,st0
122222,1,st0
122223,1,st0
122224,1,st0
122301,1,st0
122302,1,st0
122303,1,st0
122304,1,st0
122305,1,st0
122306,1,st0
122307,1,st0
122308,1,st0
122309,1,st0
122310,1,st0
122311,1,st0
122312,1,st0
122313,1,st0
122314,1,st0
122315,1,st0
122316,1,st0
122317,1,st0
122318,1,st0
122319,1,st0
122320,1,st0
122321,1,st0
122322,1,st0
122323,1,st0
122324,1,st0
122401,1,st0
122402,1,st0
122403,1,st0
122404,1,st0
122405,1,st0
122406,1,st0
122407,1,st0
122408,1,st0
122409,1,st0
122410,1,st0
122411,1,st0
122412,1,st0
122413,1,st0
122414,1,st0
122415,1,st0
122416,1,st0
122417,1,st0
122418,1,st0
122419,1,st0
122420,1,st0
122421,1,st0
122422,1,st0
122423,1,st0
122424,1,st0
122501,1,st0
122502,1,st0
122503,1,st0
122504,1,st0
122505,1,st0
122506,1,st0
122507,1,st0
122508,1,st0
122509,1,st0
122510,1,st0
122511,1,st0
122512,1,st0
122513,1,st0
122514,1,st0
122515,1,st0
122516,1,st0
122517,1,st0
122518,1,st0
122519,1,st0
122520,1,st0
122521,1,st0
122522,1,st0
122523,1,st0
122524,1,st0
122601,1,st0
122602,1,st0
122603,1,st0
122604,1,st0
122605,1,st0
122606,1,st0
122607,1,st0
122608,1,st0
122609,1,st0
122610,1,st0
122611,1,st0
122612,1,st0
122613,1,st0
122614,1,st0
122615,1,st0
122616,1,st0
122617,1,st0
122618,1,st0
122619,1,st0
122620,1,st0
122621,1,st0
122622,1,st0
122623,1,st0
122624,1,st0
122701,1,st0
122702,1,st0
122703,1,st0
122704,1,st0
122705,1,st0
122706,1,st0
122707,1,st0
122708,1,st0
122709,1,st0
122710,1,st0
122711,1,st0
122712,1,st0
122713,1,st0
122714,1,st0
122715,1,st0
122716,1,st0
122717,1,st0
122718,1,st0
122719,1,st0
122720,1,st0
122721,1,st0
122722,1,st0
122723,1,st0
122724,1,st0
122801,1,st0
122802,1,st0
122803,1,st0
122804,1,st0
122805,1,st0
122806,1,st0
122807,1,st0
122808,1,st0
122809,1,st0
122810,1,st0
122811,1,st0
122812,1,st0
122813,1,st0
122814,1,st0
122815,1,st0
122816,1,st0
122817,1,st0
122818,1,st0
122819,1,st0
122820,1,st0
122821,1,st0
122822,1,st0
122823,1,st0
122824,1,st0
122901,1,st0
122902,1,st0
122903,1,st0
122904,1,st0
122905,1,st0
122906,1,st0
122907,1,st0
122908,1,st0
122909,1,st0
122910,1,st0
122911,1,st0
122912,1,st0
122913,1,st0
122914,1,st0
122915,1,st0
122916,1,st0
122917,1,st0
122918,1,st0
122919,1,st0
122920,1,st0
122921,1,st0
122922,1,st0
122923,1,st0
122924,1,st0
123001,1,st0
123002,1,st0
