Year,Month,Day,Period,1,2,3,,,
2024,1,25,6,33.464,34.009,35.001,,,
2024,1,25,7,35.939,34.789,36.461,,,
2024,1,25,8,36.298,34.184,37.408,,,
2024,1,25,9,35.283,34.722,40.086,,,
2024,1,25,10,33.527,35.207,42.074,,,
2024,1,25,11,31.898,34.749,43.304,,,
2024,1,25,12,30.291,34.480,43.413,,,
2024,1,25,13,29.138,34.036,42.831,,,
2024,1,25,14,28.176,33.511,41.844,,,
2024,1,25,15,27.626,33.201,41.032,,,
2024,1,25,16,28.017,33.269,40.207,,,
2024,1,25,17,29.720,34.561,40.289,,,
2024,1,25,18,33.146,39.782,44.265,,,
2024,1,25,19,33.411,40.819,47.335,,,
2024,1,25,20,32.871,40.321,46.645,,,
2024,1,25,21,32.131,39.540,45.279,,,
2024,1,25,22,30.513,38.329,43.453,,,
2024,1,25,23,28.673,37.239,40.978,,,
2024,1,25,24,27.731,35.489,38.422,,,
2024,1,26,1,27.234,34.345,36.218,,,
2024,1,26,2,27.192,33.686,34.622,,,
2024,1,26,3,27.287,33.417,33.919,,,
2024,1,26,4,28.070,33.403,33.567,,,
2024,1,26,5,29.275,33.592,33.418,,,
2024,1,26,6,31.391,34.372,33.959,,,
2024,1,26,7,33.400,34.991,34.527,,,
2024,1,26,8,33.919,34.332,34.717,,,
2024,1,26,9,32.819,34.534,36.434,,,
2024,1,26,10,31.391,34.682,37.827,,,
2024,1,26,11,29.984,34.036,38.720,,,
2024,1,26,12,28.969,33.605,38.977,,,
2024,1,26,13,27.879,33.201,38.990,,,
2024,1,26,14,27.393,32.784,38.787,,,
2024,1,26,15,27.097,32.502,38.720,,,
2024,1,26,16,27.298,32.555,38.760,,,
2024,1,26,17,29.075,33.444,39.991,,,
2024,1,26,18,34.585,38.087,43.778,,,
2024,1,26,19,34.141,39.971,46.943,,,
2024,1,26,20,33.379,39.796,46.618,,,
2024,1,26,21,32.142,38.948,45.793,,,
2024,1,26,22,29.741,37.562,43.900,,,
2024,1,26,23,27.118,35.584,40.721,,,
2024,1,26,24,26.219,34.117,37.462,,,
2024,1,27,1,26.028,33.080,35.460,,,
2024,1,27,2,26.124,32.663,34.392,,,
2024,1,27,3,26.758,32.569,34.000,,,
2024,1,27,4,28.366,32.703,33.851,,,
2024,1,27,5,32.099,33.551,34.122,,,
2024,1,27,6,37.916,35.920,36.258,,,
2024,1,27,7,39.989,38.962,41.235,,,
2024,1,27,8,37.462,37.858,44.211,,,
2024,1,27,9,34.669,37.306,47.024,,,
2024,1,27,10,32.893,36.727,48.998,,,
2024,1,27,11,31.475,35.960,50.445,,,
2024,1,27,12,30.894,35.247,51.135,,,
2024,1,27,13,29.995,34.964,51.433,,,
2024,1,27,14,29.498,34.776,51.013,,,
2024,1,27,15,29.487,34.534,50.567,,,
2024,1,27,16,29.328,34.332,49.512,,,
2024,1,27,17,30.703,35.099,49.512,,,
2024,1,27,18,34.468,40.254,52.798,,,
2024,1,27,19,34.892,42.057,54.814,,,
2024,1,27,20,33.940,41.559,53.502,,,
2024,1,27,21,32.522,40.294,51.297,,,
2024,1,27,22,29.540,38.221,47.619,,,
2024,1,27,23,26.822,35.637,43.304,,,
2024,1,27,24,25.669,33.309,39.585,,,
2024,1,28,1,25.352,32.354,36.137,,,
2024,1,28,2,25.214,31.923,34.730,,,
2024,1,28,3,25.849,31.681,34.135,,,
2024,1,28,4,27.319,31.802,33.702,,,
2024,1,28,5,30.915,32.461,33.973,,,
2024,1,28,6,36.266,34.184,35.866,,,
2024,1,28,7,38.202,36.337,40.329,,,
2024,1,28,8,35.494,35.584,42.939,,,
2024,1,28,9,33.083,35.355,45.293,,,
2024,1,28,10,31.729,35.624,47.240,,,
2024,1,28,11,30.978,35.261,48.849,,,
2024,1,28,12,30.206,34.978,49.444,,,
2024,1,28,13,29.730,34.964,49.269,,,
2024,1,28,14,29.191,34.440,49.363,,,
2024,1,28,15,29.149,33.053,48.985,,,
2024,1,28,16,29.339,32.851,48.295,,,
2024,1,28,17,30.566,33.605,47.957,,,
2024,1,28,18,34.363,37.831,51.595,,,
2024,1,28,19,34.860,39.581,53.110,,,
2024,1,28,20,34.204,39.096,51.622,,,
2024,1,28,21,32.628,38.167,49.526,,,
2024,1,28,22,29.889,36.310,46.009,,,
2024,1,28,23,27.287,34.076,41.979,,,
2024,1,28,24,26.282,32.340,38.382,,,
2024,1,29,1,26.060,31.438,36.651,,,
2024,1,29,2,26.092,31.088,35.420,,,
2024,1,29,3,26.547,30.927,34.541,,,
2024,1,29,4,27.922,30.981,34.379,,,
2024,1,29,5,31.560,31.438,34.554,,,
2024,1,29,6,36.626,32.878,36.475,,,
2024,1,29,7,38.223,34.224,41.398,,,
2024,1,29,8,36.446,34.763,44.373,,,
2024,1,29,9,34.130,34.426,47.132,,,
2024,1,29,10,32.670,34.978,48.714,,,
2024,1,29,11,31.380,35.032,50.297,,,
2024,1,29,12,30.407,34.978,50.662,,,
2024,1,29,13,29.974,34.749,50.729,,,
2024,1,29,14,29.498,34.507,51.054,,,
2024,1,29,15,29.339,34.601,50.445,,,
2024,1,29,16,29.476,34.386,49.647,,,
2024,1,29,17,30.418,34.991,48.985,,,
2024,1,29,18,34.035,39.338,52.122,,,
2024,1,29,19,34.490,41.034,54.421,,,
2024,1,29,20,34.045,40.738,52.744,,,
2024,1,29,21,32.734,39.406,50.743,,,
2024,1,29,22,29.952,37.656,47.132,,,
2024,1,29,23,27.319,35.368,42.750,,,
2024,1,29,24,26.399,33.242,39.207,,,
2024,1,30,1,26.039,32.138,36.461,,,
2024,1,30,2,26.166,31.775,35.068,,,
2024,1,30,3,26.578,31.694,34.338,,,
2024,1,30,4,28.144,31.788,34.095,,,
2024,1,30,5,31.581,32.434,34.257,,,
2024,1,30,6,36.954,34.184,36.285,,,
2024,1,30,7,38.403,36.552,40.830,,,
2024,1,30,8,36.097,35.880,44.373,,,
2024,1,30,9,33.347,35.839,46.780,,,
2024,1,30,10,31.856,35.449,48.755,,,
2024,1,30,11,30.714,35.207,50.188,,,
2024,1,30,12,30.037,34.830,50.865,,,
2024,1,30,13,29.751,34.776,50.932,,,
2024,1,30,14,29.413,34.749,51.081,,,
2024,1,30,15,29.223,34.574,50.905,,,
2024,1,30,16,29.381,34.440,49.891,,,
2024,1,30,17,30.439,35.045,49.269,,,
2024,1,30,18,33.971,39.473,53.150,,,
2024,1,30,19,34.479,40.953,55.625,,,
2024,1,30,20,33.686,40.428,54.205,,,
2024,1,30,21,32.353,39.379,50.445,,,
2024,1,30,22,29.593,37.212,46.943,,,
2024,1,30,23,26.758,34.911,42.872,,,
2024,1,30,24,25.584,33.161,38.747,,,
2024,1,31,1,25.087,32.057,36.231,,,
2024,1,31,2,24.960,31.573,34.906,,,
2024,1,31,3,25.193,31.371,34.379,,,
2024,1,31,4,26.864,31.398,34.013,,,
2024,1,31,5,29.741,31.909,34.095,,,
2024,1,31,6,34.765,33.444,35.974,,,
2024,1,31,7,36.912,35.476,40.464,,,
2024,1,31,8,34.944,34.911,43.210,,,
2024,1,31,9,32.766,35.018,46.415,,,
2024,1,31,10,31.655,35.193,48.647,,,
2024,1,31,11,30.661,35.099,51.000,,,
2024,1,31,12,30.037,35.086,51.757,,,
2024,1,31,13,29.910,34.722,52.122,,,
2024,1,31,14,29.487,34.615,52.677,,,
2024,1,31,15,29.360,34.399,52.487,,,
2024,1,31,16,29.328,34.238,51.554,,,
2024,1,31,17,29.963,34.413,50.499,,,
2024,1,31,18,32.681,38.221,52.690,,,
2024,1,31,19,32.935,39.890,53.880,,,
2024,1,31,20,32.173,39.163,51.825,,,
2024,1,31,21,31.021,38.221,48.511,,,
2024,1,31,22,29.043,36.997,45.495,,,
2024,1,31,23,26.631,35.449,41.884,,,
2024,1,31,24,25.500,33.780,38.666,,,
2024,2,1,1,25.235,31.088,36.191,,,
2024,2,1,2,25.055,30.604,34.406,,,
2024,2,1,3,25.214,30.335,33.337,,,
2024,2,1,4,25.658,30.321,32.715,,,
2024,2,1,5,27.012,30.617,32.431,,,
2024,2,1,6,29.127,31.344,33.378,,,
2024,2,1,7,31.063,31.829,35.109,,,
2024,2,1,8,31.898,31.411,36.353,,,
2024,2,1,9,31.370,32.031,39.396,,,
2024,2,1,10,30.619,32.542,41.776,,,
2024,2,1,11,29.635,32.232,43.277,,,
2024,2,1,12,28.874,32.057,43.791,,,
2024,2,1,13,28.313,31.734,43.561,,,
2024,2,1,14,27.975,31.519,42.845,,,
2024,2,1,15,27.752,31.277,42.047,,,
2024,2,1,16,28.017,31.250,41.398,,,
2024,2,1,17,28.863,32.004,41.506,,,
2024,2,1,18,31.729,36.620,44.914,,,
2024,2,1,19,31.814,37.898,47.538,,,
2024,2,1,20,30.777,37.373,46.713,,,
2024,2,1,21,29.508,36.391,45.090,,,
2024,2,1,22,27.752,35.059,43.345,,,
2024,2,1,23,26.028,33.780,40.681,,,
2024,2,1,24,24.992,32.152,37.976,,,
2024,2,2,1,24.368,30.833,35.677,,,
2024,2,2,2,24.040,30.133,34.203,,,
2024,2,2,3,24.125,29.837,33.229,,,
2024,2,2,4,24.252,29.756,32.688,,,
2024,2,2,5,24.812,29.796,32.620,,,
2024,2,2,6,26.103,30.321,33.013,,,
2024,2,2,7,27.382,30.631,33.405,,,
2024,2,2,8,28.725,30.173,33.689,,,
2024,2,2,9,29.815,30.819,35.731,,,
2024,2,2,10,29.942,31.506,37.611,,,
2024,2,2,11,29.413,31.533,39.382,,,
2024,2,2,12,28.926,31.600,40.329,,,
2024,2,2,13,28.334,31.519,41.168,,,
2024,2,2,14,27.922,31.344,41.452,,,
2024,2,2,15,27.414,31.035,41.560,,,
2024,2,2,16,27.118,30.819,41.181,,,
2024,2,2,17,27.562,30.981,40.884,,,
2024,2,2,18,30.481,34.493,43.818,,,
2024,2,2,19,31.232,36.095,46.997,,,
2024,2,2,20,31.401,36.606,46.699,,,
2024,2,2,21,30.534,36.620,45.238,,,
2024,2,2,22,28.059,35.005,43.020,,,
2024,2,2,23,25.838,33.336,39.680,,,
2024,2,2,24,24.960,31.613,36.556,,,
2024,2,3,1,24.802,30.752,34.284,,,
2024,2,3,2,24.759,30.375,33.067,,,
2024,2,3,3,25.013,30.375,32.296,,,
2024,2,3,4,26.081,30.604,32.188,,,
2024,2,3,5,28.979,31.479,32.499,,,
2024,2,3,6,34.775,33.780,34.974,,,
2024,2,3,7,37.049,36.647,39.964,,,
2024,2,3,8,34.659,35.799,43.210,,,
2024,2,3,9,32.618,35.355,46.118,,,
2024,2,3,10,31.613,34.749,48.606,,,
2024,2,3,11,30.672,34.386,50.337,,,
2024,2,3,12,30.079,33.861,51.257,,,
2024,2,3,13,29.540,33.457,51.717,,,
2024,2,3,14,29.360,33.148,52.379,,,
2024,2,3,15,29.096,32.771,52.677,,,
2024,2,3,16,29.318,32.394,51.798,,,
2024,2,3,17,30.365,33.242,51.094,,,
2024,2,3,18,34.067,38.692,53.326,,,
2024,2,3,19,34.775,41.182,54.597,,,
2024,2,3,20,33.844,41.048,52.569,,,
2024,2,3,21,32.396,40.065,50.026,,,
2024,2,3,22,29.455,37.670,46.686,,,
2024,2,3,23,26.811,34.964,42.574,,,
2024,2,3,24,25.679,32.798,38.585,,,
2024,2,4,1,25.341,31.761,35.799,,,
2024,2,4,2,25.235,31.210,34.162,,,
2024,2,4,3,25.553,31.142,33.337,,,
2024,2,4,4,26.631,31.465,32.850,,,
2024,2,4,5,29.773,32.475,33.378,,,
2024,2,4,6,35.420,34.991,35.772,,,
2024,2,4,7,37.536,37.966,40.721,,,
2024,2,4,8,34.828,36.916,43.575,,,
2024,2,4,9,32.258,36.149,46.442,,,
2024,2,4,10,31.137,35.449,48.904,,,
2024,2,4,11,30.428,34.507,50.662,,,
2024,2,4,12,30.153,33.794,52.474,,,
2024,2,4,13,29.889,33.323,52.839,,,
2024,2,4,14,29.751,33.215,53.326,,,
2024,2,4,15,29.656,32.986,53.542,,,
2024,2,4,16,29.889,28.949,53.069,,,
2024,2,4,17,30.756,28.693,52.001,,,
2024,2,4,18,34.394,37.737,53.583,,,
2024,2,4,19,34.818,39.500,56.504,,,
2024,2,4,20,33.876,40.146,54.029,,,
2024,2,4,21,31.877,38.867,50.702,,,
2024,2,4,22,28.810,37.575,46.821,,,
2024,2,4,23,26.198,34.884,42.912,,,
2024,2,4,24,25.172,32.286,38.869,,,
2024,2,5,1,24.770,31.344,35.717,,,
2024,2,5,2,24.717,30.967,34.243,,,
2024,2,5,3,25.003,30.725,33.391,,,
2024,2,5,4,25.880,30.981,33.107,,,
2024,2,5,5,28.831,31.815,33.337,,,
2024,2,5,6,34.067,34.170,35.988,,,
2024,2,5,7,35.992,36.593,40.775,,,
2024,2,5,8,33.961,35.651,43.683,,,
2024,2,5,9,31.888,34.911,46.983,,,
2024,2,5,10,30.978,34.655,49.444,,,
2024,2,5,11,30.576,33.942,51.852,,,
2024,2,5,12,30.238,33.942,53.231,,,
2024,2,5,13,30.386,33.524,53.935,,,
2024,2,5,14,30.375,33.255,54.570,,,
2024,2,5,15,30.492,33.269,54.665,,,
2024,2,5,16,30.767,33.107,53.867,,,
2024,2,5,17,31.359,33.619,52.961,,,
2024,2,5,18,34.543,37.387,55.584,,,
2024,2,5,19,34.860,39.608,56.585,,,
2024,2,5,20,33.760,39.567,54.841,,,
2024,2,5,21,32.036,38.114,51.230,,,
2024,2,5,22,28.926,36.229,47.308,,,
2024,2,5,23,26.187,33.874,42.818,,,
2024,2,5,24,25.013,31.600,39.071,,,
2024,2,6,1,24.569,30.671,36.001,,,
2024,2,6,2,24.347,30.187,34.460,,,
2024,2,6,3,24.410,30.025,33.513,,,
2024,2,6,4,25.182,30.160,33.148,,,
2024,2,6,5,27.509,30.914,33.608,,,
2024,2,6,6,31.909,32.919,35.839,,,
2024,2,6,7,33.834,35.274,40.546,,,
2024,2,6,8,32.681,34.224,43.277,,,
2024,2,6,9,31.708,33.901,46.415,,,
2024,2,6,10,30.915,33.794,49.904,,,
2024,2,6,11,30.619,33.901,52.582,,,
2024,2,6,12,30.312,33.619,54.381,,,
2024,2,6,13,30.132,33.699,55.179,,,
2024,2,6,14,29.931,33.686,55.598,,,
2024,2,6,15,29.751,33.511,55.787,,,
2024,2,6,16,29.963,33.080,54.800,,,
2024,2,6,17,30.968,33.740,53.394,,,
2024,2,6,18,34.310,37.414,54.705,,,
2024,2,6,19,34.892,39.809,56.193,,,
2024,2,6,20,33.855,39.285,54.557,,,
2024,2,6,21,32.163,37.818,50.878,,,
2024,2,6,22,29.032,35.826,46.875,,,
2024,2,6,23,26.409,33.524,42.696,,,
2024,2,6,24,25.309,31.452,38.693,,,
2024,2,7,1,24.960,30.416,35.853,,,
2024,2,7,2,24.855,29.971,34.324,,,
2024,2,7,3,25.055,29.891,33.337,,,
2024,2,7,4,25.954,30.025,32.931,,,
2024,2,7,5,28.683,30.631,32.999,,,
2024,2,7,6,33.770,32.475,35.420,,,
2024,2,7,7,36.087,34.386,40.113,,,
2024,2,7,8,34.024,33.942,43.048,,,
2024,2,7,9,32.142,33.726,45.915,,,
2024,2,7,10,30.999,34.090,48.417,,,
2024,2,7,11,30.502,33.888,50.310,,,
2024,2,7,12,30.005,33.551,51.338,,,
2024,2,7,13,29.910,33.430,51.744,,,
2024,2,7,14,29.561,33.282,52.244,,,
2024,2,7,15,29.212,33.053,52.880,,,
2024,2,7,16,29.275,32.851,51.649,,,
2024,2,7,17,29.656,33.121,50.175,,,
2024,2,7,18,32.269,36.472,51.568,,,
2024,2,7,19,32.829,38.585,53.813,,,
2024,2,7,20,31.814,37.966,51.473,,,
2024,2,7,21,30.788,36.687,48.728,,,
2024,2,7,22,28.979,35.570,45.631,,,
2024,2,7,23,26.875,33.780,42.101,,,
2024,2,7,24,25.754,31.896,38.666,,,
2024,2,8,1,25.214,30.712,35.961,,,
2024,2,8,2,24.971,30.160,34.149,,,
2024,2,8,3,25.119,29.945,33.107,,,
2024,2,8,4,25.447,29.918,32.553,,,
2024,2,8,5,26.589,30.321,32.607,,,
2024,2,8,6,28.800,31.075,33.256,,,
2024,2,8,7,30.354,31.667,34.635,,,
2024,2,8,8,31.380,31.452,35.812,,,
2024,2,8,9,31.243,32.205,38.774,,,
2024,2,8,10,30.999,32.690,41.384,,,
2024,2,8,11,30.164,32.394,43.277,,,
2024,2,8,12,29.286,31.856,44.332,,,
2024,2,8,13,28.376,31.533,44.265,,,
2024,2,8,14,27.943,31.088,43.764,,,
2024,2,8,15,27.752,30.900,43.169,,,
2024,2,8,16,27.901,30.806,42.601,,,
2024,2,8,17,28.609,31.331,42.155,,,
2024,2,8,18,31.454,34.964,44.454,,,
2024,2,8,19,32.332,37.548,48.160,,,
2024,2,8,20,31.475,37.172,46.780,,,
2024,2,8,21,30.428,36.378,45.144,,,
2024,2,8,22,28.599,35.664,43.413,,,
2024,2,8,23,26.748,34.372,40.613,,,
2024,2,8,24,25.743,32.825,37.922,,,
2024,2,9,1,25.278,31.506,35.379,,,
2024,2,9,2,25.151,30.981,33.756,,,
2024,2,9,3,25.256,30.752,32.756,,,
2024,2,9,4,25.669,30.685,32.052,,,
2024,2,9,5,26.557,31.115,32.052,,,
2024,2,9,6,28.144,31.802,32.296,,,
2024,2,9,7,29.667,32.165,32.810,,,
2024,2,9,8,30.217,31.586,33.215,,,
2024,2,9,9,30.058,31.977,35.298,,,
2024,2,9,10,29.455,32.071,37.421,,,
2024,2,9,11,28.800,31.519,39.274,,,
2024,2,9,12,28.281,31.263,40.316,,,
2024,2,9,13,27.731,31.021,41.154,,,
2024,2,9,14,27.551,30.739,41.357,,,
2024,2,9,15,27.414,30.604,41.830,,,
2024,2,9,16,27.731,30.658,41.695,,,
2024,2,9,17,28.747,31.250,41.533,,,
2024,2,9,18,31.782,35.099,43.832,,,
2024,2,9,19,33.210,37.535,48.038,,,
2024,2,9,20,32.385,37.293,47.483,,,
2024,2,9,21,30.777,36.256,45.982,,,
2024,2,9,22,28.355,34.951,43.332,,,
2024,2,9,23,26.060,32.973,40.005,,,
2024,2,9,24,25.172,31.438,36.908,,,
2024,2,10,1,24.897,30.375,34.216,,,
2024,2,10,2,24.929,30.039,33.080,,,
2024,2,10,3,25.235,29.931,32.363,,,
2024,2,10,4,26.293,30.241,31.917,,,
2024,2,10,5,29.318,31.035,32.580,,,
2024,2,10,6,35.082,33.161,35.068,,,
2024,2,10,7,37.176,35.287,39.450,,,
2024,2,10,8,34.923,34.641,42.588,,,
2024,2,10,9,32.829,34.399,45.915,,,
2024,2,10,10,31.592,28.518,49.377,,,
2024,2,10,11,30.978,28.303,52.447,,,
2024,2,10,12,30.619,33.565,54.029,,,
2024,2,10,13,30.439,33.538,54.922,,,
2024,2,10,14,30.227,33.497,55.598,,,
2024,2,10,15,30.037,29.406,55.936,,,
2024,2,10,16,30.280,32.878,55.246,,,
2024,2,10,17,30.957,33.134,53.921,,,
2024,2,10,18,34.130,36.875,54.503,,,
2024,2,10,19,35.167,39.608,57.059,,,
2024,2,10,20,34.067,39.150,53.502,,,
2024,2,10,21,32.237,37.979,50.932,,,
2024,2,10,22,29.455,35.947,47.118,,,
2024,2,10,23,26.663,33.740,42.425,,,
2024,2,10,24,25.605,31.600,38.355,,,
2024,2,11,1,25.151,30.510,35.366,,,
2024,2,11,2,25.119,30.133,34.013,,,
2024,2,11,3,25.489,29.904,32.918,,,
2024,2,11,4,26.547,30.106,32.593,,,
2024,2,11,5,29.529,30.671,32.864,,,
2024,2,11,6,34.997,32.784,35.122,,,
2024,2,11,7,36.965,35.005,40.086,,,
2024,2,11,8,34.574,34.466,42.696,,,
2024,2,11,9,32.649,34.641,45.847,,,
2024,2,11,10,31.507,34.655,48.538,,,
2024,2,11,11,30.714,34.009,50.297,,,
2024,2,11,12,30.301,33.619,51.203,,,
2024,2,11,13,29.963,33.215,51.514,,,
2024,2,11,14,30.016,32.703,51.541,,,
2024,2,11,15,29.699,32.475,51.514,,,
2024,2,11,16,29.857,32.232,50.378,,,
2024,2,11,17,30.492,32.744,49.201,,,
2024,2,11,18,33.400,36.351,50.824,,,
2024,2,11,19,34.394,39.661,53.082,,,
2024,2,11,20,33.527,38.962,51.230,,,
2024,2,11,21,31.983,37.885,49.079,,,
2024,2,11,22,29.180,35.960,46.009,,,
2024,2,11,23,26.462,33.497,42.033,,,
2024,2,11,24,25.447,31.533,38.476,,,
2024,2,12,1,24.929,30.227,35.663,,,
2024,2,12,2,24.865,29.770,34.162,,,
2024,2,12,3,25.172,29.527,33.148,,,
2024,2,12,4,26.060,29.366,32.837,,,
2024,2,12,5,28.831,29.823,33.215,,,
2024,2,12,6,34.045,31.277,35.420,,,
2024,2,12,7,35.484,32.851,39.680,,,
2024,2,12,8,33.453,32.367,42.845,,,
2024,2,12,9,31.666,32.798,45.969,,,
2024,2,12,10,30.862,33.148,47.673,,,
2024,2,12,11,30.534,33.121,49.052,,,
2024,2,12,12,30.143,33.121,49.958,,,
2024,2,12,13,30.037,32.851,49.850,,,
2024,2,12,14,29.741,32.905,50.229,,,
2024,2,12,15,29.635,32.502,49.796,,,
2024,2,12,16,29.709,32.179,48.890,,,
2024,2,12,17,30.576,31.398,48.376,,,
2024,2,12,18,33.718,37.239,50.608,,,
2024,2,12,19,35.029,41.330,53.515,,,
2024,2,12,20,34.141,41.424,52.663,,,
2024,2,12,21,32.311,40.375,50.202,,,
2024,2,12,22,29.022,38.316,47.335,,,
2024,2,12,23,26.356,35.664,43.020,,,
2024,2,12,24,25.341,33.376,39.328,,,
2024,2,13,1,24.749,32.017,36.867,,,
2024,2,13,2,24.675,31.533,35.339,,,
2024,2,13,3,24.770,31.506,34.419,,,
2024,2,13,4,25.838,31.788,33.959,,,
2024,2,13,5,28.926,32.865,34.527,,,
2024,2,13,6,34.384,35.664,37.097,,,
2024,2,13,7,36.351,38.006,42.047,,,
2024,2,13,8,34.669,37.172,44.332,,,
2024,2,13,9,32.734,36.418,47.051,,,
2024,2,13,10,31.793,36.189,49.025,,,
2024,2,13,11,30.809,35.193,49.958,,,
2024,2,13,12,30.323,34.534,50.729,,,
2024,2,13,13,29.836,33.874,50.418,,,
2024,2,13,14,29.011,33.309,50.729,,,
2024,2,13,15,28.704,32.865,49.918,,,
2024,2,13,16,29.381,32.865,49.106,,,
2024,2,13,17,30.259,34.130,48.931,,,
2024,2,13,18,34.067,39.796,50.729,,,
2024,2,13,19,35.357,43.187,54.597,,,
2024,2,13,20,34.500,43.093,53.394,,,
2024,2,13,21,33.009,41.949,51.757,,,
2024,2,13,22,29.773,39.836,48.254,,,
2024,2,13,23,27.181,36.943,44.251,,,
2024,2,13,24,25.859,34.359,40.816,,,
2024,2,14,1,25.415,32.973,36.813,,,
2024,2,14,2,25.161,32.380,35.312,,,
2024,2,14,3,25.288,32.394,34.243,,,
2024,2,14,4,26.060,32.313,33.905,,,
2024,2,14,5,28.567,33.363,34.541,,,
2024,2,14,6,33.146,36.055,36.799,,,
2024,2,14,7,35.071,38.719,41.830,,,
2024,2,14,8,34.490,37.818,44.806,,,
2024,2,14,9,33.517,37.158,47.389,,,
2024,2,14,10,33.009,36.297,49.242,,,
2024,2,14,11,32.057,35.193,50.094,,,
2024,2,14,12,31.190,34.265,50.188,,,
2024,2,14,13,30.587,33.619,49.877,,,
2024,2,14,14,29.921,33.148,49.674,,,
2024,2,14,15,29.804,32.623,48.944,,,
2024,2,14,16,30.259,32.138,48.565,,,
2024,2,14,17,31.359,32.623,49.499,,,
2024,2,14,18,33.665,36.902,51.919,,,
2024,2,14,19,34.363,40.240,53.989,,,
2024,2,14,20,33.707,39.769,52.677,,,
2024,2,14,21,32.988,38.760,50.635,,,
2024,2,14,22,30.894,37.535,48.254,,,
2024,2,14,23,28.673,35.503,44.508,,,
2024,2,14,24,27.636,33.403,41.114,,,
2024,2,15,1,27.107,31.856,37.827,,,
2024,2,15,2,26.959,31.156,36.177,,,
2024,2,15,3,27.118,30.873,35.095,,,
2024,2,15,4,27.795,30.806,34.635,,,
2024,2,15,5,29.402,31.062,34.541,,,
2024,2,15,6,31.909,31.963,35.515,,,
2024,2,15,7,33.971,32.179,36.529,,,
2024,2,15,8,34.310,31.977,37.935,,,
2024,2,15,9,33.041,32.542,41.262,,,
2024,2,15,10,31.623,33.148,43.900,,,
2024,2,15,11,30.323,32.959,44.819,,,
2024,2,15,12,29.117,32.623,44.657,,,
2024,2,15,13,28.250,32.219,43.589,,,
2024,2,15,14,27.626,31.640,42.628,,,
2024,2,15,15,27.382,31.317,41.533,,,
2024,2,15,16,27.626,31.263,40.721,,,
2024,2,15,17,28.535,32.515,40.681,,,
2024,2,15,18,31.634,36.835,44.603,,,
2024,2,15,19,32.797,39.729,48.741,,,
2024,2,15,20,32.121,39.258,48.119,,,
2024,2,15,21,30.999,38.383,46.740,,,
2024,2,15,22,29.297,37.347,45.063,,,
2024,2,15,23,27.425,35.610,42.574,,,
2024,2,15,24,26.631,34.090,39.775,,,
2024,2,16,1,26.134,32.717,37.300,,,
2024,2,16,2,26.028,31.950,35.542,,,
2024,2,16,3,26.219,31.546,34.460,,,
2024,2,16,4,26.578,31.304,33.878,,,
2024,2,16,5,27.752,31.304,33.783,,,
2024,2,16,6,29.783,31.761,34.162,,,
2024,2,16,7,31.412,31.909,34.974,,,
2024,2,16,8,31.592,31.788,35.433,,,
2024,2,16,9,30.894,33.107,37.016,,,
2024,2,16,10,29.751,34.251,38.355,,,
2024,2,16,11,28.948,34.426,39.410,,,
2024,2,16,12,28.186,34.130,39.761,,,
2024,2,16,13,27.668,32.973,39.531,,,
2024,2,16,14,27.076,32.300,39.382,,,
2024,2,16,15,26.949,31.869,38.801,,,
2024,2,16,16,27.033,31.721,38.503,,,
2024,2,16,17,28.218,32.677,38.733,,,
2024,2,16,18,31.422,36.660,41.939,,,
2024,2,16,19,33.051,39.634,46.970,,,
2024,2,16,20,32.353,39.365,47.375,,,
2024,2,16,21,31.243,38.719,46.753,,,
2024,2,16,22,29.381,37.427,44.860,,,
2024,2,16,23,27.277,36.041,42.344,,,
2024,2,16,24,26.367,34.318,39.288,,,
2024,2,17,1,26.208,33.013,36.610,,,
2024,2,17,2,26.251,32.421,35.136,,,
2024,2,17,3,26.684,32.232,34.338,,,
2024,2,17,4,27.890,32.057,34.067,,,
2024,2,17,5,30.809,32.905,34.554,,,
2024,2,17,6,34.870,34.722,36.204,,,
2024,2,17,7,36.732,35.651,38.652,,,
2024,2,17,8,36.425,34.991,41.019,,,
2024,2,17,9,34.564,35.180,44.157,,,
2024,2,17,10,33.157,35.180,46.090,,,
2024,2,17,11,31.454,34.776,47.321,,,
2024,2,17,12,30.344,34.036,47.497,,,
2024,2,17,13,29.529,33.444,47.064,,,
2024,2,17,14,28.874,32.973,46.658,,,
2024,2,17,15,28.694,32.623,46.172,,,
2024,2,17,16,28.757,32.421,45.509,,,
2024,2,17,17,29.974,33.094,45.360,,,
2024,2,17,18,33.527,37.212,47.876,,,
2024,2,17,19,35.568,41.788,53.082,,,
2024,2,17,20,34.966,41.788,52.460,,,
2024,2,17,21,33.538,40.886,51.284,,,
2024,2,17,22,30.513,38.760,48.444,,,
2024,2,17,23,27.869,36.189,44.251,,,
2024,2,17,24,26.875,33.888,40.207,,,
2024,2,18,1,26.610,32.394,37.435,,,
2024,2,18,2,26.779,31.882,35.839,,,
2024,2,18,3,27.351,31.936,35.014,,,
2024,2,18,4,28.852,32.327,34.487,,,
2024,2,18,5,32.797,33.471,35.163,,,
2024,2,18,6,39.630,36.485,37.678,,,
2024,2,18,7,41.756,38.975,42.777,,,
2024,2,18,8,38.170,38.019,46.158,,,
2024,2,18,9,34.543,37.414,48.484,,,
2024,2,18,10,32.776,37.158,49.783,,,
2024,2,18,11,31.486,35.745,51.013,,,
