Year,Month,Day,Period,313_rtpv_3,118_rtpv,118_rtpv_6,313_rtpv_9,320_rtpv,118_rtpv_8,313_rtpv_12,313_rtpv,313_rtpv_6,313_rtpv_11,320_rtpv_2,313_rtpv_2,320_rtpv_4,313_rtpv_10,213_rtpv,313_rtpv_7,308_rtpv,313_rtpv_5,313_rtpv_13,118_rtpv_7,320_rtpv_3,118_rtpv_4,320_rtpv_5,118_rtpv_3,118_rtpv_5,118_rtpv_2,313_rtpv_4,118_rtpv_10,320_rtpv_6,313_rtpv_8,118_rtpv_9
2024,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,8,8.4,1.6,1.6,9.7,4.3,1.9,4.3,13.0,9.3,10.0,4.3,9.6,4.2,9.7,2.3,9.7,12.8,9.0,4.5,1.9,4.5,1.6,4.6,1.6,1.6,1.6,8.3,0.8,1.6,8.8,1.7
2024,1,5,9,20.1,3.5,3.6,23.9,10.4,4.4,10.4,36.9,23.5,25.1,10.4,23.8,10.4,24.1,5.2,23.9,36.8,22.8,10.6,4.3,10.5,3.6,10.9,3.7,3.6,3.5,22.0,1.8,3.7,23.3,4.0
2024,1,5,10,31.1,5.0,5.1,34.5,14.9,6.3,14.9,55.2,34.1,36.2,14.9,34.5,14.9,34.5,7.3,34.6,55.1,33.4,15.0,6.2,14.8,5.1,15.7,5.2,5.0,5.0,32.9,2.6,5.1,34.1,5.7
2024,1,5,11,40.1,5.9,6.1,41.5,17.7,7.4,17.7,66.3,40.7,44.2,17.7,42.6,18.1,42.2,8.5,41.6,66.2,41.8,17.5,7.3,17.7,6.0,18.2,6.0,5.8,5.9,41.5,3.0,5.9,40.8,6.8
2024,1,5,12,44.3,6.3,6.6,44.0,18.4,7.9,18.4,69.3,45.0,47.3,18.4,45.4,19.3,45.0,8.9,44.0,69.3,44.7,19.5,7.8,18.4,6.5,20.3,6.5,6.2,6.3,45.2,3.2,6.4,45.1,7.2
2024,1,5,13,43.7,6.2,6.5,41.9,18.8,7.8,18.8,69.8,45.2,46.1,18.8,45.2,18.8,43.9,8.7,41.9,69.8,44.3,18.9,7.7,18.8,6.4,19.6,6.4,6.2,6.2,44.5,3.2,6.3,45.3,7.0
2024,1,5,14,39.2,5.5,5.7,38.6,17.2,7.0,17.2,62.8,40.6,41.2,17.2,40.5,16.8,39.2,7.5,38.6,62.8,39.7,16.9,6.2,17.2,5.6,17.6,5.7,5.5,5.5,39.5,2.9,5.6,40.5,6.2
2024,1,5,15,29.9,4.1,4.2,30.6,13.0,5.3,13.0,48.5,30.7,31.8,13.0,31.0,13.0,30.4,5.3,30.6,48.6,30.3,13.0,3.9,13.0,4.2,13.5,4.3,4.1,4.1,29.8,2.2,4.2,30.5,4.8
2024,1,5,16,15.2,2.0,2.0,16.6,6.6,2.7,6.6,24.4,16.4,15.6,6.6,16.7,6.3,16.4,2.3,16.6,24.5,16.2,6.7,3.0,6.3,2.1,6.7,2.0,2.1,2.0,15.8,1.1,2.0,15.6,2.4
2024,1,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,8,8.2,1.6,1.5,9.4,4.2,1.8,4.2,12.9,9.2,9.9,4.2,9.5,4.2,9.6,2.3,9.5,12.8,9.0,4.3,1.8,4.4,1.5,4.4,1.6,1.5,1.6,8.5,0.8,1.5,8.7,1.6
2024,1,6,9,22.9,3.6,3.7,24.1,10.9,4.2,10.9,36.3,23.9,24.9,10.9,23.3,10.4,24.0,5.3,24.2,36.2,22.6,10.6,4.2,10.8,3.7,10.9,3.7,3.6,3.6,22.4,1.7,3.6,23.7,3.7
2024,1,6,10,34.2,5.2,5.4,35.8,16.1,5.9,16.1,55.5,35.8,36.6,16.1,34.3,15.1,35.1,7.5,35.8,55.5,33.5,15.5,5.9,15.8,5.3,16.2,5.1,4.9,5.2,34.1,2.4,5.0,35.8,5.2
2024,1,6,11,41.0,6.0,6.2,43.0,19.2,7.1,19.2,66.1,42.9,43.8,19.2,40.8,18.0,42.0,8.9,43.1,66.0,40.1,18.9,7.0,18.9,6.1,19.6,6.0,5.8,6.0,41.1,2.9,5.9,43.1,6.3
2024,1,6,12,43.8,6.3,6.6,46.1,20.5,7.4,20.5,70.4,46.0,47.1,20.4,42.5,19.3,45.0,9.3,46.2,70.4,41.7,20.2,7.4,20.0,6.5,21.0,6.6,6.4,6.3,44.0,3.1,6.5,46.2,6.8
2024,1,6,13,43.2,5.9,6.2,45.7,19.8,7.4,19.8,69.1,45.0,47.0,19.8,40.4,19.2,44.9,9.0,45.7,69.1,39.7,19.6,7.3,19.4,6.1,20.4,6.4,6.2,5.9,43.0,3.0,6.3,45.1,6.8
2024,1,6,14,39.1,5.4,5.6,40.8,17.6,6.7,17.6,60.7,40.7,41.9,17.6,37.8,17.1,40.0,7.9,40.9,60.7,37.0,17.4,6.7,17.3,5.5,18.0,5.5,5.3,5.4,38.5,2.8,5.5,40.6,6.2
2024,1,6,15,30.7,4.1,4.2,31.0,13.3,5.4,13.3,48.3,30.9,31.7,13.3,30.8,13.0,30.5,5.5,31.1,48.4,30.2,12.9,5.3,13.0,4.2,13.3,4.3,4.2,4.1,29.8,2.2,4.3,30.7,4.8
2024,1,6,16,15.5,2.1,2.1,15.3,6.9,2.9,6.9,24.5,16.2,15.9,6.9,16.2,6.4,15.2,2.4,15.3,24.5,15.5,6.8,2.9,6.4,2.1,6.8,2.1,2.2,2.1,15.3,1.2,2.1,15.6,2.6
2024,1,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,8,8.3,1.6,1.6,9.6,4.3,1.8,4.2,13.3,9.0,10.0,4.3,9.5,4.2,9.7,2.3,9.6,13.1,8.9,4.4,1.8,4.4,1.6,4.4,1.6,1.5,1.6,8.5,0.8,1.6,8.6,1.6
2024,1,7,9,23.2,3.7,3.8,24.1,10.6,4.2,10.6,37.7,23.6,25.2,10.6,23.8,10.5,24.2,5.1,24.1,37.6,23.1,10.5,4.2,10.5,3.7,10.9,3.6,3.5,3.7,22.1,1.7,3.6,23.4,3.7
2024,1,7,10,34.6,5.0,5.2,35.3,15.4,5.9,15.4,56.4,35.3,36.5,15.4,35.1,15.0,34.9,7.1,35.3,56.4,34.3,15.1,5.9,15.1,5.1,15.8,5.1,4.9,5.0,32.9,2.4,5.0,35.3,5.4
2024,1,7,11,41.5,5.8,6.0,41.7,17.6,7.2,17.6,66.8,42.1,42.8,17.6,42.1,17.5,40.9,8.4,41.7,66.7,41.4,17.8,7.1,17.3,5.9,18.6,6.0,5.8,5.8,38.6,3.0,5.9,42.2,6.5
2024,1,7,12,44.5,6.2,6.5,44.8,19.4,7.9,19.4,69.8,43.4,44.8,19.4,45.4,18.3,42.9,9.0,44.9,69.8,44.5,19.0,7.8,19.0,6.4,19.8,6.6,6.4,6.2,41.9,3.2,6.6,43.5,7.0
2024,1,7,13,44.6,6.1,6.4,43.7,19.0,7.7,19.0,71.1,42.0,45.8,19.0,44.1,18.7,43.8,8.7,43.8,71.1,43.2,18.3,7.6,18.6,6.3,19.0,6.5,6.3,6.1,42.3,3.2,6.4,42.2,6.9
2024,1,7,14,40.1,5.5,5.7,39.5,16.9,6.9,17.0,62.8,40.0,41.8,16.9,39.6,17.0,39.9,7.5,39.6,62.9,38.8,16.7,6.8,16.7,5.6,17.3,5.9,5.6,5.5,38.7,2.8,5.8,40.0,6.2
2024,1,7,15,30.3,4.1,4.3,31.2,13.4,5.2,13.4,48.3,31.0,32.3,13.4,30.2,13.2,31.0,5.6,31.2,48.3,29.5,13.4,5.2,13.1,4.2,13.8,4.4,4.3,4.1,29.4,2.2,4.4,30.8,4.6
2024,1,7,16,16.2,2.1,2.1,16.8,7.0,2.9,7.0,25.8,16.3,16.1,6.9,16.5,6.5,16.9,2.4,16.8,25.8,15.9,6.8,3.0,6.5,2.1,6.9,2.1,2.2,2.1,15.5,1.2,2.1,15.5,2.6
2024,1,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,8,8.7,1.7,1.6,9.4,4.3,1.8,4.3,13.9,9.1,9.2,4.3,9.6,4.2,9.5,2.2,9.5,13.8,8.9,4.4,1.8,4.5,1.6,4.5,1.6,1.6,1.6,8.3,0.8,1.6,8.5,1.6
2024,1,8,9,20.7,3.7,3.6,21.4,10.7,4.3,10.7,35.3,21.8,22.8,10.7,23.4,10.0,21.8,4.8,21.4,35.2,22.1,10.4,4.2,10.6,3.6,10.4,3.6,3.6,3.7,20.8,1.8,3.6,21.3,3.8
2024,1,8,10,32.9,5.1,5.1,32.4,14.9,6.0,14.9,53.8,32.2,34.9,14.9,33.1,13.8,33.4,6.8,32.4,53.8,32.0,13.2,5.9,14.2,5.1,14.2,5.1,5.1,5.1,31.7,2.5,5.1,32.7,5.5
2024,1,8,11,40.6,6.2,6.2,39.4,17.1,7.3,17.1,63.5,41.1,42.7,17.1,41.7,17.8,41.6,7.1,39.4,63.5,40.3,16.8,7.2,17.1,6.1,17.6,6.1,6.0,6.2,40.1,3.0,5.9,40.0,6.5
2024,1,8,12,45.0,6.5,6.5,42.3,18.9,7.7,18.9,69.6,43.7,47.6,18.9,45.4,19.4,45.3,8.1,42.3,69.6,43.6,18.9,7.6,18.6,6.4,19.8,6.3,6.5,6.5,44.1,3.2,6.6,44.7,7.0
2024,1,8,13,44.9,6.4,6.5,44.4,19.3,7.6,19.3,70.9,44.2,47.0,19.3,45.6,19.2,45.0,8.2,44.5,70.9,43.9,18.8,7.5,19.1,6.3,19.5,6.4,6.4,6.4,44.1,3.1,6.5,44.2,6.9
2024,1,8,14,40.1,5.7,5.8,39.8,17.3,7.0,17.3,64.7,40.2,41.9,17.3,41.3,17.2,40.1,7.5,39.9,64.7,39.7,17.0,6.7,17.1,5.6,17.5,5.8,5.8,5.7,39.2,2.9,5.9,40.0,6.2
2024,1,8,15,30.9,4.3,4.3,30.3,13.1,5.4,13.1,48.9,30.6,31.6,13.0,31.4,13.0,30.3,5.5,30.4,49.0,30.2,12.7,5.2,12.9,4.2,13.1,4.4,4.4,4.3,29.6,2.2,4.5,30.3,4.8
2024,1,8,16,16.5,2.2,2.1,17.1,7.0,3.0,7.0,25.7,16.7,16.2,6.9,17.1,6.6,16.9,2.4,17.1,25.7,16.2,7.3,2.9,6.6,2.1,6.8,2.2,2.3,2.2,16.0,1.2,2.2,15.9,2.7
2024,1,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,8,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,9,8,8.9,1.6,1.5,9.5,4.3,1.9,4.3,13.1,9.1,9.9,4.3,9.6,4.2,9.6,2.3,9.6,12.9,8.9,4.4,1.9,4.5,1.6,4.5,1.6,1.6,1.6,8.7,0.8,1.6,8.7,1.6
2024,1,9,9,23.0,3.6,3.6,23.6,10.6,4.2,10.6,36.5,23.9,25.1,10.6,24.0,10.4,24.2,5.1,23.6,36.4,22.6,10.3,4.3,10.7,3.5,10.7,3.6,3.6,3.6,22.7,1.7,3.7,24.0,3.7
2024,1,9,10,35.0,5.1,5.1,34.9,15.3,6.2,15.3,54.4,34.2,37.0,15.3,36.0,15.2,35.4,7.0,34.9,54.3,34.2,14.8,6.3,15.2,5.0,15.5,5.3,5.3,5.1,34.0,2.6,5.3,34.7,5.3
2024,1,9,11,42.3,5.9,6.0,41.6,17.9,7.4,17.9,65.2,41.5,43.9,17.9,42.7,18.0,42.0,8.2,41.7,65.2,40.9,17.7,7.5,17.9,5.8,18.4,6.2,6.2,5.9,40.7,3.1,6.3,42.2,6.6
2024,1,9,12,44.8,6.4,6.5,43.6,19.0,7.9,19.0,69.6,44.6,46.8,19.0,44.4,19.2,44.7,8.7,43.6,69.6,42.5,18.5,8.0,19.0,6.3,19.2,6.6,6.6,6.4,43.7,3.3,6.7,45.4,7.1
