Year,Month,Day,Period,309_wind,122_wind,303_wind,317_wind
2024,1,24,6,135.4,363.5,531.4,696.2
2024,1,24,7,138.1,235.5,718.8,636.7
2024,1,24,8,143.6,603.4,788.1,656.9
2024,1,24,9,143.6,478.7,778.7,759.0
2024,1,24,10,145.0,641.1,756.8,764.7
2024,1,24,11,146.1,661.5,768.5,770.8
2024,1,24,12,146.2,674.4,703.5,767.8
2024,1,24,13,146.6,505.1,651.1,753.9
2024,1,24,14,147.1,657.5,687.9,739.8
2024,1,24,15,146.6,682.2,688.4,675.5
2024,1,24,16,145.3,611.2,642.7,586.7
2024,1,24,17,141.7,335.9,547.9,571.5
2024,1,24,18,132.6,111.7,713.9,461.4
2024,1,24,19,145.9,315.3,822.6,430.9
2024,1,24,20,146.0,604.4,803.1,745.1
2024,1,24,21,145.7,630.6,774.8,741.8
2024,1,24,22,126.7,608.1,750.3,692.7
2024,1,24,23,121.3,507.7,592.7,691.3
2024,1,24,24,138.6,463.8,497.9,646.3
2024,1,25,1,123.3,352.7,537.0,630.7
2024,1,25,2,115.9,333.8,674.0,509.4
2024,1,25,3,109.6,437.3,670.4,518.0
2024,1,25,4,63.3,219.8,561.7,428.7
2024,1,25,5,95.8,353.1,526.8,510.1
2024,1,25,6,108.2,478.4,584.5,555.5
2024,1,25,7,110.1,676.5,727.1,657.5
2024,1,25,8,117.2,678.3,831.5,671.4
2024,1,25,9,141.4,691.3,838.4,775.7
2024,1,25,10,146.9,711.4,829.8,791.6
2024,1,25,11,146.2,702.1,815.1,793.6
2024,1,25,12,147.5,713.5,827.0,792.4
2024,1,25,13,146.7,711.7,839.8,799.1
2024,1,25,14,147.2,706.8,838.4,790.5
2024,1,25,15,147.6,701.6,841.8,788.5
2024,1,25,16,147.1,702.8,837.2,780.9
2024,1,25,17,145.8,672.9,802.5,781.1
2024,1,25,18,123.1,463.7,828.3,466.6
2024,1,25,19,106.8,663.7,729.4,598.2
2024,1,25,20,138.5,689.0,681.8,641.7
2024,1,25,21,134.1,702.1,739.6,702.3
2024,1,25,22,146.8,695.5,839.2,774.3
2024,1,25,23,146.7,707.7,837.6,799.1
2024,1,25,24,147.0,713.5,824.2,798.9
2024,1,26,1,145.8,713.5,820.8,799.0
2024,1,26,2,146.7,713.5,817.3,798.7
2024,1,26,3,147.0,705.2,822.3,797.6
2024,1,26,4,146.4,706.5,816.5,795.3
2024,1,26,5,146.4,707.0,789.0,788.9
2024,1,26,6,144.2,702.2,722.3,776.0
2024,1,26,7,146.1,644.5,583.2,776.6
2024,1,26,8,140.2,605.7,416.8,762.9
2024,1,26,9,138.5,523.9,372.3,777.0
2024,1,26,10,144.5,579.3,609.1,756.4
2024,1,26,11,127.5,513.5,506.8,697.1
2024,1,26,12,143.2,305.3,446.2,538.0
2024,1,26,13,132.8,217.5,286.9,543.5
2024,1,26,14,119.0,237.1,222.5,389.5
2024,1,26,15,117.2,270.7,136.9,295.6
2024,1,26,16,116.1,590.2,206.0,410.0
2024,1,26,17,90.1,643.7,300.3,695.1
2024,1,26,18,47.7,138.2,396.7,160.3
2024,1,26,19,56.5,546.3,348.2,391.2
2024,1,26,20,35.0,644.8,554.5,697.5
2024,1,26,21,80.8,653.0,594.3,716.5
2024,1,26,22,104.7,659.9,607.1,759.6
2024,1,26,23,129.6,671.2,658.0,762.8
2024,1,26,24,140.9,686.2,780.3,769.8
2024,1,27,1,148.1,706.9,845.7,750.0
2024,1,27,2,148.2,712.9,836.2,793.4
2024,1,27,3,146.5,712.6,829.7,799.1
2024,1,27,4,144.2,656.6,795.3,799.1
2024,1,27,5,126.3,690.6,775.3,796.6
2024,1,27,6,113.0,704.5,838.3,785.2
2024,1,27,7,141.3,707.6,841.4,793.5
2024,1,27,8,148.1,705.8,845.2,798.5
2024,1,27,9,148.3,712.6,834.4,799.1
2024,1,27,10,148.3,710.7,725.1,799.1
2024,1,27,11,148.3,712.8,701.1,799.1
2024,1,27,12,148.3,713.5,818.8,799.1
2024,1,27,13,148.3,713.5,840.3,799.1
2024,1,27,14,147.7,713.5,845.5,799.1
2024,1,27,15,148.2,713.5,840.8,799.1
2024,1,27,16,146.4,713.4,843.3,793.3
2024,1,27,17,142.3,713.1,711.1,785.6
2024,1,27,18,30.0,668.3,558.1,699.8
2024,1,27,19,68.0,710.6,598.4,762.7
2024,1,27,20,129.3,709.5,840.3,752.7
2024,1,27,21,132.9,668.3,838.3,751.7
2024,1,27,22,123.4,657.4,828.1,784.6
2024,1,27,23,142.7,712.9,758.7,790.0
2024,1,27,24,146.7,713.5,796.4,793.8
2024,1,28,1,146.4,713.5,830.1,796.0
2024,1,28,2,145.9,713.5,825.4,796.5
2024,1,28,3,147.2,713.0,826.6,797.9
2024,1,28,4,146.8,712.6,814.7,797.7
2024,1,28,5,146.3,707.9,818.1,798.2
2024,1,28,6,137.7,708.6,802.8,791.8
2024,1,28,7,135.1,698.5,809.5,760.5
2024,1,28,8,120.7,686.5,788.4,708.4
2024,1,28,9,118.7,644.5,764.2,599.5
2024,1,28,10,121.4,584.4,590.2,572.4
2024,1,28,11,90.6,527.7,398.0,695.8
2024,1,28,12,53.1,550.9,338.1,279.3
2024,1,28,13,62.5,213.1,435.7,194.0
2024,1,28,14,116.4,39.5,724.4,145.9
2024,1,28,15,86.0,166.5,691.0,86.8
2024,1,28,16,67.2,221.8,762.3,622.9
2024,1,28,17,111.9,261.0,649.8,235.3
2024,1,28,18,99.7,533.2,422.9,88.7
2024,1,28,19,91.9,522.9,523.8,495.8
2024,1,28,20,75.3,401.3,420.6,54.6
2024,1,28,21,129.8,701.7,577.3,574.0
2024,1,28,22,121.4,706.7,379.2,768.0
2024,1,28,23,131.1,685.9,395.0,777.7
2024,1,28,24,141.7,683.3,842.7,763.8
2024,1,29,1,146.8,704.1,839.6,773.6
2024,1,29,2,146.1,689.9,839.5,799.1
2024,1,29,3,146.8,695.8,841.8,799.1
2024,1,29,4,147.4,709.6,840.8,791.2
2024,1,29,5,147.4,710.1,820.2,793.6
2024,1,29,6,147.2,711.0,838.4,799.1
2024,1,29,7,147.4,711.9,842.2,792.7
2024,1,29,8,147.1,713.5,837.0,790.6
2024,1,29,9,146.7,709.8,836.9,795.2
2024,1,29,10,146.9,702.4,838.6,792.4
2024,1,29,11,146.7,706.6,837.2,793.2
2024,1,29,12,146.6,711.2,837.0,796.1
2024,1,29,13,146.2,709.8,838.2,794.6
2024,1,29,14,146.8,711.5,835.0,793.3
2024,1,29,15,147.3,713.5,840.2,785.4
2024,1,29,16,145.6,713.5,837.8,776.6
2024,1,29,17,141.6,706.3,839.7,766.7
2024,1,29,18,126.5,608.4,846.6,636.6
2024,1,29,19,109.5,677.5,845.3,685.4
2024,1,29,20,110.4,707.0,836.7,708.5
2024,1,29,21,109.9,708.6,826.9,745.8
2024,1,29,22,138.7,708.9,620.5,752.7
2024,1,29,23,136.3,697.8,527.0,705.7
2024,1,29,24,110.0,698.7,538.0,719.8
2024,1,30,1,132.5,708.9,717.7,738.8
2024,1,30,2,143.3,712.6,828.0,759.8
2024,1,30,3,142.8,713.1,837.4,740.0
2024,1,30,4,140.8,712.7,841.3,654.2
2024,1,30,5,138.8,713.5,838.1,759.0
2024,1,30,6,129.0,713.5,841.2,774.6
2024,1,30,7,108.4,713.5,828.5,775.5
2024,1,30,8,109.5,713.5,834.4,787.9
2024,1,30,9,142.1,713.5,823.9,772.6
2024,1,30,10,144.8,713.5,797.4,793.7
2024,1,30,11,129.8,710.1,686.4,730.9
2024,1,30,12,136.6,696.7,546.1,740.7
2024,1,30,13,135.4,591.3,501.7,583.9
2024,1,30,14,120.9,548.8,402.7,476.4
2024,1,30,15,92.5,519.1,305.7,406.4
2024,1,30,16,53.4,373.3,161.1,290.2
2024,1,30,17,33.6,231.9,157.4,73.8
2024,1,30,18,110.5,528.3,559.5,378.7
2024,1,30,19,120.2,529.6,488.8,608.5
2024,1,30,20,96.7,650.2,397.7,642.3
2024,1,30,21,116.8,623.2,613.0,679.8
2024,1,30,22,139.8,600.6,768.1,622.1
2024,1,30,23,142.4,426.7,805.3,574.9
2024,1,30,24,145.9,444.7,796.7,688.6
2024,1,31,1,144.8,594.3,608.1,772.3
2024,1,31,2,127.8,561.8,410.8,697.7
2024,1,31,3,143.7,381.8,548.9,697.1
2024,1,31,4,86.3,513.7,413.4,672.8
2024,1,31,5,51.5,379.4,294.0,707.6
2024,1,31,6,39.9,374.8,312.7,537.0
2024,1,31,7,56.4,154.2,377.8,420.2
2024,1,31,8,80.4,3.5,353.9,194.4
2024,1,31,9,55.3,150.2,218.5,440.7
2024,1,31,10,15.4,225.0,76.3,309.2
2024,1,31,11,18.0,62.1,28.8,194.4
2024,1,31,12,19.7,14.8,21.0,82.0
2024,1,31,13,6.0,23.3,10.5,116.1
2024,1,31,14,0.5,6.5,5.8,59.2
2024,1,31,15,0.0,2.7,7.6,43.0
2024,1,31,16,1.9,19.6,26.9,89.7
2024,1,31,17,25.1,112.0,93.0,180.4
2024,1,31,18,22.0,104.1,87.6,45.7
2024,1,31,19,41.2,359.8,110.9,497.5
2024,1,31,20,85.8,552.8,197.6,786.7
2024,1,31,21,120.5,705.1,98.6,795.6
2024,1,31,22,133.2,711.2,51.7,799.0
2024,1,31,23,123.0,710.6,1.0,788.3
2024,1,31,24,141.0,708.7,226.3,782.0
2024,2,1,1,140.3,711.7,317.7,776.2
2024,2,1,2,127.1,712.1,558.4,708.9
2024,2,1,3,129.3,712.3,585.2,799.1
2024,2,1,4,135.0,712.1,337.8,798.3
2024,2,1,5,129.2,712.1,510.5,784.8
2024,2,1,6,143.6,712.2,781.6,791.9
2024,2,1,7,146.2,710.6,838.6,787.5
2024,2,1,8,145.0,706.6,839.3,789.8
2024,2,1,9,146.6,711.8,841.0,798.3
2024,2,1,10,148.2,713.5,846.4,798.4
2024,2,1,11,147.9,696.1,834.0,767.6
2024,2,1,12,147.0,680.8,683.4,783.4
2024,2,1,13,90.0,679.7,432.7,732.5
2024,2,1,14,147.3,713.3,839.6,784.2
2024,2,1,15,147.6,683.3,831.7,790.2
2024,2,1,16,147.9,662.1,838.2,789.2
2024,2,1,17,147.7,671.6,435.2,735.4
2024,2,1,18,148.0,669.8,771.2,659.5
2024,2,1,19,142.2,649.9,763.7,589.2
2024,2,1,20,114.7,621.6,615.0,664.0
2024,2,1,21,62.8,637.8,336.6,656.0
2024,2,1,22,75.5,629.4,458.9,657.0
2024,2,1,23,97.0,629.2,616.9,612.0
2024,2,1,24,85.9,629.1,780.2,594.8
2024,2,2,1,118.1,629.1,826.0,558.4
2024,2,2,2,147.2,628.1,815.6,516.8
2024,2,2,3,147.9,637.6,823.3,490.3
2024,2,2,4,146.7,639.6,828.6,578.4
2024,2,2,5,147.8,607.7,798.5,625.3
2024,2,2,6,144.4,512.7,735.4,766.3
2024,2,2,7,140.9,505.0,736.9,795.4
2024,2,2,8,141.5,552.3,657.9,799.1
2024,2,2,9,148.3,712.8,406.2,799.1
2024,2,2,10,148.0,699.7,215.0,798.0
2024,2,2,11,126.5,565.4,44.9,782.4
2024,2,2,12,95.5,454.0,1.2,765.8
2024,2,2,13,88.7,276.2,0.8,678.1
2024,2,2,14,66.2,137.0,0.0,507.0
2024,2,2,15,52.2,5.2,0.4,251.9
2024,2,2,16,40.9,0.0,1.6,86.9
2024,2,2,17,36.3,0.0,4.3,0.0
2024,2,2,18,16.7,0.6,3.8,8.8
2024,2,2,19,32.8,233.5,9.2,0.0
2024,2,2,20,19.9,218.8,1.0,2.0
2024,2,2,21,11.3,118.0,0.3,112.5
2024,2,2,22,6.3,221.8,1.0,309.7
2024,2,2,23,1.1,369.8,1.5,227.3
2024,2,2,24,0.1,472.7,7.6,459.4
2024,2,3,1,0.0,489.5,31.9,571.7
2024,2,3,2,0.0,558.3,67.9,619.4
2024,2,3,3,0.0,635.3,65.8,603.3
2024,2,3,4,0.5,651.9,46.1,565.2
2024,2,3,5,7.7,652.4,42.5,465.4
2024,2,3,6,17.7,652.1,28.1,341.4
2024,2,3,7,25.9,651.3,44.4,345.9
2024,2,3,8,23.1,650.4,32.1,374.1
2024,2,3,9,15.0,646.9,28.5,243.5
2024,2,3,10,16.8,633.3,34.5,282.8
2024,2,3,11,28.1,479.8,41.2,164.6
2024,2,3,12,24.3,204.2,38.9,130.9
2024,2,3,13,10.5,189.5,27.5,227.1
2024,2,3,14,4.3,297.5,15.9,239.9
2024,2,3,15,2.2,289.7,8.2,128.0
2024,2,3,16,1.4,180.0,6.1,80.8
2024,2,3,17,1.4,126.2,3.3,54.3
2024,2,3,18,1.7,15.4,2.4,2.5
2024,2,3,19,1.8,1.7,34.2,14.1
2024,2,3,20,0.9,11.4,54.4,7.1
2024,2,3,21,0.0,82.7,1.3,8.9
2024,2,3,22,0.0,96.4,0.3,14.0
2024,2,3,23,0.1,85.6,8.2,9.6
2024,2,3,24,2.1,37.3,7.8,4.4
2024,2,4,1,9.2,23.1,10.5,11.7
2024,2,4,2,23.8,6.7,4.9,11.5
2024,2,4,3,21.0,5.5,2.9,11.3
2024,2,4,4,16.4,10.7,0.9,7.6
2024,2,4,5,14.0,30.4,0.3,2.9
2024,2,4,6,10.7,59.5,0.6,7.7
2024,2,4,7,11.0,68.1,0.6,6.6
2024,2,4,8,10.7,69.9,0.7,6.2
2024,2,4,9,10.5,91.2,1.9,3.3
2024,2,4,10,9.1,88.8,2.3,4.3
2024,2,4,11,5.0,54.3,7.4,12.7
2024,2,4,12,2.8,7.7,7.0,0.0
2024,2,4,13,1.7,1.6,0.7,0.0
2024,2,4,14,0.8,0.6,0.0,0.0
2024,2,4,15,0.4,0.0,0.1,0.0
2024,2,4,16,0.0,0.3,0.0,0.0
2024,2,4,17,0.4,0.3,1.1,0.2
2024,2,4,18,0.1,57.4,5.9,0.4
2024,2,4,19,0.1,402.2,18.5,22.0
2024,2,4,20,2.0,563.0,48.0,83.2
2024,2,4,21,0.0,619.7,46.0,175.3
2024,2,4,22,0.0,610.5,45.7,209.3
2024,2,4,23,0.0,603.2,42.1,340.7
2024,2,4,24,0.0,588.6,37.5,300.0
2024,2,5,1,1.0,603.7,108.2,415.8
2024,2,5,2,12.6,532.4,216.4,453.3
2024,2,5,3,28.8,485.6,239.1,602.0
2024,2,5,4,38.4,521.9,206.1,585.8
2024,2,5,5,45.1,562.9,189.0,488.4
2024,2,5,6,48.1,584.8,166.2,500.5
2024,2,5,7,47.5,605.3,99.4,578.8
2024,2,5,8,45.6,618.7,112.3,579.9
2024,2,5,9,38.8,620.4,170.9,586.2
2024,2,5,10,41.9,571.5,203.8,557.2
2024,2,5,11,43.3,392.7,208.7,455.0
2024,2,5,12,12.8,180.8,166.6,232.0
2024,2,5,13,2.6,96.3,72.6,146.4
2024,2,5,14,0.8,64.4,11.9,126.1
2024,2,5,15,2.4,51.1,10.5,90.3
2024,2,5,16,0.0,53.0,0.2,48.3
2024,2,5,17,0.0,29.5,0.2,17.4
2024,2,5,18,1.2,0.0,13.5,0.0
2024,2,5,19,11.1,4.1,59.3,5.4
2024,2,5,20,14.8,24.6,111.7,7.1
2024,2,5,21,20.5,17.1,178.7,8.8
2024,2,5,22,25.1,51.1,217.6,2.7
2024,2,5,23,26.4,25.1,182.1,0.0
2024,2,5,24,28.9,12.7,197.1,0.0
2024,2,6,1,46.4,9.6,282.5,0.0
2024,2,6,2,57.3,25.4,363.6,0.0
2024,2,6,3,51.3,0.0,493.3,0.0
2024,2,6,4,48.9,0.0,608.5,1.5
2024,2,6,5,66.7,0.0,654.6,5.7
2024,2,6,6,71.3,0.0,606.6,5.6
2024,2,6,7,77.2,0.0,642.5,6.3
2024,2,6,8,76.7,0.8,684.4,5.0
2024,2,6,9,67.4,5.8,705.6,23.3
2024,2,6,10,54.2,5.1,689.7,27.7
2024,2,6,11,24.5,2.8,561.2,8.3
2024,2,6,12,21.0,0.4,569.5,10.7
2024,2,6,13,19.7,0.0,518.9,17.0
2024,2,6,14,18.0,1.3,529.5,25.9
2024,2,6,15,19.7,3.2,586.9,35.5
2024,2,6,16,22.0,25.9,533.6,45.9
2024,2,6,17,30.3,0.0,581.2,42.8
2024,2,6,18,1.5,4.6,109.4,30.0
2024,2,6,19,16.7,61.6,272.7,68.6
2024,2,6,20,28.6,45.1,350.5,88.5
2024,2,6,21,21.6,35.4,437.1,14.5
2024,2,6,22,10.0,46.8,470.1,59.3
2024,2,6,23,9.1,89.9,502.5,75.5
2024,2,6,24,14.8,135.9,503.9,118.2
2024,2,7,1,24.7,175.9,613.0,200.5
2024,2,7,2,17.0,232.2,742.9,248.6
2024,2,7,3,15.5,288.7,747.7,323.0
2024,2,7,4,20.9,299.8,778.4,485.7
2024,2,7,5,21.8,280.8,765.3,496.3
2024,2,7,6,23.1,268.8,770.4,477.7
2024,2,7,7,26.0,288.0,753.0,538.6
2024,2,7,8,28.0,326.5,753.4,541.0
2024,2,7,9,24.1,310.6,751.0,567.7
2024,2,7,10,19.4,270.1,710.5,376.0
2024,2,7,11,18.0,223.6,651.6,400.9
2024,2,7,12,20.1,220.6,643.1,388.6
2024,2,7,13,16.5,247.7,655.1,443.8
2024,2,7,14,14.3,332.7,667.6,427.2
2024,2,7,15,15.7,339.2,673.4,437.7
2024,2,7,16,19.9,325.0,689.3,448.5
2024,2,7,17,25.0,276.3,666.2,411.7
2024,2,7,18,6.8,248.2,578.5,420.3
2024,2,7,19,18.2,273.7,573.8,411.4
2024,2,7,20,23.2,294.7,526.9,372.8
2024,2,7,21,20.5,301.8,548.9,313.3
2024,2,7,22,23.5,378.3,547.1,232.7
2024,2,7,23,8.5,322.7,546.2,140.7
2024,2,7,24,7.2,242.7,530.9,78.3
2024,2,8,1,11.7,132.5,491.8,35.8
2024,2,8,2,36.9,63.9,412.1,31.3
2024,2,8,3,51.9,10.5,314.3,38.8
2024,2,8,4,63.1,7.1,218.7,73.8
2024,2,8,5,62.6,13.8,148.6,108.7
2024,2,8,6,61.2,41.6,137.4,109.2
2024,2,8,7,58.0,52.2,160.4,70.4
2024,2,8,8,56.8,58.3,177.0,68.6
2024,2,8,9,41.1,92.5,151.4,76.6
2024,2,8,10,30.1,74.8,107.4,74.3
2024,2,8,11,17.0,26.7,75.2,13.8
2024,2,8,12,13.6,0.4,62.8,1.4
2024,2,8,13,12.8,0.9,58.6,0.0
2024,2,8,14,11.2,2.1,59.1,0.0
2024,2,8,15,9.6,3.0,65.1,0.0
2024,2,8,16,6.8,3.9,68.9,0.7
2024,2,8,17,4.0,5.1,52.1,0.4
2024,2,8,18,2.4,1.8,14.6,0.0
2024,2,8,19,1.0,5.3,5.7,0.0
2024,2,8,20,1.6,1.2,13.3,13.4
2024,2,8,21,3.9,0.0,16.5,41.3
2024,2,8,22,7.6,0.3,13.9,42.4
2024,2,8,23,9.7,3.7,13.9,41.9
2024,2,8,24,10.0,11.7,8.1,43.2
2024,2,9,1,8.5,11.9,1.4,45.5
2024,2,9,2,9.1,19.5,0.2,48.4
2024,2,9,3,5.0,18.1,0.0,31.5
2024,2,9,4,1.0,26.1,0.0,16.3
2024,2,9,5,0.1,21.4,0.0,1.6
2024,2,9,6,2.2,26.4,0.0,16.9
2024,2,9,7,0.5,25.8,0.0,35.2
2024,2,9,8,0.0,24.9,0.0,34.0
2024,2,9,9,0.0,24.9,0.0,45.5
2024,2,9,10,0.0,24.1,0.0,50.8
2024,2,9,11,0.0,0.0,0.0,50.6
2024,2,9,12,0.0,0.0,0.0,36.7
2024,2,9,13,0.0,0.0,0.0,68.3
2024,2,9,14,0.0,0.0,0.4,13.9
2024,2,9,15,0.0,0.0,1.7,0.0
2024,2,9,16,0.0,0.0,0.3,0.0
2024,2,9,17,0.0,0.0,0.3,0.0
2024,2,9,18,0.0,0.0,1.9,0.0
2024,2,9,19,0.5,0.0,0.9,0.0
2024,2,9,20,0.0,3.2,0.5,0.0
2024,2,9,21,0.0,39.6,0.0,18.0
2024,2,9,22,0.9,68.0,0.1,30.7
2024,2,9,23,2.0,104.6,0.5,23.2
2024,2,9,24,0.4,112.3,0.8,40.7
2024,2,10,1,0.0,107.9,1.6,36.6
2024,2,10,2,0.0,96.5,4.6,43.4
2024,2,10,3,0.0,122.6,2.7,93.6
2024,2,10,4,0.1,102.1,19.0,103.1
2024,2,10,5,0.7,80.8,52.1,129.6
2024,2,10,6,3.7,72.9,100.9,188.3
2024,2,10,7,6.1,49.7,91.4,178.4
2024,2,10,8,8.1,86.5,79.9,205.4
2024,2,10,9,16.6,44.2,88.2,317.7
2024,2,10,10,34.4,138.6,102.6,363.7
2024,2,10,11,49.1,93.2,150.6,242.7
2024,2,10,12,20.9,85.2,54.7,257.0
2024,2,10,13,32.5,168.8,127.7,344.9
2024,2,10,14,37.2,342.0,296.8,476.1
2024,2,10,15,20.0,507.7,97.4,488.1
2024,2,10,16,9.3,585.8,28.3,481.3
2024,2,10,17,1.4,591.7,49.4,420.4
2024,2,10,18,31.4,595.3,253.8,561.6
2024,2,10,19,51.7,664.3,609.6,693.6
2024,2,10,20,102.8,670.0,785.2,687.2
2024,2,10,21,105.4,662.9,686.6,673.2
2024,2,10,22,112.7,603.8,704.8,527.2
2024,2,10,23,118.2,591.1,760.8,423.3
2024,2,10,24,66.8,623.3,327.3,466.0
2024,2,11,1,20.7,525.8,42.0,533.6
2024,2,11,2,27.3,345.1,1.1,415.4
2024,2,11,3,25.4,223.3,1.6,419.2
2024,2,11,4,27.3,204.8,6.3,475.3
2024,2,11,5,23.3,252.5,29.2,504.5
2024,2,11,6,19.6,411.9,73.6,542.7
2024,2,11,7,14.5,412.7,87.5,575.9
2024,2,11,8,21.5,326.4,140.0,554.6
2024,2,11,9,38.7,285.6,162.6,430.9
2024,2,11,10,35.2,293.1,35.0,287.5
2024,2,11,11,20.2,287.5,0.0,241.6
2024,2,11,12,13.3,235.9,1.7,79.4
2024,2,11,13,8.8,119.6,0.4,16.8
2024,2,11,14,0.1,37.9,1.0,1.2
2024,2,11,15,0.0,28.4,8.3,36.0
2024,2,11,16,0.5,32.8,0.0,33.1
2024,2,11,17,0.0,32.0,0.8,27.9
2024,2,11,18,6.7,0.6,85.5,2.0
2024,2,11,19,10.3,13.8,123.1,37.3
2024,2,11,20,10.1,33.5,224.6,77.0
2024,2,11,21,11.1,43.4,276.7,62.6
2024,2,11,22,10.0,28.5,362.8,110.9
2024,2,11,23,11.1,18.4,470.5,95.8
2024,2,11,24,16.5,2.2,530.1,62.7
2024,2,12,1,34.4,9.0,588.7,45.5
2024,2,12,2,35.8,24.0,626.2,19.4
2024,2,12,3,33.6,32.5,705.6,14.6
2024,2,12,4,40.2,18.0,731.4,14.4
2024,2,12,5,45.1,0.6,715.3,29.0
2024,2,12,6,48.4,0.0,653.4,49.3
2024,2,12,7,57.4,0.0,617.8,31.3
2024,2,12,8,63.9,13.0,664.9,26.8
2024,2,12,9,58.6,14.6,667.3,17.8
2024,2,12,10,53.1,5.1,650.1,3.6
2024,2,12,11,31.3,6.3,543.8,12.1
2024,2,12,12,22.5,15.7,488.4,16.4
2024,2,12,13,13.1,15.6,346.1,12.4
2024,2,12,14,13.9,16.1,159.5,7.8
2024,2,12,15,12.6,3.4,60.5,14.8
2024,2,12,16,13.9,0.0,18.4,41.9
2024,2,12,17,16.3,1.5,7.7,28.7
2024,2,12,18,3.0,56.2,0.0,5.2
2024,2,12,19,4.8,84.5,0.0,35.7
2024,2,12,20,3.1,106.3,0.0,31.2
2024,2,12,21,5.5,84.0,0.0,84.0
2024,2,12,22,18.9,58.5,20.0,133.3
2024,2,12,23,39.7,48.8,108.7,126.2
2024,2,12,24,36.3,38.7,123.9,132.2
2024,2,13,1,24.5,67.1,32.4,96.2
2024,2,13,2,40.6,122.1,1.8,54.7
2024,2,13,3,31.9,150.4,0.0,67.3
2024,2,13,4,11.6,167.4,0.0,108.2
2024,2,13,5,0.0,151.1,0.0,140.0
2024,2,13,6,0.0,163.3,0.0,54.2
2024,2,13,7,0.0,135.2,26.5,111.4
2024,2,13,8,6.8,178.9,105.9,85.0
2024,2,13,9,14.5,206.8,165.5,33.6
2024,2,13,10,13.6,219.6,259.4,29.1
2024,2,13,11,12.0,252.8,305.8,8.3
2024,2,13,12,18.2,233.7,304.7,24.2
2024,2,13,13,27.5,203.3,304.6,109.2
2024,2,13,14,24.7,187.9,334.4,155.1
2024,2,13,15,23.9,133.2,406.8,102.8
2024,2,13,16,50.8,122.4,521.2,126.2
2024,2,13,17,63.7,116.4,688.4,137.7
2024,2,13,18,105.0,143.4,716.4,273.1
2024,2,13,19,135.4,422.8,783.3,388.5
2024,2,13,20,144.5,531.7,831.3,561.1
2024,2,13,21,147.3,519.9,844.6,643.8
2024,2,13,22,147.8,464.6,845.7,646.8
2024,2,13,23,147.6,421.1,845.7,626.0
2024,2,13,24,146.8,361.4,845.9,594.8
2024,2,14,1,145.9,298.5,845.9,546.2
2024,2,14,2,144.5,312.7,846.0,533.6
2024,2,14,3,139.9,351.0,845.5,571.4
2024,2,14,4,140.5,331.0,845.8,633.6
2024,2,14,5,139.4,302.5,845.7,644.4
2024,2,14,6,126.4,269.5,844.7,620.2
2024,2,14,7,109.7,264.9,843.0,587.5
2024,2,14,8,113.9,233.0,844.1,519.3
2024,2,14,9,105.1,166.3,844.4,458.3
2024,2,14,10,100.7,171.0,845.2,342.9
2024,2,14,11,97.5,121.8,845.7,134.5
2024,2,14,12,81.2,112.8,845.0,116.7
2024,2,14,13,66.5,92.1,844.7,188.0
2024,2,14,14,55.9,61.0,844.7,200.6
2024,2,14,15,50.0,43.9,844.7,211.2
2024,2,14,16,51.4,54.2,843.5,198.2
2024,2,14,17,73.0,105.0,839.1,158.6
2024,2,14,18,61.0,139.2,840.2,264.6
2024,2,14,19,71.2,140.1,827.0,267.0
2024,2,14,20,113.5,220.6,820.8,311.7
2024,2,14,21,98.6,257.8,814.0,386.9
2024,2,14,22,65.3,190.9,789.5,413.5
2024,2,14,23,46.1,139.5,780.3,290.5
2024,2,14,24,38.6,125.2,778.0,211.7
2024,2,15,1,27.0,118.0,798.1,164.8
2024,2,15,2,21.5,106.3,814.4,93.7
2024,2,15,3,18.6,86.6,817.6,37.2
2024,2,15,4,15.3,62.9,815.8,11.3
2024,2,15,5,14.3,35.5,816.8,0.5
2024,2,15,6,17.0,13.4,813.9,0.0
2024,2,15,7,20.8,12.6,795.4,0.0
2024,2,15,8,19.7,18.4,784.5,0.0
2024,2,15,9,16.5,7.2,767.4,0.0
2024,2,15,10,9.8,3.1,697.3,0.0
2024,2,15,11,4.6,0.0,553.7,0.0
2024,2,15,12,3.2,0.0,433.2,0.0
2024,2,15,13,2.0,0.0,394.6,0.0
2024,2,15,14,2.1,3.4,369.6,3.6
2024,2,15,15,2.3,17.7,330.1,18.8
2024,2,15,16,5.6,0.0,347.9,4.6
2024,2,15,17,4.5,0.0,369.6,0.7
2024,2,15,18,11.4,0.0,406.0,0.0
2024,2,15,19,17.4,0.0,430.6,0.0
2024,2,15,20,25.0,1.0,470.8,0.0
2024,2,15,21,18.9,4.8,528.4,3.1
2024,2,15,22,11.3,2.3,628.1,0.0
2024,2,15,23,22.9,2.4,549.6,0.0
2024,2,15,24,21.5,1.7,568.0,0.0
2024,2,16,1,23.6,1.2,612.2,0.2
2024,2,16,2,20.5,0.4,600.5,0.3
2024,2,16,3,20.1,0.0,559.0,0.3
2024,2,16,4,20.0,0.0,330.3,0.2
2024,2,16,5,10.4,0.0,209.3,0.0
2024,2,16,6,6.4,0.0,222.9,0.0
2024,2,16,7,11.3,0.0,229.2,0.0
2024,2,16,8,12.7,0.0,199.2,0.0
2024,2,16,9,31.0,0.0,268.6,0.0
2024,2,16,10,18.7,0.0,150.6,0.0
2024,2,16,11,4.2,0.0,192.2,0.0
